Name_ID,BlockGp_ID,Final_Prioity_Score,OSDS_count,Soil_Suitability_Rank,SLR_Rank,WELLCZ_Rank,dist2_coast_m_Rank,dist2_Strm_Wtlnd_m_Rank,rainfall_in_Rank,dist2_MunWells_m_Rank,dist2_DomWells_m_Rank,Dep_to_Water_m_Rank,OSDS_Density_perAcre_Rank,Swim_beach_Rank,UserDays_Rank,Fish_Rank,Coral_Rank,Wave_pwr_Rank,CESSPOOL_Density_perAcre_Rank,In_2017_CP_zone,Final_Cat_Ranking,Fin_Rank
Maui: : BkGp#763: CPs=113,763,31.162285096247537,113,29.532724399494327,0.0,0.0,2.6041111022499095,24.368868088798166,43.4701619844724,6.683055689692234,5.7450055956870605,1.8282568961636527,14.187103784658516,76.99115044247787,91.64111101375624,33.0,36.21238938053097,100.0,32.33262316197937,1.0,Medium,2.0
Maui: : BkGp#768: CPs=284,768,22.67034457290222,284,13.84171864520455,0.0,1.232394366197183,3.488301272090192,27.00773661087648,28.644553968853966,7.081052673008053,14.214585144919166,3.5836022282736475,52.944442736128416,7.394366197183099,29.525170826941785,24.866197183098592,61.0387323943662,42.02929252621043,45.833366393083715,1.0,Low,3.0
Maui: : BkGp#769: CPs=86,769,21.339220629383885,86,13.934321705426349,0.0,0.0,3.5369159094354763,10.735918446612947,21.3725944050963,22.738352390764856,7.558002884920361,3.320153565903304,29.80142418319188,12.790697674418604,18.800368408933906,24.558139534883722,66.0,19.77730908699065,86.50333187356372,1.0,Low,3.0
Maui: : BkGp#771: CPs=61,771,22.848549970521344,61,11.505546448087422,0.0,0.0,3.6758054351138414,11.721090088356982,31.640503123514442,5.9908194585795425,12.393646233664905,4.26714623414834,35.7396238955053,4.918032786885246,60.50965752312941,33.0,50.78688524590164,25.558919553729666,73.8691235017248,1.0,Low,3.0
Maui: : BkGp#772: CPs=161,772,23.245444733670432,161,11.743612836438915,0.0,0.0,3.549476517615566,8.278224602387207,29.571412600431408,6.510682738721407,13.8181235148085,3.6797063549343934,69.26955319942309,0.6211180124223602,73.69780456306506,32.38509316770186,12.403726708074535,25.682477153220145,80.71610376948233,1.0,Low,3.0
Maui: : BkGp#773: CPs=108,773,22.44401651256162,108,12.228093033509694,0.0,0.0,3.4654373887426853,14.983617152547467,31.734017696249403,6.301536411857223,18.845737866248097,3.8315450835316427,25.617855846564854,11.11111111111111,21.71800513384672,12.833333333333334,56.43518518518518,78.62774358803196,61.37104537022655,1.0,Low,3.0
Maui: : BkGp#781: CPs=35,781,39.1459177847505,35,23.636931972789117,12.314285714285715,0.0,60.663497200275096,13.39882281687319,64.60422259514448,9.402379097012915,9.20247174678079,62.74069556109476,25.80080521455211,0.0,27.015558698727006,66.0,66.0,92.77071984404196,92.78429409443088,0.0,High,1.0
Maui: : BkGp#790: CPs=260,790,19.01569960674497,260,17.312295787545782,0.0,7.5,27.227655982083302,34.739860923266804,13.185774382455074,10.915712010574463,41.34959744738497,11.792935246132302,10.144995890694288,6.923076923076923,18.39680121858339,63.66153846153846,20.18076923076923,10.696075367998823,10.2241048358158,0.3423076923076923,Low,3.0
Maui: : BkGp#791: CPs=322,791,23.013313770999005,322,22.68053682342501,0.0,32.142857142857146,6.491820213375368,30.745037945124167,16.663794862627167,15.778696846743903,9.505930861800117,5.24157356740004,18.908877665829753,35.09316770186335,74.23590185105469,23.981366459627328,51.037267080745345,10.544208261793111,15.161983051717572,1.0,Low,3.0
Maui: : BkGp#792: CPs=250,792,18.995464779998724,250,23.225694285714273,0.0,18.0,14.355535337038278,24.359610879177364,21.263991956888287,25.281614056869397,29.929241546899114,11.045664770762599,25.591747282787036,3.2,17.805940594059372,30.36,18.084,9.666653044393433,31.757742725390617,0.632,Low,3.0
Maui: : BkGp#793: CPs=126,793,18.399896415325216,126,23.558497732426297,0.0,0.0,14.966198357029239,32.50289877534197,19.92903199687197,24.478284997218942,32.86988261442309,12.071728022693884,28.782288198997005,0.0,6.199905704856194,33.0,0.0,9.677566081924377,56.36206016342029,1.0,Low,3.0
Maui: : BkGp#794: CPs=97,794,16.8005237105658,97,21.117636229749632,0.0,5.154639175257732,31.894582757458743,36.32419062196473,20.783310705567597,12.658700135239354,45.38038157460871,17.219178453301645,11.999408761672752,0.0,1.8475043380626721,42.18556701030928,0.0,9.180469262629588,13.062810343230417,0.5773195876288659,Low,3.0
Maui: : BkGp#797: CPs=164,797,16.175098712817643,164,15.745104529616716,0.0,9.75609756097561,28.302482716120096,35.42598059814579,15.99288813137948,5.972035359603479,34.7463402930671,12.148893597343156,16.729918198500968,0.0,1.9983095870562642,60.96951219512195,0.0,9.631493540111766,11.382523098039936,0.5365853658536586,Low,3.0
Maui: : BkGp#798: CPs=287,798,17.316516766893606,287,18.14595735855316,0.0,23.693379790940767,12.667743773477998,35.85435629300038,16.432532321052385,15.286883100034105,36.260797219291895,8.344576230596081,22.92796900658899,3.832752613240418,12.091627281194963,38.174216027874564,8.278745644599303,9.698107255948438,15.374624353904348,0.9965156794425087,Low,3.0
Maui: : BkGp#799: CPs=23,799,24.743077458945603,23,16.468737060041402,34.78260869565217,0.0,37.56987711124779,3.936212610447929,60.42399825863305,5.43863527047621,11.36050660876697,62.84770842459186,5.959148052717872,13.043478260869565,50.925527335342224,33.0,31.565217391304348,22.57070935133506,5.996874911703231,0.0,Low,3.0
Maui: : BkGp#800: CPs=449,800,28.487429038294852,449,22.85038604305873,0.0,2.6726057906458798,3.2409673680135564,18.90000248041218,44.889117258615755,10.723163866801347,9.638955091678541,2.605428497118362,16.687384084354292,39.198218262806236,78.66105096032975,33.44097995545657,50.12472160356347,100.0,22.16588334986282,0.8997772828507795,Medium,2.0
Maui: : BkGp#801: CPs=230,801,31.556339040622266,230,24.86329813664595,0.0,0.0,17.192224018252972,21.58098072764981,67.09807834238444,5.698758025923275,5.407627992449028,13.09321630118106,38.80041615868708,0.0,72.1050365906157,33.28695652173913,33.28695652173913,100.0,72.487875312689,0.0,High,1.0
Maui: : BkGp#805: CPs=28,805,39.16014052715567,28,32.02627551020409,58.214285714285715,0.0,75.97212260816494,7.690112449954249,68.50104634509073,12.012165625533472,2.857965929178481,80.63529263757776,5.564254728893679,25.0,74.40410707737438,33.0,55.392857142857146,91.7808118244036,4.830907802663966,0.0,High,1.0
Maui: : BkGp#806: CPs=81,806,19.68011543999702,81,16.953988830099938,0.0,12.345679012345679,5.88879315464884,34.302462010591185,22.903485973042272,25.933482352083388,6.637086056093563,5.59760324391144,10.478705136280242,0.0,79.81909302041313,7.7407407407407405,61.135802469135804,15.19758483781658,9.94734020274955,0.3950617283950617,Low,3.0
Maui: : BkGp#810: CPs=280,810,31.556097994692728,280,25.001309523809606,3.092857142857143,17.142857142857142,21.799658077249276,39.81612685611323,60.526099336085686,25.45428210904749,27.006876943537495,15.315989293066952,26.355318605444854,0.0,11.219943422913705,25.339285714285715,99.87857142857143,100.0,6.94839231924363,0.0,High,1.0
Maui: : BkGp#816: CPs=32,816,25.322732276765233,32,20.77119047619047,0.0,0.0,13.597627724261477,21.27867820815856,40.009500648445524,11.730431585086889,6.713726147115321,13.319136866162212,9.436287589545106,0.0,100.0,13.40625,75.875,76.54069583252318,2.485191350755058,0.0,Low,3.0
Maui: : BkGp#818: CPs=53,818,27.212009059323265,53,27.209973045822096,0.0,98.11320754716981,7.467700322610957,36.85456954305299,27.673276500647948,34.25177273415992,5.495608034938684,9.275050431622768,13.849485051297352,0.0,52.32579861759757,33.0,28.0188679245283,29.545997009608158,32.31083818611559,0.0,Medium,2.0
Maui: : BkGp#819: CPs=48,819,24.71338413551172,48,12.468353174603168,0.0,23.958333333333332,9.854936501064637,42.15870337667978,41.687888752286845,25.761434704577123,6.826230175456651,14.455364582660287,10.068347812160455,0.0,50.845709570957105,33.0,20.625,61.278076187628294,42.42576799677992,0.0,Low,3.0
Maui: : BkGp#824: CPs=65,824,21.77525439900901,65,17.440249084249082,3.076923076923077,2.3076923076923075,34.49003155775065,22.56727064669867,22.481435038378347,12.703322792817621,24.7685316575464,21.838722234613336,8.209347191355482,4.615384615384615,41.79741051028178,60.92307692307692,36.04615384615385,31.724794468463692,3.413724432758376,0.0,Low,3.0
Maui: : BkGp#827: CPs=21,827,26.771234457202965,21,25.353004535147388,0.0,19.047619047619047,33.9665577783757,20.740726896331605,34.39035230550786,8.772255652816844,5.016461084335359,28.87765777848133,14.753030070421145,0.0,100.0,33.0,33.0,65.30209100756677,6.1199951586444366,0.0,Medium,2.0
Maui: : BkGp#830: CPs=137,830,20.807021488703853,137,12.947791101842185,0.0,0.0,3.6909828645410823,20.178074681563608,25.009043843520306,11.080514784795811,8.545490953735685,3.649453342446681,30.9928256303316,7.299270072992701,13.7023921370239,27.45985401459854,66.4963503649635,19.596408919130525,82.26389110777536,1.0,Low,3.0
Maui: : BkGp#832: CPs=92,832,28.48657938292165,92,14.604420289855067,0.0,0.0,3.89253486230239,27.89509636048859,20.484142603682763,17.421038012779007,6.243689520827345,3.6095745806505466,31.351481205067106,80.43478260869566,59.244511407662536,0.0,84.84782608695652,16.759625824549488,88.99654676322938,1.0,Medium,2.0
Maui: : BkGp#834: CPs=176,834,19.968272247003064,176,16.652903138528128,2.4545454545454546,9.090909090909092,30.507036954587093,27.435713976967346,33.05729361588672,16.715669481889144,24.242155906929437,26.443038142129993,15.04370987104641,0.0,3.2121962196219624,41.8125,32.8125,18.1114345017188,21.900749597289412,0.0,Low,3.0
Maui: : BkGp#840: CPs=194,840,17.99423774307424,194,25.49947103583699,0.0,1.5463917525773196,35.48497773691257,26.775747427639367,14.50640029587227,16.732119965737432,25.697131334055307,,6.512098668698439,0.0,11.988363784832092,58.58762886597938,26.70618556701031,13.644855777124365,6.232193933837723,0.0,Low,3.0
Maui: : BkGp#843: CPs=151,843,27.77451537227882,151,26.56363923052659,0.0,0.0,3.7135679826385686,21.125153375407596,39.543002922130476,5.721256429847217,3.5407519970719306,1.8924101594422003,7.281570369240528,40.397350993377486,90.16457937184445,41.741721854304636,49.854304635761586,99.06531971535428,13.688537838616716,0.7152317880794702,Medium,2.0
Maui: : BkGp#844: CPs=155,844,21.02037985587848,155,19.55701689708141,0.0,1.935483870967742,3.1458481046918654,37.582180075354486,14.349917066440753,8.589088858664793,5.8541211782183495,2.177438393713076,11.934064978375243,9.03225806451613,55.76493133184288,11.92258064516129,61.47096774193548,78.83351046252136,14.176670024571056,0.967741935483871,Low,3.0
