,BlockBk_ID,Final_Prioity_Score,OSDS_count,Soil_Suitability_Rank,SLR_Rank,WELLCZ_Rank,dist2_coast_m_Rank,dist2_Strm_Wtlnd_m_Rank,rainfall_in_Rank,dist2_MunWells_m_Rank,dist2_DomWells_m_Rank,Dep_to_Water_m_Rank,OSDS_Density_perAcre_Rank,Swim_beach_Rank,UserDays_Rank,Fish_Rank,Coral_Rank,Wave_pwr_Rank,CESSPOOL_Density_perAcre_Rank,In_2017_CP_zone,Final_Cat_Ranking,Fin_Rank
2094,8537,16.351721857339832,14,32.546683673469396,0.0,0.0,16.197753379592754,0.7285159156900208,28.380559241058986,1.4490823405459758,10.832115908971103,3.928422433552396,3.3653224284538608,0.0,1.5558698727015563,44.785714285714285,71.07142857142857,36.185979418214444,10.600102248043957,0.0,Low,3.0
2095,8539,22.50604361385327,20,35.25357142857142,0.0,2.5,14.484290119451481,4.31401158308266,24.56915642598823,9.83532494592316,4.256334592264454,3.8271697454086335,16.061766070254915,0.0,1.4851485148514854,36.35,100.0,40.14851292958543,67.01141146627052,0.0,Low,3.0
2100,8567,10.15100014635851,64,42.61857142857145,0.0,0.0,1.9035140195764966,1.9260208286746707,7.811778311659269,2.8263772431822933,1.2045049483922448,1.831049281434441,24.173515724869183,0.0,1.4077970297029696,15.46875,33.0,14.206675135339093,14.037448390334037,0.0,Low,3.0
2114,8603,15.775240900373445,29,28.82175697865353,0.0,0.0,4.835554005199365,13.994327789625723,6.750416951960596,8.091072991792679,5.620277620460027,5.601609145078026,10.88630826236264,0.0,41.00375554796859,2.2758620689655173,0.0,61.55033934509324,62.97257369881524,0.13793103448275862,Low,3.0
2127,8645,27.969667366420985,15,33.207142857142856,0.0,26.666666666666668,5.2905220046974035,17.963184835113125,28.937593947867065,24.716703416300934,3.069906877448042,3.7086697999314286,82.50988645902945,0.0,2.772277227722774,13.2,66.0,47.1293845096377,92.3427392611784,0.0,Medium,2.0
2136,8792,24.470620651428295,44,19.583901515151517,12.113636363636363,0.0,24.943461214216747,29.01259659240295,17.230696496866532,14.226319336963735,16.062004351258185,56.93086385087185,14.75978965973855,0.0,26.26012601260126,39.0,0.0,100.0,21.406535029144973,0.8863636363636364,Low,3.0
2140,8838,43.378007177948454,12,27.721666666666664,100.0,0.0,56.36573895954108,6.594415901306694,33.13396833958354,12.433193200576499,6.386130998046291,99.83073580857406,53.34588322304601,41.666666666666664,55.033003300330044,33.0,0.0,68.53671178283757,100.0,1.0,High,1.0
2149,8952,33.26636975169331,22,27.2108658008658,43.90909090909091,0.0,87.01204688795767,2.99392460117721,45.78135533805303,6.5109510952927625,4.8697234140325945,85.26773222041703,21.269672055311638,0.0,62.60126012601261,33.0,0.0,38.586697631474024,73.24859594740765,1.0,High,1.0
2152,9046,24.332958788404138,12,18.624861111111105,5.5,0.0,22.87119882741401,34.65701767754185,19.354159145848687,8.840712062402293,9.06451397798549,57.81400680769815,11.555548381987792,0.0,14.438943894389439,33.0,33.0,100.0,20.606378728087417,1.0,Low,3.0
2160,9126,24.7963392806948,14,14.845476190476191,0.0,0.0,14.099060782979077,38.395651329081,14.453391500795131,26.21146511001185,12.165231386779837,23.69903623541211,22.55020992409553,0.0,28.712871287128717,33.0,0.0,100.0,68.60903474435732,1.0,Low,3.0
2165,9251,30.349794971344494,12,28.019583333333333,94.41666666666667,0.0,88.9505611235736,11.483130555107826,25.510096351767633,39.47079083916729,7.30773950896837,98.93472271778187,11.10938817471937,0.0,12.293729372937294,33.0,0.0,16.269068721408807,18.831242176079794,0.0,Medium,2.0
2166,9255,43.21888471863715,28,23.99220238095238,82.14285714285714,0.0,56.91468298008224,27.640361457098066,19.263586948818354,25.702712657567425,19.32894676550769,95.36602249510507,65.0947691990829,0.0,21.357850070721366,100.0,33.0,23.59168751986805,98.1064758805338,0.0,High,1.0
2168,9325,29.223277682558315,11,16.953181818181818,30.272727272727273,0.0,95.03601462522278,5.320712924369065,25.17661424877165,6.502715083383552,4.183361763834158,84.93175758472763,8.858307341030466,0.0,7.650765076507651,33.0,33.0,100.0,16.686285182176885,0.0,Medium,2.0
2174,9403,40.91231207684472,15,36.55285714285713,100.0,0.0,93.6760041262507,9.144922351765066,42.57877409424456,11.28339500140295,53.43491111032832,99.93593185387408,16.835110520837436,0.0,15.973597359735976,33.0,66.0,21.50727817259126,54.67421149562816,0.0,High,1.0
2207,10141,38.68920994840506,11,28.218787878787875,100.0,0.0,62.479886446849065,17.21232223209191,36.2417253465668,7.242989108335951,8.33382186126609,100.0,44.22664125224113,0.0,38.97389738973897,60.0,33.0,24.695288247294002,58.40199941130911,1.0,High,1.0
2213,10242,39.530374527948005,13,31.10294871794872,100.0,0.0,49.271234471809755,72.40567975299449,18.39725303104276,17.695374352796186,13.641480407885878,100.0,27.222634255762166,0.0,23.990860624524,97.38461538461539,2.5384615384615383,40.30132765284554,38.534122256481666,0.0,High,1.0
2217,10248,28.430061202380394,56,16.140922619047615,0.0,0.0,21.2759618949978,30.181934856511166,23.196909122544316,4.554999602540803,3.8147051867460133,10.137772753885427,24.000230405129376,32.142857142857146,75.53041018387555,100.0,73.89285714285714,9.837263498255254,30.174154828838535,0.0,Medium,2.0
2228,10320,41.90865534961337,28,24.80500000000001,100.0,0.0,84.83078741734357,14.701111398909925,20.101389971387324,18.82523150311327,24.980635648682114,100.0,49.670374332088045,0.0,19.62517680339463,100.0,14.142857142857142,23.826561979182976,75.02935939685493,0.0,High,1.0
2230,10329,30.202423248555736,14,16.721666666666668,0.0,14.285714285714286,16.65103910987626,9.320309688436122,36.256258914335554,23.1246919694378,16.599951445062374,56.73279713740732,38.67571223101719,0.0,1.9801980198019808,63.642857142857146,30.642857142857142,65.96793978290656,92.63677844051547,0.5714285714285714,Medium,2.0
2237,10386,29.074513396883088,18,14.706388888888885,16.666666666666668,0.0,49.834097813881726,24.360318811604802,19.028012662239412,6.658375965874431,19.061020144351872,68.51714658085767,15.645350016550632,0.0,41.91419141914191,22.0,44.0,100.0,22.800645380071398,0.0,Medium,2.0
2240,10503,29.880530298064855,15,25.728066666666663,0.0,50.0,11.194155221064522,14.720649816888827,24.311553480059185,15.9447167165568,15.604079849102158,13.37831523077245,24.211624636180918,0.0,98.54785478547855,57.2,0.0,73.10579810309405,54.141670263173495,0.0,Medium,2.0
2246,10539,26.017946986338245,11,36.34857142857142,100.0,0.0,21.696417001717496,5.484695094409141,50.24559929649649,5.673614671035997,4.030101487232666,100.0,18.673831011910046,0.0,13.41134113411341,0.0,0.0,36.85546055315286,23.867520102772346,0.0,Medium,2.0
2250,10665,32.94120515913104,34,15.849117647058824,86.23529411764706,0.0,23.5018133297421,40.3728867186693,37.303419120689064,12.56608191077287,13.421094286167008,96.92936993767368,23.273813892062194,0.0,47.64123471170646,35.911764705882355,2.911764705882353,61.533391308830744,29.608236153312482,0.9411764705882353,High,1.0
2253,10671,33.817405903248506,22,12.63075757575757,42.27272727272727,0.0,73.33946850875269,22.726568492302974,28.523654126406065,3.722813051056077,6.566507697317067,88.52873426908583,30.679595715605206,0.0,14.671467146714667,33.0,100.0,12.055171913980272,72.36102868227032,0.0,High,1.0
2274,10872,38.67091570444332,15,27.788333333333338,88.73333333333333,0.0,93.71736128896244,19.05635019386104,30.121249862429952,4.198381055398492,8.024360420162001,98.69752821570461,14.27712551502766,86.66666666666667,22.37623762376238,33.0,66.0,15.308560975652675,10.76916278679843,0.0,High,1.0
2282,11058,47.37833533300487,14,23.479880952380945,97.57142857142857,67.85714285714286,76.22638933147964,46.046205572348285,19.689629514880636,34.57915041637663,63.907960433580804,99.74478256936202,12.925897604041698,0.0,29.915134370579924,66.0,0.0,100.0,20.109763134475934,0.0,High,1.0
2284,11061,48.886767653035136,13,29.86269230769231,100.0,30.76923076923077,69.01147719005249,15.742657840312074,18.43713290054742,66.3548416071092,13.771277574272402,100.0,46.92232194173812,0.0,33.663366336633665,100.0,33.0,26.18737922305159,98.46590475792233,0.0,High,1.0
2285,11063,42.36257735193586,28,30.884166666666687,100.0,0.0,70.67654154320374,64.37107975038312,18.548903958909296,22.107876807931266,11.421705862470308,100.0,33.06684207585945,0.0,31.152758132956144,100.0,0.0,39.29318847928884,56.278174353304884,0.0,High,1.0
2290,11185,23.668329891086213,11,29.56820346320347,0.0,22.727272727272727,6.677000603855424,25.576856386533496,11.42838569421802,16.67786429146471,8.994299773835776,4.831481502308657,8.777187369403649,0.0,100.0,33.0,0.0,79.22459541218721,31.210131033096204,0.0,Low,3.0
2302,11319,35.10609185255442,52,19.273152930402937,11.461538461538462,0.0,59.645831514445256,22.71239918920438,25.933664689323216,4.221332541074532,4.01308040446487,57.45378762464573,40.641759275435156,7.6923076923076925,82.8255902513328,100.0,66.0,9.955337917643455,49.867687149052195,0.0,High,1.0
2307,11389,32.78629820306306,11,18.03833333333333,0.0,100.0,10.514949343065716,34.94933133533893,34.87209722309174,21.25788427444938,84.39558541036337,46.328196464483675,10.23734786483921,0.0,15.3015301530153,60.0,27.0,52.26115359030857,9.424362256719668,0.0,High,1.0
2321,11623,36.44119012395775,28,28.836845238095247,100.0,0.0,91.68540224716422,19.200728144964277,21.028413553140286,13.082686575688253,19.031968073142533,100.0,17.865528101028723,0.0,29.4908062234795,33.0,18.857142857142858,76.6072532068473,14.372267762630793,0.0,High,1.0
2323,11634,29.93767243766855,69,19.68289855072464,3.347826086956522,0.0,24.629990870640558,28.678807155638427,22.300961521264288,4.153179084264999,3.9760506650963947,19.748705727631588,21.516559149068907,33.333333333333336,85.6650882479552,98.52173913043478,69.4927536231884,10.031745641448277,33.9231202150506,0.0,Medium,2.0
2327,11692,17.30683078093764,12,13.04736111111111,0.0,0.0,10.259335971958285,55.87112031837029,22.30304881086863,16.08724210440899,15.559859335563543,42.33750836111965,18.768470973736136,0.0,17.24422442244225,0.0,0.0,49.33654785306343,16.09457323235994,1.0,Low,3.0
2330,11759,19.771818833287274,23,21.32528985507246,13.043478260869565,0.0,10.742771978095456,58.09596624301061,23.871293131622497,12.782362039258505,26.819153364013562,48.90945252952543,9.877598177553194,0.0,14.507102884201458,0.0,0.0,62.273872741181684,14.100760128191881,0.8260869565217391,Low,3.0
2338,11972,25.242781016519142,14,32.252142857142864,14.285714285714286,0.0,16.619130272430095,50.043530598066354,46.196188918765,3.670035920787658,34.42295599491225,72.69467782164925,5.723597638107592,14.285714285714286,7.92079207920792,0.0,54.214285714285715,36.644581201149585,14.911148676373518,0.0,Medium,2.0
2340,12075,28.94488258813934,18,19.454669312169308,22.166666666666668,0.0,76.18532863570756,15.668477505312685,21.42733076287358,12.09326429241633,7.635855386177474,67.16178690993593,16.041936861250356,0.0,34.708470847084705,66.0,0.0,73.83488357301283,30.739450657622065,0.0,Medium,2.0
2358,12159,46.75110428876401,22,29.994393939393948,100.0,0.0,86.28602796967736,30.534790878222303,19.90376510025551,24.748999027247567,17.79875178950534,100.0,62.60032700635518,0.0,20.027002700270035,100.0,33.0,23.591687519868046,99.53192268942911,0.0,High,1.0
2361,12168,29.370087330851433,12,16.721666666666668,0.0,50.0,15.59076837099939,13.554911283370833,36.024131879411236,29.836285262278505,18.888557910292043,53.31083425156052,30.07119529322937,0.0,1.9801980198019808,46.75,13.75,65.96793978290656,77.47490857310571,0.16666666666666666,Medium,2.0
2370,12265,22.24016428428066,25,16.564447619047613,0.0,0.0,10.65709773416429,30.994129656377794,27.355322402454064,6.4484421997000645,24.761012697422437,27.7359033216326,11.635857087929116,84.0,24.000000000000004,0.0,0.0,84.05732796663146,7.633087863131123,0.0,Low,3.0
2389,12467,29.609955677294426,18,15.542962962962955,0.0,0.0,10.538339355186531,50.04042835454373,38.42223542840762,25.05507657541445,37.836826506078054,21.386332952121577,10.638441355997386,94.44444444444444,11.716171617161715,33.0,33.0,60.70824880644331,31.429782477949054,0.0,Medium,2.0
2395,12581,39.9140595693755,12,29.096666666666675,100.0,0.0,71.751699005142,49.25251113453118,21.036741135833886,14.62786080544042,25.44069464666326,100.0,19.88387172951725,0.0,19.966996699669966,33.0,33.0,100.0,21.567911286543396,0.0,High,1.0
2397,12591,34.53325497868959,63,28.15566137566135,100.0,0.0,81.79573495852866,15.801609067156397,36.056931773801445,9.53968744149737,9.334093611943294,100.0,28.704387521381854,0.0,19.927707056419944,43.476190476190474,23.571428571428573,20.181272717567552,35.98737508745681,0.38095238095238093,High,1.0
2400,12595,39.44510280076002,15,26.76031746031747,55.53333333333333,0.0,19.669462071282705,47.29737239578385,36.96537420821825,20.94344250373589,17.08046541515349,92.58620247281834,47.76888246260178,0.0,2.3102310231023107,66.0,33.0,65.96793978290656,99.23862168290643,1.0,High,1.0
2407,12650,36.10497515281055,16,13.62614583333333,6.1875,71.875,33.64298802335428,33.34322033512447,17.334483782542907,46.58390483877029,73.6183686781647,66.80925620262732,11.61131862099709,0.0,31.25000000000001,66.0,0.0,97.70944929334588,8.087966836708546,0.0,High,1.0
2409,12657,29.440765509959434,12,25.66521428571429,50.0,0.0,68.61068964243857,8.39804573952876,34.553143937604034,10.759063874833393,4.636236029772419,86.6273356272179,12.81966900187487,0.0,28.795379537953792,33.0,8.25,63.39035745871573,35.54711302369728,1.0,Medium,2.0
2410,12658,34.15173530247057,18,27.721666666666675,100.0,0.0,86.43488681960781,32.41645765919852,35.82582904784032,18.342138511156143,13.429378129792221,100.0,12.224789014310481,0.0,20.352035203520344,33.0,33.0,12.457838188632952,21.222745598803662,0.0,High,1.0
2411,12660,27.130284906647177,23,25.830362318840592,100.0,0.0,46.25672082453258,5.2945396957526905,35.28359761666041,12.421154578197564,11.681783448934134,100.0,27.56881883694295,0.0,7.877744296168748,33.0,0.0,11.334573118952138,17.53526377137309,0.0,Medium,2.0
2414,12664,38.94145550632604,13,16.38833333333333,66.61538461538461,0.0,23.98416615571635,57.88570438616168,37.07289993195758,15.126426468667031,12.469875164623975,93.68118209439078,33.94935721749826,46.15384615384615,85.07235338918507,50.76923076923077,17.76923076923077,38.24199593937362,27.883301712616596,0.9230769230769231,High,1.0
2420,12722,26.256440942703605,36,17.46999999999999,3.6944444444444446,0.0,25.427274844901692,28.11771987728712,16.0749154519786,16.093893215284808,36.73822777208565,46.63304625714052,17.628283969899396,0.0,12.706270627062711,59.583333333333336,0.0,100.0,39.93564528983942,1.0,Medium,2.0
2436,12983,46.54583674013339,20,27.996666666666677,100.0,0.0,81.0504905828904,7.3297868676363365,33.646483956431815,12.498675376753273,5.929583426041502,99.90132901350245,38.54823895763552,80.0,63.316831683168324,33.0,0.0,76.08955270183925,85.42574860956876,1.0,High,1.0
2448,13182,40.80344894291875,21,31.631031746031752,100.0,0.0,48.468213394892636,23.285764854658595,36.920862777059654,9.877182576900035,9.472896139633132,100.0,36.381175347634496,0.0,4.431871758604432,66.0,33.0,53.3861844912852,100.0,1.0,High,1.0
2452,13190,36.744593739903436,28,28.900238095238112,100.0,0.0,86.81806267591553,15.636201182121663,32.94683461616726,5.420891586655283,13.674289013862275,99.88880174582725,13.276452090528087,50.0,40.87694483734088,33.0,33.0,14.745407216665026,19.72937677813349,0.0,High,1.0
2455,13242,34.37767943547057,33,23.804242424242428,51.515151515151516,0.0,70.2713036713236,37.17368550591271,19.368002582160795,8.152834871177557,47.145231762681036,83.28717605685637,28.59751524459822,0.0,11.461146114611465,33.0,0.0,100.0,36.266581218813556,1.0,High,1.0
2458,13253,24.054537459832705,15,26.94344444444445,0.0,0.0,9.927203696513654,42.251563132686734,43.35754375294253,9.852546975590322,13.477029043581249,61.957129150198995,14.098661622157328,40.0,19.603960396039607,13.2,19.8,50.226129741065314,20.177387402103133,0.0,Low,3.0
2459,13258,23.101313311570085,14,27.16083333333334,21.285714285714285,0.0,12.589448013879132,22.29603826302224,46.35129928351747,7.9624979013104,14.577868741402341,82.54730258224365,13.627006385394989,0.0,15.275813295615277,0.0,33.0,45.61008518364763,27.337105716040643,0.0,Low,3.0
2470,13435,35.21961961822135,16,21.978333333333328,97.875,0.0,83.97776131950934,41.40764778532659,19.882396428253408,5.138112799683907,9.103247429547537,99.76143410489138,17.969100715320664,0.0,7.858910891089108,33.0,0.0,100.0,25.561969084586373,0.0,High,1.0
2483,13663,35.51718174439326,11,36.34857142857142,100.0,0.0,39.952805379629076,5.04038497969141,50.44471158476242,3.1022250670523164,9.957164682885514,100.0,20.458471424347522,0.0,4.9504950495049505,0.0,0.0,98.02007831384743,100.0,1.0,High,1.0
2493,14100,36.08253486784054,12,30.26339285714285,80.5,0.0,90.38029666105591,20.151838763948476,23.116392923334804,21.29877924789255,22.183103510653996,95.98459124448034,6.796506608845227,0.0,63.6963696369637,66.0,2.75,20.72316647769147,33.476119953439415,0.0,High,1.0
2494,14103,26.208659505292502,21,12.174047619047613,0.0,0.0,16.608621125007687,14.398032526046181,22.28836580498902,4.2870847476368885,3.918422151993392,8.543013529607046,31.452167332782707,0.0,89.67468175388967,100.0,66.0,9.935196370598245,40.058919123081665,0.0,Medium,2.0
2495,14104,41.390055175194995,32,15.670803571428564,72.6875,0.0,81.06858397394717,16.68141460708315,26.4438923594237,4.055073115977668,4.140355343913225,94.19249317360617,36.56840254144057,3.125,83.84900990099007,98.9375,64.96875,10.076160275679843,49.77594393962971,0.0,High,1.0
2496,14107,42.402674177400336,13,18.681025641025634,22.846153846153847,0.0,64.25862439969536,42.86601123427705,25.560414944542135,4.820191424059881,3.6407658866753687,80.91850425573335,28.389514853762343,100.0,64.35643564356434,100.0,79.07692307692308,9.751235335731577,33.27698629626134,0.0,High,1.0
2509,14237,27.93390959112342,12,24.776249999999994,0.0,50.0,10.90618545461489,18.58289053740939,23.218896716901213,17.23115053719456,16.244595740003792,11.102073653564252,22.41211243828799,0.0,98.1848184818482,27.5,0.0,72.07978360133178,54.7037962968187,0.0,Medium,2.0
2515,14317,24.595732386695364,12,18.02444444444444,0.0,4.166666666666667,14.752840714162359,37.80767135325878,16.503735558430492,33.454784516937316,4.812600753843195,25.109380811635514,14.678669497549494,0.0,8.250825082508252,33.0,33.0,100.0,49.97009878768932,0.0,Low,3.0
2522,14520,28.18588496714817,11,18.293030303030303,9.090909090909092,0.0,61.779499464808595,19.541082890071873,19.637074604159345,7.22499983202934,57.419370146737975,52.180518431993804,17.619270618538675,0.0,12.601260126012601,33.0,0.0,100.0,42.58714396607912,1.0,Medium,2.0
2526,14560,20.154449164523236,14,17.971547619047612,16.571428571428573,53.57142857142857,21.550024976854647,30.13439618358355,25.6655583376843,28.931287448651585,12.8041489381932,53.718535116747724,4.385117124066845,0.0,14.002828854314002,18.857142857142858,4.714285714285714,16.601083032639547,2.9923732863029784,0.0,Low,3.0
2528,14591,23.995612877472073,17,36.34857142857142,100.0,0.0,21.707238967559338,7.0973014082137045,50.27410436323715,5.787920059261944,4.306312546067627,100.0,9.836519611902624,0.0,2.27140361094933,0.0,0.0,39.95170973303966,6.348724310750413,0.0,Low,3.0
2530,14593,25.6457392500908,18,36.34857142857142,100.0,0.0,20.586881095193164,12.745496118963967,50.2910079501304,6.211420255979595,3.7752806091401445,100.0,22.436899263977107,0.0,7.15071507150715,0.0,0.0,36.761976082968935,14.023580125020887,0.0,Medium,2.0
2532,14595,26.23593484442093,32,36.34857142857141,100.0,0.0,43.992150861009634,17.894384655406324,49.98854944920413,5.401561608578024,3.4576259789892156,99.94532080695203,8.934357366835386,0.0,8.849009900990099,0.0,0.0,36.09883641419631,8.864589040002349,0.0,Medium,2.0
2533,14596,26.497277516188205,12,36.34857142857142,100.0,0.0,23.964105769138783,9.472717271431524,50.20125953725151,5.576138553565676,3.7434230514395312,100.0,21.445432161536598,0.0,14.851485148514854,0.0,0.0,35.82386371494023,22.52944362262114,0.0,Medium,2.0
2534,14635,33.16778421960429,12,23.59732142857143,86.08333333333333,0.0,70.13106565872648,13.198312339110904,21.98123149350747,7.795518837087708,5.682907302630851,95.07399978885269,25.31215338035722,0.0,31.848184818481844,63.25,0.0,34.319607475106764,52.41091165790198,0.0,High,1.0
2537,14652,34.39912952432784,16,35.266875,22.75,0.0,24.557134696609676,24.59583060415607,37.26409846842717,15.91763811480342,14.003179270141018,86.59258535932888,41.39250895643097,0.0,4.764851485148514,66.0,33.0,65.96793978290656,78.31343065129316,1.0,High,1.0
2556,14903,41.120924268107935,25,27.94180000000001,97.32,46.0,77.41286342602524,38.70149227353656,19.96753386153189,37.391594493820385,38.10656157314537,99.72462435440956,13.670347787396146,0.0,14.41584158415841,66.0,0.0,57.5663021365493,23.71582679915417,0.0,High,1.0
2562,15016,24.661813676336532,12,14.376666666666667,2.75,0.0,83.9015683561946,3.1478309264782567,44.56776171731885,7.039054108976578,4.7344027850177035,65.10200807585028,20.553111914636244,0.0,12.128712871287133,33.0,0.0,40.374097881829634,62.913803517128606,1.0,Low,3.0
2570,15098,45.17832982926393,14,23.864523809523803,73.64285714285714,0.0,58.25453271311883,46.80074241370496,18.12298165290047,46.303394505442824,11.944739804151128,96.45236849298303,51.55062031105491,0.0,48.5148514851485,100.0,21.214285714285715,26.18737922305159,100.0,0.0,High,1.0
2573,15101,47.76790461116893,25,16.313599999999994,51.92,0.0,62.60334911745816,33.19097170958362,25.260985133481494,10.511396703029066,4.524055194006521,89.93147431640297,48.2209915784791,92.0,85.30693069306928,100.0,63.36,10.331054047473756,70.81166528571886,0.0,High,1.0
2574,15102,47.64279602201998,41,27.721666666666675,86.82926829268293,0.0,85.39256785653104,12.918694655242165,25.21356886503492,6.34479620550492,3.7577267266003487,95.05941555149363,25.8598789598082,75.60975609756098,87.10456411494808,82.58536585365853,96.6829268292683,10.402372668178797,40.80216700914021,0.0,High,1.0
2577,15177,41.75128292279297,43,26.839806201550388,100.0,0.0,80.68835890514838,20.573872822004084,36.80766915049601,8.547053299616145,8.606289684470731,100.0,42.843827147785596,0.0,4.443932765369558,66.0,33.0,48.77267309998845,90.89704368825794,1.0,High,1.0
2582,15229,21.635347302530086,11,13.833333333333336,0.0,0.0,14.96149798153587,33.678458559245705,15.617758314252207,16.71785278933682,10.4010101111142,26.36981168274473,15.996870027391829,0.0,21.87218721872187,33.0,0.0,100.0,43.716776822804796,1.0,Low,3.0
2592,15313,20.669244691865927,13,26.600000000000005,0.0,0.0,10.412469335399637,36.463747878698925,44.65583793230931,7.76859676925748,10.953972697275827,65.22282179417671,12.602308791972872,0.0,14.927646610814934,0.0,33.0,48.205327340120405,19.895185919828787,0.0,Low,3.0
2606,15427,31.24462785774876,28,16.262083333333326,12.964285714285714,0.0,66.57642799021502,26.04582448389147,25.89764865665124,17.098574669025556,5.090829085670388,77.87633477651833,40.07793142265763,0.0,14.568599717114566,100.0,33.0,12.932162715118297,51.52334315949861,0.0,High,1.0
2608,15429,46.191917530464224,11,21.812575757575754,96.9090909090909,0.0,84.34463407689458,50.21360649453895,26.05606149720994,12.594865256602185,4.696327976588335,99.47230573972038,62.154167634937906,9.090909090909092,25.562556255625566,100.0,36.0,11.040447311566197,99.12313248616775,0.0,High,1.0
2625,15622,41.574792976532365,12,17.13069444444444,100.0,0.0,73.39107940240922,23.8503518615498,21.868100022610932,9.104963700812895,6.540637303087212,100.0,41.3739195009652,0.0,37.623762376237615,66.0,0.0,100.0,68.31317901240055,0.0,High,1.0
2630,15684,30.66494930328442,18,25.054685185185186,0.0,50.0,10.027268998135819,28.01937196510226,20.120665368311318,18.138609007603876,16.471024218572705,11.568197511645101,19.16505815381076,27.77777777777778,100.0,25.666666666666668,0.0,77.26577114286574,61.36409285687348,0.0,High,1.0
2643,15834,23.650605676034367,14,16.679761904761904,0.0,0.0,17.625930041875982,42.51010568937669,17.784856288807898,22.114088057786297,5.06867808562245,27.205973507072805,16.877601618337668,0.0,7.920792079207922,33.0,33.0,100.0,38.62190354370032,0.0,Low,3.0
2644,15835,34.85279664809939,27,31.87014109347444,100.0,0.0,79.65560432275753,50.167239443137866,31.34761186751174,3.0388455046479987,5.994103682107082,100.0,18.818044656155237,0.0,9.534286762009534,33.0,0.0,31.40518704882057,62.81368198896834,0.0,High,1.0
2648,15895,34.71848709730221,29,25.144211822660097,2.2758620689655173,3.4482758620689653,39.7806661161805,33.12325688907494,23.552390487663303,11.291859583240978,4.563199632693981,35.01837329257419,21.347994913744493,75.86206896551724,78.45681119836121,94.13793103448276,67.3103448275862,11.629326947797813,28.55321991422313,0.0,High,1.0
2652,15899,40.86481354305676,15,28.455000000000002,100.0,0.0,76.8702116789606,47.89379624559754,19.44039265036666,17.08019081868755,14.677655035417738,100.0,21.71312798964902,0.0,28.514851485148515,77.33333333333333,22.0,48.26115063246614,51.597306819281094,0.0,High,1.0
2655,15966,29.14209131975644,28,14.291547619047611,0.0,0.0,29.549587896134337,46.3108786963803,24.442467421358526,4.165155343396672,4.086219078276973,12.581826168340736,25.896410993609784,0.0,94.09476661951909,100.0,66.0,10.004863370045317,34.849737909993635,0.0,Medium,2.0
2659,15973,38.6416853248965,17,19.960294117647056,88.23529411764706,55.88235294117647,24.375286843545496,59.02073910258114,14.127983349921855,48.777418155926256,10.117052239048263,89.53317229776756,12.985885465295942,0.0,83.86721025043677,34.94117647058823,0.0,61.53195113396556,14.911148712796294,0.0,High,1.0
2665,15989,32.52662903180896,14,11.388333333333332,88.0,0.0,25.01118566976213,32.83406173484203,37.28700745540118,13.721993307108246,11.225894237340166,98.37789722512687,30.7723047772625,0.0,70.22630834512023,35.357142857142854,2.357142857142857,52.5059176294621,11.36087507989889,1.0,High,1.0
2673,16199,29.038177824151386,12,31.36736111111112,100.0,0.0,57.34969376444508,9.97661361928086,35.61007275206142,9.830362524838021,9.863261489380164,100.0,23.75059283654895,0.0,10.313531353135312,35.75,2.75,14.632343670170386,23.41701206545079,0.08333333333333333,Medium,2.0
2680,16260,22.10898393160426,13,11.388333333333332,0.0,0.0,30.908872870968757,38.79898431725458,44.03395371505192,17.829817744225355,13.954314813502505,62.97338094617827,11.709988433299497,0.0,6.473724295506476,33.0,33.0,30.25510764787765,19.41726478846979,0.0,Low,3.0
2697,16442,53.84917364034905,19,23.423421052631582,94.6842105263158,0.0,83.01873194487389,13.553239763546577,25.703263860029466,10.473000064245463,4.467999353900322,99.20451509785605,54.703932982792736,100.0,88.8483585200625,100.0,66.0,10.33105403523416,87.17505104409615,0.0,High,1.0
2706,16527,48.43311542762679,31,26.274170506912455,100.0,0.0,58.74619867253472,53.315875859044525,36.40772261457297,10.664781506729328,21.624331887232497,100.0,24.933157457796618,77.41935483870968,82.62535931012458,63.87096774193548,30.870967741935484,23.107678693397542,65.06928001110283,1.0,High,1.0
2711,16602,21.61570211210009,12,15.275,0.0,0.0,33.99151704045052,18.91482105719464,20.35201474493917,8.251612642151331,10.729322774746002,37.52843359754952,10.886308196824006,0.0,15.264026402640264,33.0,24.75,100.0,16.90817733710593,0.8333333333333334,Low,3.0
2717,16727,45.208674171397035,21,30.368049886621325,100.0,0.0,84.73074636693694,21.39695722318974,36.58837943187431,9.238104328072273,18.023415735560665,100.0,32.42947069452519,28.571428571428573,66.05374823196604,58.142857142857146,25.142857142857142,29.976332579161554,82.67643940730166,1.0,High,1.0
2719,16730,40.93762935403152,11,28.300324675324678,100.0,0.0,74.19985668759577,25.33631229142079,36.79479854071397,8.747898152601273,14.020576884733254,100.0,25.569033448048142,0.0,81.99819981998199,36.0,3.0,58.275916640413385,62.75915252367097,1.0,High,1.0
2720,16731,35.667845533998964,12,20.485555555555546,100.0,0.0,28.098110534838792,50.40853766550283,36.96864699428941,13.41589321736693,14.075456199597925,99.98570947189626,19.809511559885074,16.666666666666668,62.37623762376237,38.5,5.5,39.20305471512212,25.192148339499425,1.0,High,1.0
