,Uid,UserDays
17005,-159.40463_22.20752,2
17006,-159.40496_22.20751,2
17007,-159.38940_22.20767,7
17008,-159.42943_22.18399,14
17009,-159.42986_22.18299,14
17010,-159.49965_22.20224,164
17011,-159.50320_22.20228,164
17012,-159.56086_21.89949,0
17013,-159.49944_21.91877,357
17014,-159.50195_21.92015,39
17015,-159.49951_21.91971,357
17016,-159.37176_21.97034,277
17017,-159.52435_21.90703,0
17018,-159.49484_22.21291,363
17019,-159.32544_22.10184,65
17020,-159.32398_22.10324,63
17021,-159.49590_22.21252,376
17022,-159.49811_22.20475,96
17023,-159.49781_22.20491,96
17024,-159.49685_22.20528,96
17025,-159.36820_21.96916,277
17026,-159.37207_21.96962,277
17027,-159.36720_22.07573,59
17028,-159.36673_22.07564,59
17029,-159.36656_22.08065,42
17030,-159.35594_22.08604,90
17031,-159.35546_22.08609,90
17032,-159.30608_22.13525,0
17033,-159.30600_22.13507,0
17034,-159.30611_22.13367,0
17035,-159.30608_22.13349,0
17036,-159.30527_22.13336,0
17037,-159.50960_21.91964,1
17038,-159.51132_21.92194,1
17039,-159.52452_21.92024,0
17040,-159.52710_21.92413,0
17041,-159.52733_21.92379,1
17042,-159.52712_21.92377,0
17043,-159.53259_21.92026,1
17044,-159.53438_21.90932,1
17045,-159.53323_21.90823,1
17046,-159.52235_21.92315,0
17047,-159.52665_21.92177,0
17048,-159.52634_21.92237,0
17049,-159.52799_21.92297,0
17050,-159.51876_21.90633,3
17051,-159.52203_21.91784,0
17052,-159.51774_21.91404,3
17053,-159.52329_21.91751,0
17054,-159.52216_21.91700,0
17055,-159.52096_21.91834,0
17056,-159.51787_21.91772,3
17057,-159.51374_21.92659,0
17058,-159.51793_21.93785,2
17059,-159.51784_21.93758,2
17060,-159.52167_21.93554,0
17061,-159.52148_21.93606,0
17062,-159.52626_21.92950,0
17063,-159.52457_21.93213,0
17064,-159.52066_21.93053,0
17065,-159.52227_21.93328,0
17066,-159.51631_21.93039,3
17067,-159.51988_21.93037,0
17068,-159.51966_21.93039,0
17069,-159.51684_21.93240,3
17070,-159.51659_21.92980,3
17071,-159.51936_21.92993,0
17072,-159.51959_21.93116,0
17073,-159.52684_21.93432,1
17074,-159.52689_21.92592,0
17075,-159.52888_21.92636,2
17076,-159.52850_21.92761,1
17077,-159.52326_21.92535,0
17078,-159.52335_21.92579,0
17079,-159.52153_21.92656,0
17080,-159.50406_21.93054,39
17081,-159.50970_21.92519,1
17082,-159.49826_21.92269,178
17083,-159.49520_21.92049,56
17084,-159.49493_21.91805,178
17085,-159.49523_21.92069,56
17086,-159.49943_21.92565,178
17087,-159.49870_21.92339,178
17088,-159.50755_21.92857,2
17089,-159.50631_21.92992,22
17090,-159.49720_21.91951,178
17091,-159.50640_21.92446,22
17092,-159.50643_21.92536,22
17093,-159.50473_21.92290,22
17094,-159.50525_21.92190,22
17095,-159.50653_21.92262,2
17096,-159.50639_21.92365,22
17097,-159.50755_21.92396,2
17098,-159.48905_21.92633,17
17099,-159.46750_21.89599,88
17100,-159.49898_21.91500,23
17101,-159.46305_21.90165,81
17102,-159.49962_21.91764,96
17103,-159.48110_21.88225,14
17104,-159.48166_21.91517,17
17105,-159.47863_21.91507,14
17106,-159.47412_21.91500,21
17107,-159.48466_21.91854,17
17108,-159.54408_22.21768,47
17109,-159.48380_21.92000,17
17110,-159.48352_21.91978,17
17111,-159.54715_22.22223,80
17112,-159.54817_22.22203,56
17113,-159.46627_21.90288,88
17114,-159.46378_21.90472,88
17115,-159.46327_21.90188,81
17116,-159.45065_21.87417,190
17117,-159.44770_21.87166,105
17118,-159.44883_21.87323,105
17119,-159.44975_21.87313,152
17120,-159.44712_21.87323,105
17121,-159.44960_21.88299,190
17122,-159.44991_21.88450,190
17123,-159.36502_21.95401,38
17124,-159.35654_21.95521,55
17125,-159.36051_21.95978,55
17126,-159.39889_21.96423,55
17127,-159.39295_21.96399,55
17128,-159.39977_21.96289,1
17129,-159.42077_21.96473,38
17130,-159.36389_22.04826,86
17131,-159.36250_22.07498,68
17132,-159.36859_22.10281,213
17133,-159.36571_21.96236,55
17134,-159.37090_21.96900,277
17135,-159.33551_22.05500,89
17136,-159.33762_22.04777,68
17137,-159.33515_22.05389,187
17138,-159.34007_22.05573,76
17139,-159.34333_22.05852,187
17140,-159.34392_22.05939,187
17141,-159.34474_22.05720,76
17142,-159.34172_22.05780,187
17143,-159.34182_22.05247,68
17144,-159.34552_22.05366,68
17145,-159.38573_22.05837,68
17146,-159.54858_22.22269,56
17147,-159.36670_22.05864,68
17148,-159.36190_22.06145,76
17149,-159.36341_22.06147,76
17150,-159.37729_22.05862,68
17151,-159.37845_22.07533,120
17152,-159.37551_22.05880,68
17153,-159.39396_22.05851,68
17154,-159.36237_22.04735,86
17155,-159.36817_22.05024,136
17156,-159.36773_22.05059,136
17157,-159.37207_22.05963,68
17158,-159.38710_22.05817,68
17159,-159.39491_22.06539,68
17160,-159.39285_22.06447,68
17161,-159.38858_22.05732,68
17162,-159.38692_22.05624,68
17163,-159.35757_22.07854,90
17164,-159.38225_22.06468,68
17165,-159.37678_22.06450,68
17166,-159.37771_22.06470,68
17167,-159.32992_22.05420,187
17168,-159.34031_22.05721,187
17169,-159.31810_22.06507,37
17170,-159.31816_22.06487,37
17171,-159.38081_22.07168,68
17172,-159.35782_22.08623,90
17173,-159.36960_22.07564,59
17174,-159.36109_22.07308,97
17175,-159.36143_22.07309,97
17176,-159.36129_22.07114,120
17177,-159.36236_22.06906,97
17178,-159.36229_22.06934,97
17179,-159.36056_22.07147,112
17180,-159.37337_22.06851,187
17181,-159.32728_22.09167,28
17182,-159.36191_22.06732,199
17183,-159.36211_22.06794,97
17184,-159.37220_22.09662,90
17185,-159.31801_22.06757,42
17186,-159.31811_22.06993,54
17187,-159.32064_22.07468,90
17188,-159.32668_22.09033,70
17189,-159.31540_22.08257,70
17190,-159.31992_22.08606,70
17191,-159.32120_22.08608,90
17192,-159.36162_22.09490,213
17193,-159.35431_22.09559,90
17194,-159.34886_22.09346,90
17195,-159.35645_22.09565,90
17196,-159.33024_22.09890,42
17197,-159.34940_22.09712,213
17198,-159.34527_22.09762,65
17199,-159.33801_22.08967,90
17200,-159.34967_22.09837,38
17201,-159.34074_22.09948,23
17202,-159.34209_22.09420,70
17203,-159.34289_22.09152,90
17204,-159.32548_22.09156,28
17205,-159.32532_22.08542,90
17206,-159.32926_22.09519,65
17207,-159.33074_22.09561,65
17208,-159.33027_22.09416,28
17209,-159.33008_22.09406,28
17210,-159.32278_22.10119,42
17211,-159.31463_22.09235,65
17212,-159.31681_22.09085,65
17213,-159.31905_22.08790,28
17214,-159.32074_22.08917,28
17215,-159.32210_22.09013,28
17216,-159.32192_22.08936,28
17217,-159.32147_22.08865,28
17218,-159.32170_22.08848,28
17219,-159.32155_22.08965,28
17220,-159.32156_22.08981,28
17221,-159.31971_22.09177,38
17222,-159.31806_22.09195,65
17223,-159.31793_22.09249,65
17224,-159.31197_22.09235,59
17225,-159.31443_22.09406,59
17226,-159.32164_22.09518,23
17227,-159.32716_22.09724,23
17228,-159.32593_22.09682,23
17229,-159.32070_22.09429,65
17230,-159.31424_22.08443,28
17231,-159.34000_22.10189,65
17232,-159.34721_22.10261,42
17233,-159.35758_22.09746,28
17234,-159.35852_22.09706,70
17235,-159.35951_22.09666,70
17236,-159.32992_22.08121,90
17237,-159.32813_22.08156,181
17238,-159.32687_22.08231,181
17239,-159.33461_22.09988,42
17240,-159.33545_22.09996,42
17241,-159.32257_22.09153,28
17242,-159.31995_22.09260,65
17243,-159.33129_22.09727,23
17244,-159.33523_22.09677,65
17245,-159.33171_22.10066,42
17246,-159.32560_22.09394,65
17247,-159.32795_22.09391,38
17248,-159.32811_22.09398,38
17249,-159.33305_22.10971,9
17250,-159.29953_22.11211,20
17251,-159.33989_22.18501,39
17252,-159.31777_22.15893,12
17253,-159.31286_22.13298,20
17254,-159.29999_22.14034,0
17255,-159.29994_22.14063,0
17256,-159.31523_22.13820,20
17257,-159.30947_22.14347,20
17258,-159.30434_22.14599,29
17259,-159.30722_22.14427,29
17260,-159.30466_22.14401,23
17261,-159.30468_22.14475,23
17262,-159.30097_22.14343,26
17263,-159.30731_22.13624,0
17264,-159.30718_22.13610,0
17265,-159.30681_22.15265,13
17266,-159.29934_22.14619,26
17267,-159.30442_22.13596,0
17268,-159.30836_22.14962,15
17269,-159.31705_22.15691,20
17270,-159.31661_22.15686,23
17271,-159.31728_22.15815,23
17272,-159.31083_22.16037,23
17273,-159.30891_22.15962,23
17274,-159.31018_22.16429,5
17275,-159.31219_22.16566,1
17276,-159.31291_22.16734,1
17277,-159.34164_22.18872,39
17278,-159.34616_22.19030,14
17279,-159.33439_22.18831,6
17280,-159.33391_22.19198,6
17281,-159.33418_22.19381,14
17282,-159.38609_22.20921,6
17283,-159.37355_22.20105,6
17284,-159.38233_22.19273,1
17285,-159.35828_22.19403,0
17286,-159.38796_22.19830,6
17287,-159.38775_22.19939,6
17288,-159.38445_22.19215,0
17289,-159.36370_22.19028,2
17290,-159.35926_22.18886,7
17291,-159.35409_22.19831,4
17292,-159.35513_22.19982,2
17293,-159.39477_22.21995,4
17294,-159.39627_22.21828,4
17295,-159.41602_22.21862,68
17296,-159.41388_22.22139,25
17297,-159.41025_22.20874,25
17298,-159.40973_22.20393,25
17299,-159.41845_22.21634,56
17300,-159.40759_22.20402,19
17301,-159.40743_22.20429,19
17302,-159.40668_22.21029,6
17303,-159.40605_22.20940,6
17304,-159.40425_22.20929,2
17305,-159.40372_22.20853,2
17306,-159.40500_22.20847,2
17307,-159.42924_22.19033,14
17308,-159.42957_22.19111,14
17309,-159.43213_22.20397,14
17310,-159.43156_22.20658,14
17311,-159.41986_22.21202,8
17312,-159.41505_22.20960,68
17313,-159.57513_22.22328,11
17314,-159.40543_22.20625,6
17315,-159.40539_22.20604,6
17316,-159.40416_22.20655,2
17317,-159.50240_22.20135,164
17318,-159.50259_22.20252,164
17319,-159.56125_22.22290,112
17320,-159.49536_22.21305,376
17321,-159.43746_22.17940,14
17322,-159.42485_22.18704,26
17323,-159.40826_22.21396,19
17324,-159.40755_22.21321,19
17325,-159.43119_22.21424,14
17326,-159.43127_22.21227,5
17327,-159.44454_22.22353,72
17328,-159.45694_22.19675,107
17329,-159.45191_22.19955,32
17330,-159.45064_22.19725,32
17331,-159.45555_22.18906,366
17332,-159.45536_22.18833,366
17333,-159.43737_22.21668,14
17334,-159.49519_22.20403,161
17335,-159.49259_22.20376,161
17336,-159.48538_22.21379,131
17337,-159.49698_22.21277,376
17338,-159.49682_22.20931,153
17339,-159.49690_22.20906,153
17340,-159.49619_22.20464,161
17341,-159.49949_22.20303,183
17342,-159.49652_22.20705,161
17343,-159.49596_22.20653,161
17344,-159.49213_22.20483,161
17345,-159.49358_22.20400,161
17346,-159.51685_22.20307,50
17347,-159.49526_22.20438,161
17348,-159.55544_22.19795,57
17349,-159.54715_22.20804,57
17350,-159.54747_22.20841,57
17351,-159.40927_22.20806,19
17352,-159.54310_22.21081,57
17353,-159.54404_22.21090,57
17354,-159.54698_22.22271,80
17355,-159.54574_22.22263,93
17356,-159.54939_22.22169,56
17357,-159.55280_22.22272,56
17358,-159.55209_22.22361,56
17359,-159.55011_22.22383,56
17360,-159.55049_22.22390,56
17361,-159.55575_22.22282,17
17362,-159.55553_22.22283,17
17363,-159.54497_22.22072,93
17364,-159.54244_22.21710,36
17365,-159.49522_22.20470,161
17366,-159.49561_22.20418,161
17367,-159.46698_21.89733,88
17368,-159.38164_22.06077,68
17369,-159.38051_22.06202,68
17370,-159.36304_22.06278,89
17371,-159.36113_22.09688,70
17372,-159.33556_22.09314,70
17373,-159.46319_21.90621,81
17374,-159.31967_22.08695,70
17375,-159.49248_21.90388,58
17376,-159.52179_21.90476,0
17377,-159.52238_21.90452,0
17378,-159.52466_21.90384,0
17379,-159.52485_21.90382,0
17380,-159.52384_21.90457,0
17381,-159.52366_21.90462,0
17382,-159.36630_22.06031,68
17383,-159.36663_22.06128,68
17384,-159.30923_22.14264,29
17385,-159.43439_22.17299,14
17386,-159.72718_21.97379,25
17387,-159.72459_21.97481,22
17388,-159.72472_21.97464,22
17389,-159.72498_21.97518,22
17390,-159.72510_21.97501,22
17391,-159.72496_21.97573,22
17392,-159.52079_21.90264,3
17393,-159.52244_21.90410,2
17394,-159.52191_21.90336,2
17395,-159.52209_21.90326,2
17396,-159.52448_21.90296,0
17397,-159.52239_21.90257,2
17398,-159.52246_21.90352,2
17399,-159.52383_21.90145,2
17400,-159.52520_21.90355,0
17401,-159.44823_21.89181,310
17402,-159.30017_22.13987,0
17403,-159.30032_22.14007,0
17404,-159.48556_21.92159,17
17405,-159.38457_22.06090,68
17406,-159.38584_22.20046,6
17407,-159.42005_22.19571,8
17408,-159.42887_22.21392,14
17409,-159.55053_22.20915,57
17410,-159.31986_22.08836,28
17411,-159.70469_21.96352,9
17412,-159.52396_21.92217,0
17413,-159.29961_22.14059,0
17414,-159.30013_22.13966,0
17415,-159.35448_22.09424,213
17416,-159.35883_22.09583,90
17417,-159.40667_22.20953,6
17418,-159.37370_22.10169,213
17419,-159.49967_22.20294,183
17420,-159.33991_22.05377,68
17421,-159.37810_22.05612,136
17422,-159.40987_22.20995,25
17423,-159.40792_22.21322,19
17424,-159.49657_22.21227,376
17425,-159.36521_22.06122,68
17426,-159.36541_22.06068,68
17427,-159.33393_22.19288,6
17428,-159.44210_22.22038,15
17429,-159.30032_22.13885,0
17430,-159.30073_22.13957,0
17431,-159.30065_22.13940,0
17432,-159.30046_22.14023,0
17433,-159.29894_22.13939,0
17434,-159.29830_22.13942,0
17435,-159.30071_22.13991,0
17436,-159.30091_22.13975,0
17437,-159.29565_22.13947,0
17438,-159.29861_22.14106,0
17439,-159.29936_22.14115,0
17440,-159.29920_22.14129,0
17441,-159.29904_22.14144,0
17442,-159.29850_22.14052,0
17443,-159.29732_22.14018,0
17444,-159.29771_22.13987,0
17445,-159.30052_22.13923,0
17446,-159.29875_22.14092,0
17447,-159.29914_22.14031,0
17448,-159.29908_22.13979,0
17449,-159.29954_22.13925,0
17450,-159.29677_22.13954,0
17451,-159.29629_22.13942,0
17452,-159.29967_22.13966,0
17453,-159.29974_22.13986,0
17454,-159.29980_22.14003,0
17455,-159.29968_22.14025,0
17456,-159.29809_22.13939,0
17457,-159.30013_22.13897,0
17458,-159.30805_22.14598,20
17459,-159.73304_21.97284,19
17460,-159.66291_22.04970,3
17461,-159.69697_21.96120,8
17462,-159.51843_21.90957,3
17463,-159.72186_21.97581,17
17464,-159.74393_21.98236,1
17465,-159.53076_21.92082,2
17466,-159.72075_21.97504,11
17467,-159.69731_21.96173,8
17468,-159.72579_21.97161,22
17469,-159.69688_21.96170,8
17470,-159.69650_21.96092,13
17471,-159.35380_22.19794,4
17472,-159.40455_22.20223,2
17473,-159.71878_21.97044,9
17474,-159.29889_22.14080,0
17475,-159.29864_22.13983,0
17476,-159.29865_22.14001,0
17477,-159.29838_22.14066,0
17478,-159.29826_22.14081,0
17479,-159.29771_22.13928,0
17480,-159.72203_21.97202,11
17481,-159.71858_21.97313,11
17482,-159.71491_21.97228,12
17483,-159.71542_21.97279,12
17484,-159.71857_21.97108,9
17485,-159.71871_21.97374,11
17486,-159.70909_21.96293,6
17487,-159.71894_21.97268,11
17488,-159.71788_21.97198,9
17489,-159.71581_21.96814,12
17490,-159.71559_21.96852,12
17491,-159.70995_21.96386,6
17492,-159.70849_21.96246,6
17493,-159.70054_21.96240,6
17494,-159.69761_21.96222,8
17495,-159.69857_21.96208,8
17496,-159.70198_21.96323,9
17497,-159.70427_21.96458,8
17498,-159.70740_21.96533,8
17499,-159.70473_21.96246,9
17500,-159.71216_21.96608,15
17501,-159.71433_21.97199,12
17502,-159.70418_21.96189,9
17503,-159.70259_21.96139,9
17504,-159.70321_21.96269,9
17505,-159.67387_22.10649,24
17506,-159.38612_22.05959,68
17507,-159.52850_21.91491,0
17508,-159.53166_21.92002,1
17509,-159.36153_21.96345,277
17510,-159.36202_21.96568,277
17511,-159.36256_21.96548,277
17512,-159.52492_21.92231,0
17513,-159.52338_21.92231,0
17514,-159.52435_21.92144,0
17515,-159.36698_22.07227,120
17516,-159.36639_22.07120,97
17517,-159.50056_22.20190,164
17518,-159.50571_22.20182,81
17519,-159.49324_22.20356,161
17520,-159.49661_22.20567,161
17521,-159.38982_22.06057,68
17522,-159.38006_22.06175,68
17523,-159.51714_21.90997,3
17524,-159.51849_21.91218,3
17525,-159.37559_22.06117,68
17526,-159.37759_22.05998,68
17527,-159.31696_22.08727,28
17528,-159.31733_22.08717,28
17529,-159.59886_21.90361,5
17530,-159.59172_21.91142,4
17531,-159.50720_21.90262,1
17532,-159.58457_21.91324,46
17533,-159.37034_22.05786,68
17534,-159.37339_22.05896,68
17535,-159.38288_22.05460,68
17536,-159.36906_21.97237,277
17537,-159.34253_22.06056,199
17538,-159.64803_21.93722,5
17539,-159.69277_21.96064,16
17540,-159.72644_21.97298,22
17541,-159.70317_21.96408,9
17542,-159.65872_21.96542,125
17543,-159.34007_22.02762,6
17544,-159.31406_22.14682,15
17545,-159.53053_21.92611,1
17546,-159.36603_21.96793,277
17547,-159.36541_21.97458,277
17548,-159.42994_22.21408,14
17549,-159.70560_21.96492,8
17550,-159.70606_21.96487,8
17551,-159.38242_22.06296,68
17552,-159.33575_22.05485,89
17553,-159.48301_21.92963,14
17554,-159.69560_21.96169,13
17555,-159.72183_21.97043,11
17556,-159.72256_21.97089,11
17557,-159.72280_21.97105,17
17558,-159.71991_21.97134,11
17559,-159.72158_21.97254,11
17560,-159.72173_21.97234,11
17561,-159.72032_21.97426,11
17562,-159.71760_21.97303,9
17563,-159.71909_21.97323,11
17564,-159.71676_21.97055,12
17565,-159.71992_21.97332,11
17566,-159.71635_21.97326,12
17567,-159.71549_21.96801,12
17568,-159.71433_21.96740,16
17569,-159.70878_21.96332,6
17570,-159.70006_21.96206,6
17571,-159.70019_21.96273,6
17572,-159.70174_21.96192,9
17573,-159.70516_21.96609,8
17574,-159.70419_21.96525,8
17575,-159.70738_21.96615,6
17576,-159.70645_21.96527,8
17577,-159.71049_21.96572,6
17578,-159.71350_21.97111,16
17579,-159.70406_21.96106,9
17580,-159.70321_21.96159,9
17581,-159.70373_21.96303,9
17582,-159.70226_21.96266,9
17583,-159.70597_21.96290,7
17584,-159.70632_21.96248,7
17585,-159.70582_21.96209,7
17586,-159.70375_21.96340,9
17587,-159.71262_21.96738,16
17588,-159.59918_22.10355,17
17589,-159.68157_22.10771,0
17590,-159.67681_22.10426,24
17591,-159.44900_21.87359,105
17592,-159.36070_21.96482,277
17593,-159.35857_21.96529,277
17594,-159.40805_21.96201,1
17595,-159.36043_21.95860,28
17596,-159.52460_21.92229,0
17597,-159.52364_21.92271,0
17598,-159.52396_21.92175,0
17599,-159.52396_21.92159,0
17600,-159.52454_21.92105,0
17601,-159.52458_21.92147,0
17602,-159.52547_21.92345,0
17603,-159.37252_22.07537,112
17604,-159.37159_22.07430,112
17605,-159.36981_22.07466,97
17606,-159.49881_22.20287,96
17607,-159.49908_22.20268,96
17608,-159.49722_22.20550,161
17609,-159.50527_22.19942,81
17610,-159.37237_22.07629,59
17611,-159.38961_22.05957,68
17612,-159.38955_22.06311,68
17613,-159.38795_22.06182,68
17614,-159.38840_22.06114,68
17615,-159.38567_22.06078,68
17616,-159.39206_22.06145,68
17617,-159.39164_22.06237,68
17618,-159.51654_21.90951,3
17619,-159.38093_22.05610,68
17620,-159.37912_22.05946,68
17621,-159.37854_22.05960,68
17622,-159.31709_22.08923,38
17623,-159.31698_22.08940,38
17624,-159.31750_22.08461,70
17625,-159.37344_22.05823,68
17626,-159.37219_22.05870,68
17627,-159.38485_22.05325,68
17628,-159.38334_22.05441,68
17629,-159.34346_22.06027,187
17630,-159.34227_22.06044,199
17631,-159.37364_22.05394,68
17632,-159.37376_22.05365,123
17633,-159.37719_22.05408,123
17634,-159.37536_22.05359,123
17635,-159.37698_22.05566,68
17636,-159.66605_21.95637,125
17637,-159.66378_21.95736,125
17638,-159.65728_21.96455,49
17639,-159.58909_21.91570,4
17640,-159.48655_21.92626,14
17641,-159.48563_21.92605,14
17642,-159.48546_21.92421,14
17643,-159.48718_21.92392,17
17644,-159.48707_21.92444,17
17645,-159.48813_21.92741,14
17646,-159.36945_21.99650,3
17647,-159.52291_21.90584,0
17648,-159.52389_21.90599,0
17649,-159.52404_21.90553,0
17650,-159.52520_21.90489,0
17651,-159.52250_21.90618,0
17652,-159.52201_21.90662,0
17653,-159.52132_21.93475,0
17654,-159.48796_21.92551,14
17655,-159.36729_22.05393,68
17656,-159.37088_22.05538,68
17657,-159.37055_22.05461,68
17658,-159.49257_21.92714,17
17659,-159.50841_21.93402,2
17660,-159.50665_21.93477,22
17661,-159.50909_21.92820,1
17662,-159.45121_21.87616,624
17663,-159.45090_21.88210,624
17664,-159.33540_22.08455,181
17665,-159.32214_22.05999,112
17666,-159.51843_21.92064,3
17667,-159.51739_21.91936,3
17668,-159.51717_21.91803,3
17669,-159.51267_21.93051,0
17670,-159.51144_21.93146,0
17671,-159.51136_21.92496,1
17672,-159.51335_21.92510,0
17673,-159.51085_21.93384,1
17674,-159.52266_21.90977,0
17675,-159.51483_21.90623,0
17676,-159.51385_21.91016,0
17677,-159.49213_21.88530,178
17678,-159.49577_21.91708,178
17679,-159.36645_21.94916,26
17680,-159.36219_21.94867,12
17681,-159.36336_21.94756,2
17682,-159.36269_21.95023,26
17683,-159.36478_21.94808,12
17684,-159.36416_21.94978,26
17685,-159.36426_21.94933,12
17686,-159.35766_21.95615,55
17687,-159.36123_22.06842,97
17688,-159.35677_22.07541,42
17689,-159.35741_22.07433,37
17690,-159.50165_22.20075,164
17691,-159.52183_21.92861,0
17692,-159.52480_21.92740,0
17693,-159.46723_21.88404,81
17694,-159.46576_21.89401,81
17695,-159.47156_21.87976,110
17696,-159.47104_21.88040,110
17697,-159.46935_21.87981,88
17698,-159.35963_22.10303,63
17699,-159.35916_22.10198,42
17700,-159.36098_22.09530,90
17701,-159.40740_22.20980,19
17702,-159.40754_22.20961,19
17703,-159.40281_22.21050,2
17704,-159.40458_22.21006,2
17705,-159.40448_22.20945,2
17706,-159.58683_21.91333,14
17707,-159.48392_21.92424,14
17708,-159.48281_21.93318,14
17709,-159.48279_21.93296,14
17710,-159.46682_21.89985,220
17711,-159.46564_21.89618,88
17712,-159.46589_21.90167,88
17713,-159.38650_22.05525,68
17714,-159.39190_22.05717,68
17715,-159.39134_22.05647,68
17716,-159.39098_22.05612,68
17717,-159.39292_22.05570,68
17718,-159.36827_22.05938,68
17719,-159.36765_22.06194,76
17720,-159.37529_22.06182,68
17721,-159.37743_22.10255,213
17722,-159.37289_22.10204,213
17723,-159.37734_22.10444,213
17724,-159.37853_22.10330,213
17725,-159.37057_22.09653,70
17726,-159.36984_22.09714,70
17727,-159.37029_22.09775,28
17728,-159.35991_22.08833,181
17729,-159.36153_22.08864,90
17730,-159.40522_22.20719,2
17731,-159.40541_22.20757,6
17732,-159.39210_22.21036,13
17733,-159.39094_22.21196,8
17734,-159.39394_22.20713,1
17735,-159.42868_22.18647,14
17736,-159.43233_22.18039,14
17737,-159.50053_22.20244,164
17738,-159.50531_22.20192,81
17739,-159.50462_22.20192,81
17740,-159.53386_21.92405,0
17741,-159.49877_21.92453,178
17742,-159.49907_21.92337,178
17743,-159.49682_21.92420,63
17744,-159.50103_21.91996,96
17745,-159.50088_21.91980,96
17746,-159.50074_21.91964,96
17747,-159.50029_21.91912,23
17748,-159.37043_21.97093,277
17749,-159.37861_21.97968,28
17750,-159.37503_21.97783,277
17751,-159.32481_22.10290,63
17752,-159.32664_22.10482,53
17753,-159.32959_22.09872,42
17754,-159.49823_22.20635,96
17755,-159.36892_21.96917,277
17756,-159.36999_21.96840,277
17757,-159.36750_21.96884,277
17758,-159.36670_21.96779,277
17759,-159.37331_21.96880,277
17760,-159.37130_21.96972,277
17761,-159.36978_22.07676,59
17762,-159.36752_22.07848,68
17763,-159.35322_22.08215,90
17764,-159.35833_22.08109,90
17765,-159.35757_22.08356,90
17766,-159.35859_22.08410,90
17767,-159.30644_22.13490,0
17768,-159.30628_22.13440,0
17769,-159.30577_22.13431,0
17770,-159.30547_22.13437,0
17771,-159.30557_22.13478,0
17772,-159.30540_22.13554,0
17773,-159.30515_22.13489,0
17774,-159.30509_22.13467,0
17775,-159.30558_22.13348,0
17776,-159.30572_22.13389,0
17777,-159.30553_22.13393,0
17778,-159.30491_22.13410,0
17779,-159.31041_22.15086,13
17780,-159.52093_21.92280,0
17781,-159.51234_21.91908,0
17782,-159.51189_21.91926,0
17783,-159.52570_21.91945,0
17784,-159.52516_21.91989,0
17785,-159.52778_21.92438,1
17786,-159.52645_21.92435,0
17787,-159.52212_21.90527,0
17788,-159.52896_21.92476,1
17789,-159.53377_21.90875,1
17790,-159.53092_21.90896,0
17791,-159.52416_21.90840,0
17792,-159.52604_21.91974,0
17793,-159.52615_21.92135,0
17794,-159.52910_21.92328,1
17795,-159.52838_21.92369,1
17796,-159.51963_21.91311,3
17797,-159.51602_21.91063,3
17798,-159.52102_21.90937,2
17799,-159.51938_21.90899,3
17800,-159.51681_21.90699,0
17801,-159.52345_21.90986,0
17802,-159.52243_21.91663,0
17803,-159.52266_21.91780,0
17804,-159.52396_21.91750,0
17805,-159.52150_21.91689,0
17806,-159.52116_21.91915,0
17807,-159.51687_21.91757,3
17808,-159.51840_21.91731,3
17809,-159.51866_21.91731,0
17810,-159.51668_21.91778,3
17811,-159.51192_21.92962,0
17812,-159.51923_21.92684,0
17813,-159.51037_21.92968,1
17814,-159.51651_21.94001,0
17815,-159.51750_21.94286,0
17816,-159.52401_21.93766,0
17817,-159.52184_21.93189,0
17818,-159.52310_21.93156,0
17819,-159.52549_21.93087,0
17820,-159.51770_21.93244,3
17821,-159.52153_21.93366,0
17822,-159.51932_21.93453,0
17823,-159.52014_21.93150,0
17824,-159.51918_21.93157,0
17825,-159.52468_21.93041,0
17826,-159.52557_21.92947,0
17827,-159.52934_21.92833,2
17828,-159.52849_21.93020,1
17829,-159.52848_21.92603,1
17830,-159.52884_21.92605,2
17831,-159.52349_21.92604,0
17832,-159.50551_21.92774,39
17833,-159.50488_21.93387,39
17834,-159.50714_21.93148,2
17835,-159.50417_21.92524,52
17836,-159.50305_21.92124,39
17837,-159.49896_21.92222,178
17838,-159.50787_21.92213,2
17839,-159.50725_21.92150,2
17840,-159.49518_21.92704,63
17841,-159.49558_21.92903,63
17842,-159.49603_21.92416,63
17843,-159.50719_21.93043,2
17844,-159.49914_21.92039,357
17845,-159.49778_21.91845,178
17846,-159.49697_21.91818,178
17847,-159.50710_21.92440,2
17848,-159.50603_21.92478,22
17849,-159.50576_21.92413,22
17850,-159.50556_21.92347,22
17851,-159.50557_21.92323,22
17852,-159.50482_21.92216,22
17853,-159.50405_21.92181,39
17854,-159.50561_21.92279,2
17855,-159.50603_21.92301,2
17856,-159.50702_21.92229,2
17857,-159.50707_21.92336,2
17858,-159.50694_21.92357,22
17859,-159.50697_21.92394,22
17860,-159.50722_21.92394,2
17861,-159.50456_21.92182,22
17862,-159.50615_21.91701,2
17863,-159.50359_21.91873,39
17864,-159.47088_21.87910,110
17865,-159.46608_21.89634,88
17866,-159.49698_21.91577,357
17867,-159.49815_21.91426,357
17868,-159.50037_21.91507,39
17869,-159.49741_21.91521,357
17870,-159.49686_21.91696,178
17871,-159.50109_21.91474,39
17872,-159.48603_21.88382,50
17873,-159.48656_21.88366,50
17874,-159.46978_21.95560,14
17875,-159.47405_21.91383,21
17876,-159.47488_21.91391,21
17877,-159.48165_21.91565,17
17878,-159.47799_21.91494,14
