,Uid,RFish_rank
19384,-159.40610_22.20992,2.0
19385,-159.40594_22.20982,2.0
19386,-159.40634_22.20958,2.0
19387,-159.40352_22.20953,3.0
19388,-159.42300_22.21278,2.0
19389,-159.42289_22.21041,2.0
19390,-159.42392_22.20567,2.0
19391,-159.42751_22.19701,2.0
19392,-159.42298_22.20082,2.0
19393,-159.41263_22.20613,2.0
19394,-159.41242_22.20748,2.0
19395,-159.41234_22.20724,2.0
19396,-159.40687_22.20872,2.0
19397,-159.40723_22.20864,2.0
19398,-159.40727_22.20727,2.0
19399,-159.40441_22.20716,3.0
19400,-159.50335_22.20122,1.0
19401,-159.50398_22.20143,1.0
19402,-159.50418_22.20141,1.0
19403,-159.50498_22.20102,1.0
19404,-159.55739_22.22551,1.0
19405,-159.55818_22.22595,1.0
19406,-159.55928_22.22392,1.0
19407,-159.56046_22.22306,1.0
19408,-159.56048_22.22204,1.0
19409,-159.56006_22.22171,1.0
19410,-159.43613_22.18047,2.0
19411,-159.43514_22.17952,2.0
19412,-159.42560_22.18926,2.0
19413,-159.40653_22.21363,2.0
19414,-159.42553_22.18052,2.0
19415,-159.54398_22.21826,1.0
19416,-159.43341_22.21381,2.0
19417,-159.43447_22.21358,2.0
19418,-159.44515_22.22314,2.0
19419,-159.44264_22.22240,2.0
19420,-159.44219_22.22228,2.0
19421,-159.44375_22.22339,2.0
19422,-159.44305_22.22325,2.0
19423,-159.44969_22.22447,2.0
19424,-159.46524_22.22187,3.0
19425,-159.45986_22.22397,3.0
19426,-159.45961_22.22418,3.0
19427,-159.45809_22.19987,3.0
19428,-159.45735_22.19781,3.0
19429,-159.45683_22.20169,3.0
19430,-159.45525_22.18761,1.0
19431,-159.43849_22.21873,2.0
19432,-159.43783_22.21470,2.0
19433,-159.47413_22.20027,1.0
19434,-159.49448_22.21471,1.0
19435,-159.48525_22.21019,1.0
19436,-159.48058_22.21188,3.0
19437,-159.47075_22.22350,3.0
19438,-159.49155_22.22183,3.0
19439,-159.49716_22.20832,1.0
19440,-159.49726_22.20807,1.0
19441,-159.49511_22.20603,1.0
19442,-159.49579_22.20575,1.0
19443,-159.49581_22.20633,1.0
19444,-159.49664_22.20669,1.0
19445,-159.49338_22.20407,1.0
19446,-159.49386_22.20389,1.0
19447,-159.51181_22.20223,1.0
19448,-159.55325_22.20222,1.0
19449,-159.55342_22.20078,1.0
19450,-159.55489_22.20419,1.0
19451,-159.54679_22.20823,1.0
19452,-159.54714_22.20855,1.0
19453,-159.54860_22.20827,1.0
19454,-159.54937_22.22264,1.0
19455,-159.54895_22.22339,1.0
19456,-159.54637_22.22313,1.0
19457,-159.54977_22.22368,1.0
19458,-159.54953_22.22430,1.0
19459,-159.55237_22.22266,1.0
19460,-159.55281_22.22331,1.0
19461,-159.55278_22.22398,1.0
19462,-159.55141_22.22295,1.0
19463,-159.55169_22.22437,1.0
19464,-159.55152_22.22449,1.0
19465,-159.55021_22.22426,1.0
19466,-159.55412_22.22292,1.0
19467,-159.54576_22.22048,1.0
19468,-159.54611_22.22031,1.0
19469,-159.54342_22.21785,1.0
19470,-159.54378_22.21763,1.0
19471,-159.54609_22.21948,1.0
19472,-159.54578_22.21971,1.0
19473,-159.56635_22.22014,2.0
19474,-159.56518_22.22014,2.0
19475,-159.57941_22.22210,2.0
19476,-159.49476_22.20465,1.0
19477,-159.55532_22.20330,1.0
19478,-159.41205_22.21526,2.0
19479,-159.52040_21.92179,4.0
19480,-159.46714_21.89755,2.0
19481,-159.46664_21.89770,2.0
19482,-159.38195_22.06272,2.0
19483,-159.38280_22.06244,2.0
19484,-159.38209_22.06112,2.0
19485,-159.38190_22.06092,2.0
19486,-159.38094_22.06216,2.0
19487,-159.38190_22.06243,2.0
19488,-159.38034_22.06138,2.0
19489,-159.35973_22.06486,2.0
19490,-159.36078_22.09640,2.0
19491,-159.36167_22.09709,2.0
19492,-159.36079_22.09783,2.0
19493,-159.36116_22.09855,2.0
19494,-159.36197_22.09827,2.0
19495,-159.69744_21.96121,1.0
19496,-159.52474_21.90649,4.0
19497,-159.33798_22.18199,3.0
19498,-159.32805_22.07641,2.0
19499,-159.52437_21.90447,4.0
19500,-159.52419_21.90449,4.0
19501,-159.52402_21.90454,4.0
19502,-159.52329_21.90474,4.0
19503,-159.52311_21.90480,4.0
19504,-159.52552_21.90443,4.0
19505,-159.34073_22.05472,2.0
19506,-159.36616_22.05966,2.0
19507,-159.37721_22.07347,3.0
19508,-159.43935_22.17238,2.0
19509,-159.72689_21.97344,1.0
19510,-159.72686_21.97366,1.0
19511,-159.72569_21.97294,1.0
19512,-159.72594_21.97296,1.0
19513,-159.72422_21.97530,1.0
19514,-159.72472_21.97549,1.0
19515,-159.72485_21.97533,1.0
19516,-159.52116_21.90382,4.0
19517,-159.52111_21.90348,4.0
19518,-159.52065_21.90291,4.0
19519,-159.52078_21.90247,4.0
19520,-159.52173_21.90222,4.0
19521,-159.52221_21.90421,4.0
19522,-159.52441_21.90349,4.0
19523,-159.52172_21.90347,4.0
19524,-159.52390_21.90270,4.0
19525,-159.52257_21.90499,4.0
19526,-159.52285_21.90337,4.0
19527,-159.52265_21.90343,4.0
19528,-159.52148_21.90301,4.0
19529,-159.52482_21.90268,4.0
19530,-159.52492_21.90292,4.0
19531,-159.44935_21.89143,1.0
19532,-159.47211_21.91233,2.0
19533,-159.31505_22.14709,2.0
19534,-159.44589_22.22187,2.0
19535,-159.73461_21.97648,3.0
19536,-159.67420_21.95999,2.0
19537,-159.51200_21.90992,4.0
19538,-159.72087_21.97489,1.0
19539,-159.72106_21.97546,1.0
19540,-159.72160_21.97560,1.0
19541,-159.72290_21.97589,1.0
19542,-159.72348_21.97054,1.0
19543,-159.69642_21.96167,1.0
19544,-159.69623_21.96063,1.0
19545,-159.72231_21.97074,1.0
19546,-159.65726_21.96576,2.0
19547,-159.72284_21.97004,1.0
19548,-159.72241_21.97205,1.0
19549,-159.72015_21.97345,1.0
19550,-159.71970_21.97318,1.0
19551,-159.71851_21.97240,1.0
19552,-159.71606_21.97321,1.0
19553,-159.71972_21.97474,1.0
19554,-159.71469_21.96759,1.0
19555,-159.71609_21.96827,1.0
19556,-159.71637_21.96837,1.0
19557,-159.70147_21.96230,1.0
19558,-159.69809_21.96070,1.0
19559,-159.69898_21.96191,1.0
19560,-159.69858_21.96232,1.0
19561,-159.69992_21.96273,1.0
19562,-159.70263_21.96348,1.0
19563,-159.70338_21.96449,1.0
19564,-159.70525_21.96594,1.0
19565,-159.70462_21.96603,1.0
19566,-159.70402_21.96564,1.0
19567,-159.70182_21.96398,1.0
19568,-159.70735_21.96481,1.0
19569,-159.70797_21.96522,1.0
19570,-159.70778_21.96591,1.0
19571,-159.71447_21.97048,1.0
19572,-159.70386_21.96219,1.0
19573,-159.70301_21.96184,1.0
19574,-159.70231_21.96232,1.0
19575,-159.70422_21.96398,1.0
19576,-159.70441_21.96392,1.0
19577,-159.71238_21.96694,1.0
19578,-159.51765_21.92625,4.0
19579,-159.45986_21.90380,1.0
19580,-159.37129_21.95554,2.0
19581,-159.52228_21.92424,4.0
19582,-159.52464_21.92260,3.0
19583,-159.52437_21.92225,4.0
19584,-159.52509_21.92267,3.0
19585,-159.52420_21.92105,4.0
19586,-159.52420_21.92088,4.0
19587,-159.52455_21.92124,3.0
19588,-159.49335_21.91983,2.0
19589,-159.36940_21.96672,2.0
19590,-159.37794_22.07403,3.0
19591,-159.37814_22.07298,3.0
19592,-159.37667_22.07209,3.0
19593,-159.37437_22.07493,3.0
19594,-159.36824_22.07168,3.0
19595,-159.37025_22.07478,2.0
19596,-159.36850_22.07386,2.0
19597,-159.36403_22.07294,2.0
19598,-159.36637_22.07175,3.0
19599,-159.49876_22.20255,1.0
19600,-159.49901_22.20245,1.0
19601,-159.50137_22.20207,1.0
19602,-159.50231_22.20270,1.0
19603,-159.49508_22.21027,1.0
19604,-159.49541_22.21107,1.0
19605,-159.50614_22.20198,1.0
19606,-159.50693_22.20145,1.0
19607,-159.50641_22.20105,1.0
19608,-159.49568_22.20280,1.0
19609,-159.49861_22.20136,1.0
19610,-159.38980_22.05931,2.0
19611,-159.39043_22.06057,3.0
19612,-159.38996_22.06262,2.0
19613,-159.38986_22.06319,2.0
19614,-159.38804_22.06102,2.0
19615,-159.38853_22.06016,3.0
19616,-159.38652_22.06092,2.0
19617,-159.38632_22.06158,2.0
19618,-159.39222_22.06118,2.0
19619,-159.51715_21.90924,4.0
19620,-159.36107_21.96379,2.0
19621,-159.36080_21.96455,2.0
19622,-159.36218_21.96527,2.0
19623,-159.37551_22.05727,2.0
19624,-159.37856_22.05728,2.0
19625,-159.37683_22.06046,2.0
19626,-159.37811_22.05590,3.0
19627,-159.37897_22.05912,2.0
19628,-159.37924_22.06098,2.0
19629,-159.37912_22.06127,2.0
19630,-159.37875_22.06035,2.0
19631,-159.31514_22.08871,2.0
19632,-159.31719_22.08902,2.0
19633,-159.31629_22.08811,2.0
19634,-159.31534_22.08784,2.0
19635,-159.31785_22.08392,2.0
19636,-159.31650_22.08526,2.0
19637,-159.31745_22.08575,2.0
19638,-159.31773_22.08555,2.0
19639,-159.31925_22.08552,2.0
19640,-159.31579_22.08589,2.0
19641,-159.59527_21.90624,2.0
19642,-159.58246_21.91808,2.0
19643,-159.58030_21.91810,2.0
19644,-159.58007_21.91813,2.0
19645,-159.37400_22.05968,2.0
19646,-159.37209_22.05799,2.0
19647,-159.37223_22.05832,2.0
19648,-159.37490_22.05813,2.0
19649,-159.34798_22.05894,2.0
19650,-159.34056_22.05982,2.0
19651,-159.37763_22.05422,2.0
19652,-159.37741_22.05522,3.0
19653,-159.37708_22.05528,2.0
19654,-159.37553_22.05378,3.0
19655,-159.37600_22.05450,3.0
19656,-159.37624_22.05454,3.0
19657,-159.37701_22.05448,3.0
19658,-159.37791_22.05570,3.0
19659,-159.37747_22.05587,3.0
19660,-159.66000_21.96573,2.0
19661,-159.66030_21.96223,2.0
19662,-159.67128_21.95626,2.0
19663,-159.65778_21.96546,2.0
19664,-159.50561_21.93537,3.0
19665,-159.48618_21.92769,2.0
19666,-159.48676_21.92344,2.0
19667,-159.48639_21.92402,2.0
19668,-159.45966_21.90990,2.0
19669,-159.46260_21.91175,2.0
19670,-159.52309_21.90578,4.0
19671,-159.52443_21.90548,4.0
19672,-159.52299_21.90526,4.0
19673,-159.37043_22.05580,3.0
19674,-159.49337_21.92638,3.0
19675,-159.48798_21.92937,3.0
19676,-159.50773_21.93644,4.0
19677,-159.50655_21.93791,4.0
19678,-159.50576_21.93467,3.0
19679,-159.50543_21.93588,3.0
19680,-159.50786_21.93045,4.0
19681,-159.45071_21.88206,1.0
19682,-159.45048_21.88150,1.0
19683,-159.32766_22.07182,2.0
19684,-159.32127_22.06072,2.0
19685,-159.32818_22.18437,3.0
19686,-159.51865_21.91918,4.0
19687,-159.52075_21.91767,4.0
19688,-159.51945_21.91778,4.0
19689,-159.51822_21.91858,4.0
19690,-159.51639_21.91874,4.0
19691,-159.51558_21.92851,4.0
19692,-159.51162_21.93240,4.0
19693,-159.51185_21.92449,4.0
19694,-159.51177_21.92697,4.0
19695,-159.51496_21.93452,4.0
19696,-159.51224_21.93731,4.0
19697,-159.51559_21.93348,4.0
19698,-159.51374_21.90894,4.0
19699,-159.51228_21.90903,4.0
19700,-159.50250_21.91403,3.0
19701,-159.50244_21.91461,3.0
19702,-159.49071_21.88607,2.0
19703,-159.49095_21.88612,2.0
19704,-159.49322_21.88474,2.0
19705,-159.50257_21.89762,3.0
19706,-159.36707_21.94992,2.0
19707,-159.36205_21.95032,2.0
19708,-159.36508_21.94941,2.0
19709,-159.36314_21.94849,2.0
19710,-159.36283_21.94864,2.0
19711,-159.36376_21.94754,2.0
19712,-159.36261_21.95006,2.0
19713,-159.36381_21.95017,2.0
19714,-159.47849_22.21825,3.0
19715,-159.35818_21.95902,2.0
19716,-159.35690_21.95697,2.0
19717,-159.35902_21.96124,2.0
19718,-159.35852_22.07017,2.0
19719,-159.35810_22.07453,2.0
19720,-159.37519_22.06869,2.0
19721,-159.50523_22.19987,1.0
19722,-159.52249_21.92741,4.0
19723,-159.49334_21.92522,2.0
19724,-159.46843_21.88444,2.0
19725,-159.47835_21.88203,2.0
19726,-159.47288_21.88088,2.0
19727,-159.47153_21.88008,2.0
19728,-159.46935_21.88026,2.0
19729,-159.46936_21.88002,2.0
19730,-159.36351_22.10094,2.0
19731,-159.36752_22.10116,2.0
19732,-159.35724_22.08677,2.0
19733,-159.36717_22.09534,2.0
19734,-159.40715_22.21104,2.0
19735,-159.40357_22.21082,3.0
19736,-159.52052_21.92085,4.0
19737,-159.52167_21.91907,4.0
19738,-159.48396_21.93099,2.0
19739,-159.48778_21.92717,2.0
19740,-159.48670_21.92825,2.0
19741,-159.46666_21.90036,2.0
19742,-159.38633_22.05549,2.0
19743,-159.39168_22.05694,2.0
19744,-159.39152_22.05672,2.0
19745,-159.39236_22.05526,2.0
19746,-159.39269_22.05548,2.0
19747,-159.36890_22.05846,2.0
19748,-159.36770_22.06000,2.0
19749,-159.37592_22.06210,2.0
19750,-159.37566_22.06253,2.0
19751,-159.37358_22.06306,2.0
19752,-159.37418_22.06318,2.0
19753,-159.37317_22.06353,2.0
19754,-159.37596_22.06511,2.0
19755,-159.38048_22.10272,2.0
19756,-159.37836_22.10218,2.0
19757,-159.38335_22.10515,2.0
19758,-159.37256_22.10461,2.0
19759,-159.37279_22.10286,2.0
19760,-159.37629_22.10430,2.0
19761,-159.37225_22.09901,2.0
19762,-159.40537_22.20729,2.0
19763,-159.40553_22.20737,2.0
19764,-159.39277_22.20452,3.0
19765,-159.39318_22.20880,3.0
19766,-159.39046_22.20485,2.0
19767,-159.39400_22.20580,3.0
19768,-159.42833_22.18847,2.0
19769,-159.43113_22.18056,2.0
19770,-159.50042_22.20223,1.0
19771,-159.50080_22.20233,1.0
19772,-159.50486_22.20192,1.0
19773,-159.50363_22.20210,1.0
19774,-159.50217_22.20180,1.0
19775,-159.49843_21.92391,2.0
19776,-159.49685_21.92395,2.0
19777,-159.50009_21.91957,3.0
19778,-159.50206_21.92032,3.0
19779,-159.50132_21.91959,3.0
19780,-159.49997_21.91887,3.0
19781,-159.50051_21.91950,3.0
19782,-159.37220_21.97095,2.0
19783,-159.37836_21.97969,2.0
19784,-159.37607_21.97834,2.0
19785,-159.37602_21.97790,2.0
19786,-159.37572_21.97788,2.0
19787,-159.37336_21.97748,2.0
19788,-159.37344_21.97703,2.0
19789,-159.33877_22.10073,2.0
19790,-159.32857_22.09982,2.0
19791,-159.34178_22.10414,2.0
19792,-159.34105_22.10364,2.0
19793,-159.32988_22.09744,2.0
19794,-159.49972_22.20338,1.0
19795,-159.49748_22.20539,1.0
19796,-159.49836_22.20611,1.0
19797,-159.49764_22.20684,1.0
19798,-159.49934_22.20245,1.0
19799,-159.36962_21.96841,2.0
19800,-159.36804_21.96929,2.0
19801,-159.36792_21.96943,2.0
19802,-159.36760_21.96905,2.0
19803,-159.36691_21.96810,2.0
19804,-159.36706_21.96763,2.0
19805,-159.36664_21.96804,2.0
19806,-159.37333_22.07729,2.0
19807,-159.36932_22.07646,2.0
19808,-159.35448_22.08540,2.0
19809,-159.36541_22.07987,2.0
19810,-159.36358_22.07994,2.0
19811,-159.35629_22.08116,2.0
19812,-159.37162_22.07644,2.0
19813,-159.35720_22.08291,2.0
19814,-159.35732_22.08400,2.0
19815,-159.35991_22.08367,2.0
19816,-159.30660_22.13523,2.0
19817,-159.30638_22.13474,2.0
19818,-159.30632_22.13457,2.0
19819,-159.30628_22.13560,2.0
19820,-159.30582_22.13451,2.0
19821,-159.30571_22.13518,2.0
19822,-159.30562_22.13595,2.0
19823,-159.30550_22.13574,2.0
19824,-159.30600_22.13310,2.0
19825,-159.30554_22.13327,2.0
19826,-159.30529_22.13356,2.0
19827,-159.30482_22.13372,2.0
19828,-159.30486_22.13391,2.0
19829,-159.51403_21.92318,4.0
19830,-159.51302_21.92099,4.0
19831,-159.51431_21.92277,4.0
19832,-159.51343_21.92033,4.0
19833,-159.51269_21.91953,4.0
19834,-159.52536_21.91929,3.0
19835,-159.52529_21.91974,3.0
19836,-159.52492_21.92004,3.0
19837,-159.52473_21.92015,3.0
19838,-159.52789_21.92546,3.0
19839,-159.52618_21.92362,3.0
19840,-159.52592_21.92519,3.0
19841,-159.52569_21.92516,3.0
19842,-159.52999_21.92273,3.0
19843,-159.53195_21.92093,3.0
19844,-159.53560_21.90722,3.0
19845,-159.53682_21.90974,3.0
19846,-159.53349_21.90475,3.0
19847,-159.52399_21.92493,4.0
19848,-159.52790_21.92147,3.0
19849,-159.51960_21.90596,4.0
19850,-159.51911_21.90559,4.0
19851,-159.51829_21.90596,4.0
19852,-159.51983_21.91340,4.0
19853,-159.52005_21.91345,4.0
19854,-159.51937_21.91427,4.0
19855,-159.52364_21.91546,4.0
19856,-159.52262_21.91736,4.0
19857,-159.51932_21.91215,4.0
19858,-159.51879_21.90908,4.0
19859,-159.51934_21.90830,4.0
19860,-159.51757_21.90858,4.0
19861,-159.52423_21.91941,4.0
19862,-159.52360_21.91793,4.0
19863,-159.52133_21.91899,4.0
19864,-159.52055_21.91976,4.0
19865,-159.51811_21.91774,4.0
19866,-159.51674_21.91693,4.0
19867,-159.51985_21.91713,4.0
19868,-159.52013_21.91725,4.0
19869,-159.51121_21.92693,4.0
19870,-159.51425_21.92434,4.0
19871,-159.52009_21.92920,4.0
19872,-159.51957_21.92838,4.0
19873,-159.51986_21.92870,4.0
19874,-159.52052_21.93883,4.0
19875,-159.52028_21.93676,4.0
19876,-159.52504_21.93012,3.0
19877,-159.51614_21.92904,4.0
19878,-159.51771_21.93127,4.0
19879,-159.51939_21.93015,4.0
19880,-159.51889_21.92998,4.0
19881,-159.52267_21.93245,4.0
19882,-159.51795_21.93618,4.0
19883,-159.52180_21.93239,4.0
19884,-159.52083_21.93122,4.0
19885,-159.51890_21.93072,4.0
19886,-159.51698_21.93421,4.0
19887,-159.51780_21.93417,4.0
19888,-159.52563_21.93047,3.0
19889,-159.52418_21.93070,4.0
19890,-159.52719_21.93314,3.0
19891,-159.33003_22.09265,2.0
19892,-159.31935_22.08602,2.0
19893,-159.50535_21.92270,3.0
19894,-159.52897_21.92972,3.0
19895,-159.52305_21.92536,4.0
19896,-159.52176_21.92733,4.0
19897,-159.50460_21.92954,3.0
19898,-159.49385_21.92302,2.0
19899,-159.49946_21.92200,2.0
19900,-159.49542_21.91861,2.0
19901,-159.49481_21.92459,3.0
19902,-159.49474_21.92555,2.0
19903,-159.49839_21.92342,2.0
19904,-159.50680_21.92996,3.0
19905,-159.44524_21.87090,1.0
19906,-159.49789_21.91973,2.0
19907,-159.49752_21.91859,2.0
19908,-159.50671_21.92490,3.0
19909,-159.50594_21.92456,3.0
19910,-159.50581_21.92435,3.0
19911,-159.50537_21.92377,3.0
19912,-159.50526_21.92357,3.0
19913,-159.50505_21.92301,3.0
19914,-159.50492_21.92236,3.0
19915,-159.50434_21.92253,3.0
19916,-159.50490_21.92191,3.0
19917,-159.50606_21.92332,3.0
19918,-159.50717_21.92250,4.0
19919,-159.50628_21.92313,4.0
19920,-159.50644_21.92288,4.0
19921,-159.50713_21.92310,4.0
19922,-159.50682_21.92316,4.0
19923,-159.50623_21.92401,3.0
19924,-159.50316_21.91539,3.0
19925,-159.50372_21.91609,3.0
19926,-159.47032_21.87922,2.0
19927,-159.47045_21.87938,2.0
19928,-159.46978_21.88013,2.0
19929,-159.49893_21.91679,3.0
19930,-159.44669_21.87122,1.0
19931,-159.50026_21.91545,3.0
19932,-159.49984_21.91517,3.0
19933,-159.4863_21.88370,2.0
19934,-159.48222_21.88196,2.0
19935,-159.48774_21.88393,2.0
19936,-159.49822_21.91374,3.0
19937,-159.47885_21.96240,2.0
19938,-159.47920_21.90767,2.0
19939,-159.47172_21.91345,2.0
19940,-159.48002_21.91568,2.0
19941,-159.48194_21.91603,2.0
19942,-159.47656_21.91386,2.0
19943,-159.48074_21.91733,2.0
19944,-159.48022_21.91618,2.0
19945,-159.47579_21.91505,2.0
19946,-159.47308_21.91459,2.0
19947,-159.48781_21.92053,2.0
19948,-159.48627_21.92038,2.0
19949,-159.48547_21.91999,2.0
19950,-159.48675_21.92257,2.0
19951,-159.4905_21.92462,2.0
19952,-159.48379_21.92714,2.0
19953,-159.48245_21.92497,2.0
19954,-159.48461_21.92503,2.0
19955,-159.48307_21.93062,2.0
19956,-159.48373_21.92628,2.0
19957,-159.48301_21.93019,2.0
19958,-159.48407_21.92838,2.0
19959,-159.48291_21.91971,2.0
19960,-159.45767_21.90151,1.0
19961,-159.46142_21.90401,2.0
19962,-159.46189_21.90436,2.0
19963,-159.45822_21.90185,1.0
19964,-159.46037_21.90140,1.0
19965,-159.45919_21.89812,1.0
19966,-159.46260_21.89707,2.0
19967,-159.46796_21.90589,2.0
19968,-159.46633_21.90342,2.0
19969,-159.46553_21.90338,2.0
19970,-159.46347_21.90485,2.0
19971,-159.46540_21.90386,2.0
19972,-159.46672_21.87817,2.0
19973,-159.45169_21.87363,1.0
19974,-159.45133_21.87477,1.0
19975,-159.45141_21.87491,1.0
19976,-159.45119_21.87358,1.0
19977,-159.45036_21.87262,1.0
19978,-159.44675_21.87339,1.0
19979,-159.44459_21.87165,1.0
19980,-159.46131_21.90747,2.0
19981,-159.45898_21.90596,1.0
19982,-159.36680_21.95286,2.0
19983,-159.35926_21.95055,2.0
19984,-159.36233_21.95445,2.0
19985,-159.36423_21.95186,2.0
19986,-159.36127_21.95970,2.0
19987,-159.36373_21.96063,2.0
19988,-159.36105_21.95973,2.0
19989,-159.39255_21.96599,2.0
19990,-159.39448_21.96153,2.0
19991,-159.37131_21.97086,2.0
19992,-159.36484_21.96196,2.0
19993,-159.36522_21.96221,2.0
19994,-159.35507_21.98782,4.0
19995,-159.36547_21.99050,4.0
19996,-159.33884_22.08703,2.0
19997,-159.37421_21.97174,2.0
19998,-159.36009_22.03801,4.0
19999,-159.33642_22.04653,3.0
20000,-159.33899_22.04842,2.0
20001,-159.33446_22.05319,2.0
20002,-159.33537_22.05375,2.0
20003,-159.33526_22.05430,2.0
20004,-159.33454_22.05426,2.0
20005,-159.34078_22.05447,2.0
20006,-159.33840_22.05430,2.0
20007,-159.33872_22.05670,2.0
20008,-159.33902_22.05868,2.0
20009,-159.33911_22.05847,2.0
20010,-159.33854_22.05743,2.0
20011,-159.33894_22.05640,2.0
20012,-159.33906_22.05616,2.0
20013,-159.33835_22.05569,2.0
20014,-159.34013_22.05812,2.0
20015,-159.34726_22.05813,2.0
20016,-159.34115_22.06006,2.0
20017,-159.34359_22.06116,2.0
20018,-159.33993_22.05901,2.0
20019,-159.34283_22.05860,2.0
20020,-159.34457_22.05816,2.0
20021,-159.34512_22.05903,2.0
20022,-159.34532_22.05884,2.0
20023,-159.34430_22.05669,2.0
20024,-159.34490_22.05666,2.0
20025,-159.34455_22.05711,2.0
20026,-159.34152_22.05734,2.0
20027,-159.34216_22.05741,2.0
20028,-159.34323_22.05544,2.0
20029,-159.34230_22.05518,2.0
20030,-159.34506_22.05378,2.0
20031,-159.34624_22.05434,2.0
20032,-159.35390_22.04758,2.0
20033,-159.38525_22.06756,2.0
20034,-159.36797_22.05682,2.0
20035,-159.36264_22.06028,2.0
20036,-159.37336_22.05247,3.0
20037,-159.37187_22.05381,3.0
20038,-159.37179_22.05292,3.0
20039,-159.37500_22.06112,2.0
20040,-159.37875_22.05628,3.0
20041,-159.37639_22.06148,2.0
20042,-159.37783_22.05918,2.0
20043,-159.37607_22.05940,2.0
20044,-159.37856_22.06094,2.0
20045,-159.36180_22.04686,3.0
20046,-159.36201_22.04587,3.0
20047,-159.37502_22.05279,3.0
20048,-159.36605_22.04846,3.0
20049,-159.36770_22.04936,3.0
20050,-159.36826_22.04953,3.0
20051,-159.38434_22.05438,2.0
20052,-159.38340_22.05521,2.0
20053,-159.38344_22.05554,2.0
20054,-159.36588_22.05274,3.0
20055,-159.38863_22.05831,2.0
20056,-159.38788_22.05870,2.0
20057,-159.38786_22.05765,2.0
20058,-159.38750_22.05738,2.0
20059,-159.38885_22.05934,3.0
20060,-159.39303_22.06261,3.0
20061,-159.39378_22.06303,3.0
20062,-159.39372_22.06350,3.0
20063,-159.39326_22.06338,3.0
20064,-159.39390_22.06488,2.0
20065,-159.36918_22.05291,3.0
20066,-159.36881_22.05216,3.0
20067,-159.36962_22.05229,3.0
20068,-159.38376_22.05792,2.0
20069,-159.38338_22.05843,2.0
20070,-159.38398_22.05719,2.0
20071,-159.38216_22.06005,2.0
20072,-159.38074_22.06071,2.0
20073,-159.38076_22.05946,2.0
20074,-159.38086_22.05927,2.0
20075,-159.38896_22.05573,2.0
20076,-159.38867_22.05565,2.0
20077,-159.38432_22.05783,2.0
20078,-159.38563_22.05653,2.0
20079,-159.37784_22.06189,2.0
20080,-159.37765_22.06153,2.0
20081,-159.37922_22.06258,2.0
20082,-159.38095_22.06319,2.0
20083,-159.38146_22.06357,2.0
20084,-159.38559_22.06305,2.0
20085,-159.38011_22.06360,2.0
20086,-159.33029_22.05347,2.0
20087,-159.32006_22.06420,2.0
20088,-159.31926_22.06269,2.0
20089,-159.38283_22.07560,3.0
20090,-159.37429_22.06691,2.0
20091,-159.36615_22.07739,2.0
20092,-159.37578_22.07899,2.0
20093,-159.37147_22.06360,2.0
20094,-159.37178_22.06267,2.0
20095,-159.37464_22.07890,2.0
20096,-159.37343_22.07774,2.0
20097,-159.35946_22.07318,2.0
20098,-159.36086_22.07292,2.0
20099,-159.36150_22.07275,2.0
20100,-159.36119_22.07270,2.0
20101,-159.36013_22.06875,3.0
20102,-159.36079_22.06888,3.0
20103,-159.36022_22.07134,3.0
20104,-159.36116_22.07169,2.0
20105,-159.36166_22.06949,3.0
20106,-159.36185_22.07126,3.0
20107,-159.36046_22.06881,3.0
20108,-159.37687_22.07065,2.0
20109,-159.37599_22.06988,2.0
20110,-159.37480_22.06927,2.0
20111,-159.36336_22.07159,3.0
20112,-159.36294_22.06637,2.0
20113,-159.36304_22.06570,2.0
20114,-159.37343_22.09715,2.0
20115,-159.37246_22.09756,2.0
20116,-159.37216_22.09602,2.0
20117,-159.37167_22.09645,2.0
20118,-159.37507_22.09148,2.0
20119,-159.37635_22.09187,2.0
20120,-159.37593_22.09008,2.0
20121,-159.37935_22.08151,2.0
20122,-159.37984_22.08209,2.0
20123,-159.38132_22.08324,2.0
20124,-159.36623_22.06826,2.0
20125,-159.36926_22.07115,3.0
20126,-159.36932_22.07026,3.0
20127,-159.31808_22.06583,2.0
20128,-159.31840_22.06613,2.0
20129,-159.31866_22.06990,2.0
20130,-159.31870_22.06789,2.0
20131,-159.32091_22.06812,2.0
20132,-159.31801_22.07434,2.0
20133,-159.31887_22.09280,2.0
20134,-159.31318_22.08310,2.0
20135,-159.31424_22.08270,2.0
20136,-159.31538_22.08315,2.0
20137,-159.31546_22.08272,2.0
20138,-159.31880_22.08380,2.0
20139,-159.36958_22.10210,2.0
20140,-159.32103_22.08678,2.0
20141,-159.32266_22.08770,2.0
20142,-159.35225_22.09590,2.0
20143,-159.35113_22.09533,2.0
20144,-159.35008_22.09480,2.0
20145,-159.36307_22.09411,2.0
20146,-159.35837_22.10411,2.0
20147,-159.34727_22.09901,2.0
20148,-159.33892_22.09528,2.0
20149,-159.33668_22.08835,2.0
20150,-159.33499_22.08686,2.0
20151,-159.33770_22.09199,2.0
20152,-159.33897_22.08779,2.0
20153,-159.34833_22.09632,2.0
20154,-159.34911_22.09586,2.0
20155,-159.34838_22.09759,2.0
20156,-159.34005_22.09025,2.0
20157,-159.34287_22.09629,2.0
20158,-159.34240_22.09569,2.0
20159,-159.34062_22.09767,2.0
20160,-159.34121_22.09722,2.0
