,Uid,Swim_beach
1828,-156.35531_20.73285,True
1829,-156.35751_20.73158,True
1830,-156.35605_20.73022,True
1831,-156.35750_20.72946,True
1832,-156.35835_20.73140,True
1833,-156.35942_20.73157,True
1834,-156.35972_20.73130,True
1835,-156.35944_20.73022,True
1836,-156.35891_20.73094,True
1837,-156.35869_20.72991,True
1838,-156.35861_20.72959,True
1839,-156.29905_20.75786,True
1840,-156.43764_20.71536,True
1841,-156.32778_20.74069,True
1842,-156.31294_20.74593,True
1843,-156.35226_20.73303,True
1844,-156.29895_20.75786,True
1845,-156.29915_20.75786,True
1846,-156.32469_20.74266,True
1847,-156.33108_20.74114,True
1848,-156.31282_20.74904,True
1849,-156.31349_20.74779,True
1850,-156.31093_20.75061,True
1851,-156.32001_20.74652,True
1852,-156.31688_20.74859,True
1853,-156.31189_20.75285,True
1854,-156.32986_20.74319,True
1855,-156.35106_20.73471,True
1856,-156.35453_20.73585,True
1857,-156.35433_20.73629,True
1858,-156.35501_20.73612,True
1859,-156.35525_20.73670,True
1860,-156.35504_20.73543,True
1861,-156.35436_20.73523,True
1862,-156.35555_20.73437,True
1863,-156.35547_20.73220,True
1864,-156.35684_20.73232,True
1865,-156.35730_20.73269,True
1866,-156.35804_20.73404,True
1867,-156.35855_20.73245,True
1868,-156.30046_20.76029,True
1869,-156.33098_20.74114,True
1870,-156.35491_20.73612,True
1871,,True
1872,-156.38544_20.73015,True
1873,-156.33451_20.72665,True
1874,-156.33297_20.74031,True
1875,-156.33237_20.74216,True
1876,-156.31510_20.75095,True
1877,-156.32592_20.74660,True
1878,-156.32654_20.74546,True
1879,-156.32566_20.75308,True
1880,-156.31786_20.74989,True
1881,-156.32154_20.75003,True
1882,-156.32739_20.74670,True
1883,-156.32761_20.74615,True
1884,-156.32982_20.74990,True
1885,-156.33235_20.75002,True
1886,-156.31671_20.75578,True
1887,-156.31456_20.75479,True
1888,-156.31480_20.75492,True
1889,-156.31660_20.75500,True
1890,-156.31683_20.75513,True
1891,-156.31745_20.75543,True
1892,-156.31719_20.75622,True
1893,-156.33091_20.74646,True
1894,-156.33122_20.74557,True
1895,-156.32825_20.74582,True
1896,-156.31945_20.75561,True
1897,-156.31848_20.75506,True
1898,-156.31806_20.75427,True
1899,-156.31891_20.75376,True
1900,-156.31894_20.75344,True
1901,-156.31839_20.75241,True
1902,-156.31823_20.75130,True
1903,-156.31943_20.75196,True
1904,-156.31928_20.75277,True
1905,-156.31961_20.75264,True
1906,-156.32015_20.75446,True
1907,-156.32075_20.75334,True
1908,-156.32218_20.75360,True
1909,-156.32188_20.75402,True
1910,-156.32158_20.75428,True
1911,-156.32114_20.75481,True
1912,-156.32095_20.75530,True
1913,-156.32070_20.75516,True
1914,-156.32125_20.75383,True
1915,-156.35560_20.73694,True
1916,-156.35644_20.73742,True
1917,-156.35691_20.73764,True
1918,-156.35786_20.73808,True
1919,-156.35829_20.73829,True
1920,-156.35905_20.73835,True
1921,-156.35995_20.73757,True
1922,-156.36035_20.73676,True
1923,-156.35964_20.73656,True
1924,-156.35875_20.73638,True
1925,-156.35827_20.73620,True
1926,-156.35872_20.73751,True
1927,-156.35595_20.73626,True
1928,-156.35621_20.73544,True
1929,-156.35679_20.73568,True
1930,-156.36020_20.73559,True
1931,-156.35979_20.73546,True
1932,-156.35885_20.73522,True
1933,-156.35833_20.73515,True
1934,-156.35662_20.73497,True
1935,-156.36174_20.73226,True
1936,-156.35299_20.72653,True
1937,-156.35428_20.72649,True
1938,-156.35360_20.72600,True
1939,-156.35327_20.72584,True
1940,-156.35298_20.72573,True
1941,-156.30740_20.76232,True
1942,-156.30871_20.76269,True
1943,-156.30821_20.75977,True
1944,-156.30805_20.76074,True
1945,-156.31115_20.75334,True
1946,-156.31054_20.75492,True
1947,-156.30960_20.75596,True
1948,-156.30810_20.75602,True
1949,-156.30154_20.76603,True
1950,-156.29537_20.76980,True
1951,-156.29504_20.76757,True
1952,-156.29524_20.76900,True
1953,-156.29610_20.76987,True
1954,-156.29703_20.76956,True
1955,-156.29684_20.76741,True
1956,-156.29861_20.76659,True
1957,-156.29485_20.77341,True
1958,-156.30419_20.75946,True
1959,-156.30547_20.76006,True
1960,-156.30651_20.76119,True
1961,-156.30616_20.76274,True
1962,-156.30459_20.76092,True
1963,-156.29796_20.76185,True
1964,-156.29978_20.76134,True
1965,-156.29899_20.76136,True
1966,-156.30525_20.76385,True
1967,-156.30432_20.76571,True
1968,-156.30526_20.76539,True
1969,-156.30140_20.76497,True
1970,-156.30411_20.76205,True
1971,-156.30265_20.76347,True
1972,-156.30230_20.76417,True
1973,-156.30332_20.76469,True
1974,-156.30103_20.76417,True
1975,-156.30271_20.76556,True
1976,-156.33441_20.72665,True
1977,-156.31650_20.75500,True
1978,-156.31673_20.75513,True
1979,-156.31884_20.75344,True
1980,-156.32115_20.75383,True
1981,-156.30795_20.76074,True
1982,-156.30800_20.75602,True
1983,-156.30144_20.76603,True
1984,-156.29674_20.76741,True
1985,-156.30584_20.76450,True
1986,-156.30261_20.76556,True
1987,-156.38534_20.73015,True
1988,-156.38554_20.73015,True
1989,-156.29475_20.77341,True
1990,-156.29495_20.77341,True
1991,-156.31500_20.75095,True
1992,-156.31520_20.75095,True
1993,-156.31510_20.75105,True
1994,-156.32601_20.75563,True
1995,-156.32021_20.75696,True
1996,-156.32502_20.75574,True
1997,-156.31775_20.75667,True
1998,-156.32425_20.75390,True
1999,-156.29865_20.77114,True
2000,-156.32043_20.75590,True
2001,,True
2002,-156.32553_20.75976,True
2003,-156.32304_20.75884,True
2004,-156.32673_20.75664,True
2005,-156.32621_20.75588,True
2006,-156.32727_20.75422,True
2007,-156.33450_20.75188,True
2008,-156.32811_20.75543,True
2009,-156.33265_20.75794,True
2010,-156.32834_20.75386,True
2011,-156.33712_20.75444,True
2012,-156.33235_20.75690,True
2013,-156.33711_20.75526,True
2014,-156.33798_20.75553,True
2015,-156.33919_20.75605,True
2016,-156.32053_20.75590,True
2017,-156.32707_20.75788,True
2018,-156.32651_20.75768,True
2019,-156.32487_20.75795,True
2020,-156.32677_20.75864,True
2021,-156.32705_20.75854,True
2022,-156.31530_20.76481,True
2023,-156.31200_20.76345,True
2024,-156.31305_20.76390,True
2025,-156.31016_20.76127,True
2026,-156.31721_20.76567,True
2027,-156.31376_20.76294,True
2028,-156.30321_20.76712,True
2029,-156.30172_20.76968,True
2030,-156.30308_20.76823,True
2031,-156.30296_20.77007,True
2032,-156.30299_20.77088,True
2033,-156.30446_20.76780,True
2034,-156.30380_20.77085,True
2035,-156.30389_20.76998,True
2036,-156.29946_20.77506,True
2037,-156.30244_20.77346,True
2038,-156.30224_20.77492,True
2039,-156.30185_20.77632,True
2040,-156.30406_20.77274,True
2041,-156.30444_20.77395,True
2042,-156.30411_20.77413,True
2043,-156.30361_20.77442,True
2044,-156.30171_20.77437,True
2045,-156.29804_20.77421,True
2046,-156.29920_20.77663,True
2047,-156.30728_20.76710,True
2048,-156.30897_20.76864,True
2049,-156.30667_20.76763,True
2050,-156.31071_20.76717,True
2051,-156.30955_20.76640,True
2052,-156.30886_20.76504,True
2053,-156.30779_20.76483,True
2054,-156.30594_20.76450,True
2055,-156.30417_20.76658,True
2056,-156.30546_20.76962,True
2057,-156.30613_20.77046,True
2058,-156.30710_20.76962,True
2059,-156.44261_20.72728,True
2060,-156.31190_20.76345,True
2061,-156.30162_20.76968,True
2062,-156.29936_20.77506,True
2063,-156.30434_20.77395,True
2064,-155.98471_20.75145,True
2065,-155.98646_20.75206,True
2066,-155.98496_20.75344,True
2067,-155.98346_20.75245,True
2068,-155.98376_20.75308,True
2069,-155.98639_20.75141,True
2070,-155.98461_20.75145,True
2071,-155.98486_20.75344,True
2072,-155.98506_20.75344,True
2073,,True
2074,,True
2075,-155.98422_20.75444,True
2076,-155.98627_20.75403,True
2077,-155.98501_20.75433,True
2078,-155.98533_20.75682,True
2079,-155.98574_20.75600,True
2080,-155.98583_20.75623,True
2081,-155.98725_20.75623,True
2082,-155.98612_20.75665,True
2083,-155.98560_20.75648,True
2084,-155.98778_20.75644,True
2085,-155.98813_20.75675,True
2086,-155.98820_20.75699,True
2087,-155.98617_20.75403,True
2088,-155.98637_20.75403,True
2089,-155.98627_20.75413,True
2090,-155.98627_20.75393,True
2091,-155.98617_20.75413,True
2092,-155.98617_20.75393,True
2093,-155.98637_20.75413,True
2094,-155.98637_20.75393,True
2095,-155.98607_20.75403,True
2096,-155.98647_20.75403,True
2097,-155.98627_20.75423,True
2098,-155.98627_20.75383,True
2099,-155.98607_20.75423,True
2100,-155.98607_20.75383,True
2101,-155.98394_20.75381,True
2102,-155.98384_20.75381,True
2103,,True
2104,-155.98647_20.75869,True
2105,-155.98665_20.75888,True
2106,-155.98626_20.75739,True
2107,-155.98733_20.75856,True
2108,-156.33617_20.84044,True
2109,-156.33093_20.84202,True
2110,-156.35103_20.84312,True
2111,-156.35192_20.84315,True
2112,-156.35144_20.84347,True
2113,-156.35072_20.84396,True
2114,-156.35249_20.84364,True
2115,-156.35274_20.84349,True
2116,-156.30894_20.83983,True
2117,-156.44002_20.89553,True
2118,-156.35239_20.84364,True
2119,-156.35264_20.84349,True
2120,-156.30884_20.83983,True
2121,-156.42649_20.86414,True
2122,-156.35031_20.84361,True
2123,-156.34899_20.84512,True
2124,-156.31108_20.84051,True
2125,-156.31426_20.84161,True
2126,-156.31381_20.84120,True
2127,-156.32199_20.83999,True
2128,-156.32317_20.84159,True
2129,-156.32452_20.84097,True
2130,-156.32935_20.84136,True
2131,-156.32872_20.84199,True
2132,-156.32353_20.84249,True
2133,-156.32409_20.84184,True
2134,-156.32439_20.84173,True
2135,-156.32512_20.84223,True
2136,-156.32695_20.84003,True
2137,-156.32668_20.84023,True
2138,-156.32534_20.83999,True
2139,-156.32614_20.84049,True
2140,-156.32642_20.84100,True
2141,-156.32653_20.84186,True
2142,-156.3269_20.84234,True
2143,-156.32713_20.84252,True
2144,-156.32826_20.84164,True
2145,-156.32889_20.84096,True
2146,-156.32838_20.84048,True
2147,-156.32725_20.84160,True
2148,-156.32700_20.84085,True
2149,-156.32748_20.84048,True
2150,-156.32772_20.84027,True
2151,-156.31794_20.84218,True
2152,-156.32189_20.83999,True
2153,-156.32442_20.84097,True
2154,-156.32862_20.84199,True
2155,-156.32399_20.84184,True
2156,-156.32632_20.84100,True
2157,-156.32643_20.84186,True
2158,-156.31098_20.84051,True
2159,-156.31118_20.84051,True
2160,-156.31108_20.84061,True
2161,-156.43639_20.89633,True
2162,,True
2163,-156.34532_20.84368,True
2164,-156.34652_20.84410,True
2165,-156.34717_20.84499,True
2166,-156.34547_20.84292,True
2167,-156.34515_20.84348,True
2168,-156.28800_20.84400,True
2169,-156.28677_20.84285,True
2170,-156.28528_20.84345,True
2171,-156.28548_20.84446,True
2172,-156.28790_20.84400,True
2173,-156.28667_20.84285,True
2174,-156.28518_20.84345,True
2175,-156.28538_20.84345,True
2176,-156.28528_20.84355,True
2177,,True
2178,,True
2179,,True
2180,,True
2181,,True
2182,-156.30981_20.85347,True
2183,-156.30764_20.85569,True
2184,-156.31005_20.85379,True
2185,-156.30969_20.85584,True
2186,-156.31522_20.85367,True
2187,-156.31442_20.85423,True
2188,-156.31675_20.85528,True
2189,-156.31698_20.85518,True
2190,-156.31728_20.85502,True
2191,-156.31100_20.85371,True
2192,-156.31138_20.85504,True
2193,-156.31271_20.85440,True
2194,-156.31322_20.85464,True
2195,-156.31466_20.85491,True
2196,-156.31419_20.85555,True
2197,-156.31375_20.85482,True
2198,-156.31181_20.85526,True
2199,-156.31222_20.85577,True
2200,-156.31237_20.85567,True
2201,-156.31250_20.85593,True
2202,-156.31285_20.85578,True
2203,-156.31324_20.85584,True
2204,-156.32111_20.85591,True
2205,-156.32070_20.85543,True
2206,-156.31017_20.85460,True
2207,-156.31074_20.85495,True
2208,-156.31122_20.85585,True
2209,-156.31860_20.85507,True
2210,-156.31840_20.85483,True
2211,-156.32101_20.85591,True
2212,-156.31007_20.85460,True
2213,-156.31112_20.85585,True
2214,-156.32341_20.85657,True
2215,-156.32236_20.85729,True
2216,-156.32192_20.85685,True
2217,-156.31887_20.85817,True
2218,-156.31914_20.85748,True
2219,-156.32053_20.85824,True
2220,-156.31963_20.85637,True
2221,-156.32331_20.85657,True
2222,-156.32182_20.85685,True
2223,,True
2224,-156.30819_20.85856,True
2225,-156.30864_20.85856,True
2226,-156.31305_20.85864,True
2227,-156.30797_20.85629,True
2228,-156.31371_20.85669,True
2229,-156.31404_20.85812,True
2230,-156.31331_20.85802,True
2231,-156.31428_20.85736,True
2232,-156.31447_20.85726,True
2233,-156.31496_20.85848,True
2234,-156.31458_20.85844,True
2235,-156.31011_20.85678,True
2236,-156.31115_20.85767,True
2237,-156.31171_20.85814,True
2238,-156.30985_20.85752,True
2239,-156.30987_20.85840,True
2240,-156.30883_20.85746,True
2241,-156.31708_20.85731,True
2242,-156.31706_20.85682,True
2243,-156.31719_20.85698,True
2244,-156.31731_20.85714,True
2245,-156.31683_20.85693,True
2246,-156.31257_20.85781,True
2247,-156.31206_20.85710,True
2248,-156.31201_20.85674,True
2249,-156.31136_20.85751,True
2250,-156.31178_20.85747,True
2251,-156.31166_20.85727,True
2252,-156.31080_20.85655,True
2253,-156.31852_20.85861,True
2254,-156.31822_20.85860,True
2255,-156.31808_20.85827,True
2256,-156.31833_20.85799,True
2257,-156.31820_20.85780,True
2258,-156.31850_20.85775,True
2259,-156.30787_20.85629,True
2260,-156.30977_20.85840,True
2261,-156.31196_20.85710,True
2262,-156.31361_20.85669,True
2263,-156.31381_20.85669,True
2264,-156.31153_20.89114,True
2265,-156.30242_20.89460,True
2266,-156.30900_20.89444,True
2267,-156.30759_20.89352,True
2268,-156.31197_20.89505,True
2269,-156.31324_20.89337,True
2270,-156.31133_20.89196,True
2271,-156.30994_20.89342,True
2272,-156.30995_20.89278,True
2273,-156.29618_20.89299,True
2274,-156.29899_20.89339,True
2275,-156.29768_20.89255,True
2276,-156.30111_20.89155,True
2277,-156.30609_20.89329,True
2278,-156.30771_20.89142,True
2279,-156.30069_20.89308,True
2280,-156.29186_20.89206,True
2281,-156.29363_20.89149,True
2282,-156.29285_20.89107,True
2283,-156.30679_20.89490,True
2284,-156.30725_20.89502,True
2285,-156.30878_20.89542,True
2286,-156.30938_20.89558,True
2287,-156.30505_20.89619,True
2288,-156.30429_20.89551,True
2289,-156.32335_20.89625,True
2290,-156.32251_20.89496,True
2291,-156.32195_20.89456,True
2292,-156.32092_20.89340,True
2293,-156.32065_20.89294,True
2294,-156.32024_20.89254,True
2295,-156.31983_20.89213,True
2296,-156.32096_20.89191,True
2297,-156.28252_20.89006,True
2298,-156.28436_20.89292,True
2299,-156.28232_20.89251,True
2300,-156.31187_20.89505,True
2301,-156.31314_20.89337,True
2302,-156.30599_20.89329,True
2303,-156.29275_20.89107,True
2304,-156.30495_20.89619,True
2305,-156.30232_20.89460,True
2306,-156.30252_20.89460,True
2307,-156.30101_20.89155,True
2308,-156.30121_20.89155,True
2309,-156.30010_20.89407,True
2310,-156.29788_20.89369,True
2311,-156.29795_20.89414,True
2312,-156.29774_20.89495,True
2313,-156.29321_20.89456,True
2314,-156.29114_20.89463,True
2315,-156.27957_20.89319,True
2316,-156.30417_20.89687,True
2317,-156.30152_20.89724,True
2318,-156.30421_20.90141,True
2319,-156.30182_20.89954,True
2320,-156.30926_20.89790,True
2321,-156.31165_20.89692,True
2322,-156.30349_20.89840,True
2323,-156.29908_20.89759,True
2324,-156.29743_20.89697,True
2325,-156.29759_20.89782,True
2326,-156.29797_20.89851,True
2327,-156.29815_20.89919,True
2328,-156.30387_20.90057,True
2329,-156.31055_20.89953,True
2330,-156.30317_20.89797,True
2331,-156.30461_20.89781,True
2332,-156.30870_20.89791,True
2333,-156.30810_20.89793,True
2334,-156.30747_20.89783,True
2335,-156.3069_20.89879,True
2336,-156.30771_20.89955,True
2337,-156.30832_20.90083,True
2338,-156.30807_20.90137,True
2339,-156.31041_20.89894,True
2340,-156.31034_20.89829,True
2341,-156.31021_20.89765,True
2342,-156.30665_20.90038,True
2343,-156.30543_20.90025,True
2344,-156.30628_20.89975,True
2345,-156.29831_20.89980,True
2346,-156.29856_20.90045,True
2347,-156.29878_20.90098,True
2348,-156.29880_20.90156,True
2349,-156.30013_20.90125,True
2350,-156.30461_20.89929,True
2351,-156.30353_20.89963,True
2352,-156.30047_20.89648,True
2353,-156.30383_20.89880,True
2354,-156.29133_20.89651,True
2355,-156.29187_20.89988,True
2356,-156.29629_20.89678,True
2357,-156.29064_20.89716,True
2358,-156.29362_20.90104,True
2359,-156.32289_20.90136,True
2360,-156.30740_20.89657,True
2361,-156.30637_20.89647,True
2362,-156.31250_20.90107,True
2363,-156.31267_20.90171,True
2364,-156.31153_20.90111,True
2365,-156.30903_20.89899,True
2366,-156.30908_20.89958,True
2367,-156.30974_20.90018,True
2368,-156.31070_20.90038,True
2369,-156.31090_20.90116,True
2370,-156.31089_20.90193,True
2371,-156.30971_20.90166,True
2372,-156.30959_20.90105,True
2373,-156.30905_20.90041,True
2374,-156.31374_20.89894,True
2375,-156.31232_20.89988,True
2376,-156.28588_20.89767,True
2377,-156.28493_20.89635,True
2378,-156.27829_20.89587,True
2379,-156.27792_20.89806,True
2380,-156.28017_20.89476,True
2381,-156.28060_20.89650,True
2382,-156.28165_20.89623,True
2383,-156.28152_20.89540,True
2384,-156.28150_20.89474,True
2385,-156.28255_20.89444,True
2386,-156.28299_20.89618,True
2387,-156.28223_20.89662,True
2388,-156.28329_20.89775,True
2389,-156.28098_20.89366,True
2390,-156.30407_20.89687,True
2391,-156.30916_20.89790,True
2392,-156.29805_20.89919,True
2393,-156.31045_20.89953,True
2394,-156.30307_20.89797,True
2395,-156.30800_20.89793,True
2396,-156.30533_20.90025,True
2397,-156.30618_20.89975,True
2398,-156.29821_20.89980,True
2399,-156.30003_20.90125,True
2400,-156.30451_20.89929,True
2401,-156.30037_20.89648,True
2402,-156.29177_20.89988,True
2403,-156.31143_20.90111,True
2404,-156.30964_20.90018,True
2405,-156.31080_20.90116,True
2406,-156.29898_20.89759,True
2407,-156.29918_20.89759,True
2408,-156.30949_20.90105,True
2409,-156.30969_20.90105,True
2410,-156.31364_20.89894,True
2411,-156.31384_20.89894,True
2412,-156.31374_20.89904,True
2413,-156.31374_20.89884,True
2414,,True
2415,-156.65076_21.00140,True
2416,-156.65066_21.00140,True
2417,,True
2418,,True
2419,,True
2420,-156.61257_20.95371,True
2421,-156.61247_20.95371,True
2422,-156.61267_20.95371,True
2423,,True
2424,,True
2425,,True
2426,,True
2427,,True
2428,,True
2429,,True
2430,,True
2431,,True
2432,,True
2433,,True
2434,,True
2435,,True
2436,,True
2437,,True
2438,,True
2439,,True
2440,,True
2441,,True
2442,,True
2443,,True
2444,,True
2445,,True
2446,,True
2447,,True
2448,,True
2449,,True
2450,,True
2451,-157.80399_21.31643,True
2452,,True
2453,,True
2454,,True
2455,,True
2456,,True
2457,,True
2458,,True
2459,,True
2460,,True
2461,,True
2462,-157.81387_21.32977,True
2463,-157.82843_21.30825,True
2464,-157.82737_21.30981,True
2465,-157.82675_21.31059,True
2466,-157.82784_21.30974,True
2467,-157.82628_21.31026,True
2468,-157.82797_21.30868,True
2469,-157.82904_21.30841,True
2470,-157.82678_21.31158,True
2471,-157.82728_21.31043,True
2472,,True
2473,,True
2474,,True
2475,,True
2476,,True
2477,-157.82778_21.31340,True
2478,-157.82875_21.31223,True
2479,-157.81629_21.32832,True
2480,-157.83014_21.30930,True
2481,-157.82900_21.31073,True
2482,-157.83713_21.31256,True
2483,-157.83014_21.30948,True
2484,-157.81728_21.32709,True
2485,-157.82885_21.31089,True
2486,-157.67036_21.29034,True
2487,-157.67549_21.29447,True
2488,,True
2489,-157.81754_21.32751,True
2490,-157.84091_21.30917,True
2491,,True
2492,,True
2493,-158.04701_21.33194,True
2494,-158.04420_21.33432,True
2495,-158.04529_21.33224,True
2496,-158.04519_21.33224,True
2497,-158.04691_21.33194,True
2498,-158.04711_21.33194,True
2499,-158.04701_21.33204,True
2500,-158.04701_21.33184,True
2501,-158.04691_21.33204,True
2502,-158.04430_21.33432,True
2503,-158.04420_21.33442,True
2504,-158.04420_21.33422,True
2505,-158.04430_21.33442,True
2506,-158.04430_21.33422,True
2507,-158.04440_21.33432,True
2508,-158.04420_21.33452,True
2509,-158.04420_21.33412,True
2510,-158.04440_21.33452,True
2511,-158.04410_21.33432,True
2512,-158.04410_21.33442,True
2513,-158.04410_21.33422,True
2514,-158.04400_21.33432,True
2515,-158.04400_21.33452,True
2516,-158.04400_21.33412,True
2517,,True
2518,-157.66049_21.30933,True
2519,,True
2520,,True
2521,-157.66223_21.31444,True
2522,-157.66213_21.31444,True
2523,,True
2524,,True
2525,-157.69498_21.32820,True
2526,-157.69309_21.33079,True
2527,-157.69488_21.32820,True
2528,-157.69299_21.33079,True
2529,,True
2530,-157.69679_21.33482,True
2531,-157.69772_21.33440,True
2532,-157.69622_21.33398,True
2533,-157.69633_21.33508,True
2534,-157.69712_21.33358,True
2535,-157.69627_21.33347,True
2536,-157.69646_21.33335,True
2537,-157.69610_21.33357,True
2538,-157.69741_21.33458,True
2539,-157.69740_21.33392,True
2540,-157.69848_21.33409,True
2541,-157.69694_21.33368,True
2542,-157.69743_21.33340,True
2543,-157.69711_21.33298,True
2544,-157.69713_21.33475,True
2545,-157.69769_21.33325,True
2546,-157.69762_21.33440,True
2547,-157.69568_21.33420,True
2548,-157.69555_21.33404,True
2549,-157.69749_21.33693,True
2550,-157.71615_21.33037,True
2551,-157.69736_21.33673,True
2552,-157.69733_21.33564,True
2553,-157.69921_21.33503,True
2554,-157.69908_21.33486,True
2555,-157.69851_21.33556,True
2556,-157.69745_21.33581,True
2557,-157.69822_21.33639,True
2558,-157.69720_21.33648,True
2559,-157.69906_21.33590,True
2560,-157.69870_21.33537,True
2561,-157.69757_21.33599,True
2562,-157.69695_21.33610,True
2563,-157.69895_21.33470,True
2564,-157.69860_21.33537,True
2565,-157.70063_21.34001,True
2566,-157.70151_21.33836,True
2567,-157.69937_21.33976,True
2568,-157.70200_21.33872,True
2569,-157.70028_21.34114,True
2570,-157.70083_21.34090,True
2571,-157.70246_21.33996,True
2572,-157.70092_21.33870,True
2573,-157.70187_21.33929,True
2574,-157.70145_21.33904,True
2575,-157.70094_21.34047,True
2576,-157.70047_21.33899,True
2577,-157.69986_21.33944,True
2578,-157.69978_21.34038,True
2579,-157.70133_21.33960,True
2580,-157.71109_21.32904,True
2581,-157.70252_21.33879,True
2582,-157.70009_21.33919,True
2583,-157.70031_21.34031,True
2584,-157.69966_21.34020,True
2585,-157.70005_21.33973,True
2586,-157.70200_21.33986,True
2587,-157.70191_21.34077,True
2588,-157.72453_21.33280,True
2589,-157.70263_21.33938,True
2590,-157.70278_21.34065,True
2591,-157.70302_21.33915,True
2592,-157.70041_21.34126,True
2593,-157.70307_21.33985,True
2594,-157.70269_21.34032,True
2595,-157.70160_21.34087,True
2596,-157.70258_21.34014,True
2597,-157.70252_21.34064,True
2598,-157.70122_21.34089,True
2599,-157.70231_21.34071,True
2600,-157.72949_21.33364,True
2601,-157.73895_21.33604,True
2602,-157.71080_21.33789,True
2603,-157.72423_21.33597,True
2604,-157.71739_21.33636,True
2605,-157.72463_21.33619,True
2606,-157.72620_21.33418,True
2607,-157.71058_21.33883,True
2608,-157.72679_21.33651,True
2609,-157.72939_21.33364,True
2610,-157.71070_21.33789,True
2611,,True
2612,-157.72665_21.33830,True
2613,-157.72971_21.33939,True
2614,-157.71972_21.33760,True
2615,-157.73170_21.33567,True
2616,-157.72508_21.33389,True
2617,-157.73799_21.33653,True
2618,-157.72098_21.33993,True
2619,-157.73042_21.33884,True
2620,-157.73900_21.33810,True
2621,-157.72549_21.33603,True
2622,-157.71623_21.34050,True
2623,-157.73207_21.33856,True
2624,-157.72312_21.33905,True
2625,-157.71271_21.33926,True
2626,-157.72158_21.33799,True
2627,-157.71979_21.33563,True
2628,-157.71761_21.34056,True
2629,-157.71667_21.33683,True
2630,-157.71833_21.33700,True
2631,-157.73519_21.33928,True
2632,-157.72556_21.34048,True
2633,-157.72655_21.33830,True
2634,-157.73197_21.33856,True
2635,-157.71261_21.33926,True
2636,-157.72148_21.33799,True
2637,-157.71823_21.33700,True
2638,,True
2639,-157.73678_21.36175,True
2640,-157.74056_21.36188,True
2641,-157.73660_21.36004,True
2642,-157.73953_21.36410,True
2643,-157.74015_21.36346,True
2644,-157.71583_21.36226,True
2645,-157.73868_21.36448,True
2646,-157.73883_21.36321,True
2647,-157.73936_21.36281,True
2648,-157.73814_21.36364,True
2649,-157.74005_21.36346,True
2650,-157.73947_21.36587,True
2651,-157.73919_21.36513,True
2652,-157.73768_21.36201,True
2653,-157.73760_21.36105,True
2654,-157.73876_21.36199,True
2655,-157.74022_21.36572,True
2656,-157.74164_21.36658,True
2657,-157.74151_21.36808,True
2658,-157.74120_21.36706,True
2659,-157.74175_21.36844,True
2660,-157.74049_21.36737,True
2661,,True
2662,-158.13836_21.37455,True
2663,-157.72522_21.37092,True
2664,,True
2665,-158.14059_21.37760,True
2666,-158.14049_21.37760,True
2667,,True
2668,,True
2669,-158.13979_21.37879,True
2670,-158.14057_21.37933,True
2671,-158.13308_21.38512,True
2672,-158.14084_21.37790,True
2673,-158.13933_21.38183,True
2674,-158.14033_21.38319,True
2675,-158.14025_21.37922,True
2676,-158.14092_21.37819,True
2677,-158.14073_21.38319,True
2678,-158.13371_21.38496,True
2679,,True
2680,,True
2681,-158.14192_21.38338,True
2682,-158.14509_21.38014,True
2683,-158.14096_21.38377,True
2684,-158.14287_21.38082,True
2685,-158.14292_21.38414,True
2686,-158.14161_21.38396,True
2687,-158.14224_21.38394,True
2688,-158.14189_21.38428,True
2689,-158.14153_21.38424,True
2690,-158.14234_21.38131,True
2691,-158.14194_21.38143,True
2692,-158.13693_21.38563,True
2693,,True
2694,,True
2695,,True
2696,,True
2697,,True
2698,,True
2699,,True
2700,,True
2701,,True
2702,,True
2703,-158.16475_21.41836,True
2704,-158.16465_21.41836,True
2705,,True
2706,-158.17266_21.42283,True
2707,-158.17054_21.42486,True
2708,-158.17143_21.42562,True
2709,-158.16892_21.42498,True
2710,-158.17006_21.42647,True
2711,-158.17133_21.42562,True
2712,-158.16882_21.42498,True
2713,-158.16996_21.42647,True
2714,,True
2715,-158.17165_21.42644,True
2716,-158.17398_21.42265,True
2717,-158.17416_21.42343,True
2718,-158.17155_21.42644,True
2719,-158.17524_21.42789,True
2720,,True
2721,-158.16016_21.44871,True
2722,-158.16513_21.44862,True
2723,-158.16577_21.44723,True
2724,-158.15696_21.45022,True
2725,-158.16479_21.44880,True
2726,-158.16140_21.44838,True
2727,-158.15686_21.45022,True
2728,,True
2729,-158.18502_21.44213,True
2730,-158.15266_21.45365,True
2731,-158.18776_21.44174,True
2732,-158.18254_21.44473,True
2733,-158.18766_21.44174,True
2734,-158.18786_21.44174,True
2735,-158.15729_21.45235,True
2736,-158.15892_21.45195,True
2737,-158.18525_21.44416,True
2738,-158.16023_21.45125,True
2739,-158.16007_21.45255,True
2740,-158.18566_21.44399,True
2741,-158.16108_21.45041,True
2742,-158.18587_21.44391,True
2743,-158.14933_21.45638,True
2744,-158.14923_21.45638,True
2745,,True
2746,-158.17683_21.45302,True
2747,-158.17925_21.45052,True
2748,-158.17127_21.45385,True
2749,-158.16179_21.45220,True
2750,-158.17218_21.45567,True
2751,-158.18412_21.44816,True
2752,-158.17461_21.45275,True
2753,-158.18018_21.45061,True
2754,-158.15436_21.45552,True
2755,-158.18390_21.44787,True
2756,-158.18595_21.44598,True
2757,-158.17905_21.44718,True
2758,-158.15416_21.46586,True
