,Uid,nrcs_DtoBrock,nrcs_FloodFreq,nrcs_septic_dominant,nrcs_septic_least,nrcs_septic_most,nrcs_ksat_hi,nrcs_ksat_lo,nrcs_ksat_rep,nrcs_rockFrag3in
21614,-157.91292_21.61698,, , , , ,,,,
21615,-157.91502_21.61369,,Occasional,Very limited,Very limited,Very limited,91.74,9.170000000000002,46.5,87.5
21616,-158.14249_21.41178,,Rare,Very limited,Very limited,Very limited,2.35,0.14666666666666667,1.2333333333333334,91.0
21617,-158.22750_21.47916,0.0,Rare,Not rated,Not rated,Very limited,91.5,21.875,57.0,50.0
21618,-158.12573_21.58154,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21619,-157.74426_21.34170,,Frequent,Very limited,Not rated,Very limited,14.0,3.7600000000000007,8.666666666666668,95.0
21620,-158.05935_21.65619,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21621,-158.22493_21.57876,,Rare,Very limited,Very limited,Very limited,77.5,23.285000000000004,50.5,87.5
21622,-158.00535_21.32281,0.0,Rare,Not rated,Not rated,Very limited,91.5,21.875,57.0,50.0
21623,-157.74052_21.42750,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,82.0
21624,-158.14084_21.37790,48.0,Rare,Very limited,Somewhat limited,Very limited,29.05666666666667,3.8516666666666666,16.39666666666667,76.45833333333333
21625,-158.10713_21.59112,,Occasional,Very limited,Very limited,Very limited,14.0,4.23,9.0,95.0
21626,-157.80141_21.25647,48.0,Rare,Very limited,Somewhat limited,Very limited,29.05666666666667,3.8516666666666666,16.39666666666667,76.45833333333333
21627,-158.12463_21.56528,,Rare,Very limited,Very limited,Very limited,9.17,2.325,5.65,97.5
21628,-158.12414_21.56760,,Rare,Very limited,Very limited,Very limited,9.17,2.325,5.65,97.5
21629,-158.12603_21.57933,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21630,-157.77168_21.37372,,None,Very limited,Very limited,Very limited,9.585,1.22,5.316666666666666,92.33333333333331
21631,-158.00559_21.31685,0.0,Rare,Not rated,Not rated,Very limited,91.5,21.875,57.0,50.0
21632,-158.00438_21.32544,48.0,Rare,Very limited,Somewhat limited,Very limited,29.05666666666667,3.8516666666666666,16.39666666666667,76.45833333333333
21633,-158.22757_21.48111,0.0,Rare,Not rated,Not rated,Very limited,91.5,21.875,57.0,50.0
21634,-158.03852_21.67645,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21635,-157.88781_21.58667,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21636,-158.13629_21.58304,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21637,-157.90774_21.39368,,None,Very limited,Very limited,Very limited,7.76,0.71,3.85,97.5
21638,-157.79184_21.25869,,None,Very limited,Very limited,Very limited,9.115,2.8200000000000003,5.75,100.0
21639,-157.92028_21.62406,,Rare,Very limited,Very limited,Very limited,91.5,28.17,60.0,87.5
21640,-157.81378_21.41594,,None,Very limited,Very limited,Very limited,16.820000000000004,2.02,9.266666666666667,94.16666666666669
21641,-157.96433_21.66722,0.0,None,Very limited,Not rated,Very limited,10.266666666666667,1.185,5.526666666666667,46.66666666666666
21642,-158.22666_21.47858,0.0,Rare,Not rated,Not rated,Very limited,91.5,21.875,57.0,50.0
21643,-157.83852_21.44355,,None,Very limited,Very limited,Very limited,16.820000000000004,2.02,9.266666666666667,94.16666666666669
21644,-158.10763_21.59108,,Occasional,Very limited,Very limited,Very limited,14.0,4.23,9.0,95.0
21645,-157.85247_21.49885,,None,Very limited,Very limited,Very limited,9.17,2.325,5.65,96.25
21646,-157.91206_21.60883,,Occasional,Very limited,Very limited,Very limited,108.20666666666666,10.816666666666668,54.33333333333334,90.0
21647,-157.81693_21.41713,,Frequent,Very limited,Very limited,Very limited,14.0,3.7600000000000007,8.666666666666668,97.5
21648,-158.07162_21.62836,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,88.75
21649,-158.22733_21.47974,0.0,Rare,Not rated,Not rated,Very limited,91.5,21.875,57.0,50.0
21650,-157.85374_21.55422,,None,Very limited,Very limited,Very limited,16.820000000000004,2.02,9.266666666666667,94.16666666666669
21651,-157.84967_21.55194,,Rare,Very limited,Very limited,Very limited,91.5,28.17,60.0,87.5
21652,-158.08937_21.61513,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21653,-157.81613_21.41645,,None,Very limited,Very limited,Very limited,16.820000000000004,2.02,9.266666666666667,94.16666666666669
21654,-158.10960_21.57705,,Occasional,Very limited,Very limited,Very limited,14.0,4.23,9.0,95.0
21655,-157.85017_21.48311,,None,Very limited,Very limited,Very limited,9.17,2.325,5.65,96.25
21656,-157.85622_21.50349,,Frequent,Very limited,Not rated,Very limited,14.0,3.7600000000000007,8.666666666666668,95.0
21657,-157.84459_21.47003,,Frequent,Very limited,Not rated,Very limited,20.076666666666668,6.546666666666668,13.333333333333336,100.0
21658,-158.10435_21.31178,0.0,Rare,Not rated,Not rated,Very limited,91.5,21.875,57.0,50.0
21659,-158.11992_21.56753,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21660,-158.16007_21.45255,,None,Very limited,Very limited,Very limited,2.35,0.14666666666666667,1.2333333333333334,66.66666666666667
21661,-158.08715_21.61704,,Frequent,Very limited,Very limited,Very limited,141.0,42.34,92.0,85.0
21662,-157.96441_21.66817,0.0,None,Very limited,Not rated,Very limited,10.266666666666667,1.185,5.526666666666667,46.66666666666666
21663,-158.22572_21.47976,0.0,Rare,Not rated,Not rated,Very limited,91.5,21.875,57.0,50.0
21664,-158.04988_21.66337,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21665,-157.70004_21.33593,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21666,-158.04992_21.66576,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21667,-158.12223_21.56681,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21668,-157.69851_21.33556,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21669,-158.07042_21.63303,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,88.75
21670,-157.72761_21.34922,,None,Very limited,Very limited,Very limited,10.179666666666668,1.2706666666666668,5.502222222222222,92.38888888888891
21671,-157.91187_21.60972,,Occasional,Very limited,Very limited,Very limited,108.20666666666666,10.816666666666668,54.33333333333334,90.0
21672,-157.83062_21.44520,,None,Very limited,Very limited,Very limited,9.585,1.22,5.316666666666666,92.33333333333331
21673,-158.03922_21.64107,,None,Very limited,Very limited,Very limited,32.78,7.5233333333333325,20.0,85.83333333333333
21674,-157.73769_21.33738,,Frequent,Very limited,Not rated,Very limited,14.0,3.7600000000000007,8.666666666666668,95.0
21675,-158.05289_21.65365,,None,Very limited,Very limited,Very limited,14.11,2.8200000000000003,8.085,100.0
21676,-157.84513_21.43894,,None,Very limited,Very limited,Very limited,16.820000000000004,2.02,9.266666666666667,94.16666666666669
21677,-158.14828_21.41171,,Rare,Very limited,Very limited,Very limited,2.35,0.14666666666666667,1.2333333333333332,91.0
21678,-158.15377_21.57461,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,88.75
21679,-158.10222_21.59074,,Occasional,Very limited,Very limited,Very limited,108.20666666666666,10.816666666666668,54.33333333333334,91.66666666666669
21680,-157.70007_21.33806,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21681,-157.87161_21.55227,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,88.75
21682,-157.90619_21.60481,,Rare,Very limited,Very limited,Very limited,77.5,23.285000000000004,50.5,87.5
21683,-157.85612_21.55667,,Rare,Very limited,Very limited,Very limited,91.5,28.17,60.0,87.5
21684,-157.89308_21.58095,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,88.75
21685,-158.07114_21.62868,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21686,-158.22821_21.48177,0.0,Rare,Not rated,Not rated,Very limited,91.5,21.875,57.0,50.0
21687,-158.03737_21.67485,,None,Very limited,Very limited,Very limited,2.35,0.14666666666666667,1.2333333333333334,90.83333333333331
21688,-157.85086_21.55104,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,88.75
21689,-158.12406_21.56253,,Rare,Very limited,Very limited,Very limited,9.17,2.325,5.65,97.5
21690,-158.17106_21.45980,,None,Very limited,Very limited,Very limited,2.35,0.14666666666666667,1.2333333333333334,66.66666666666667
21691,-158.05831_21.65040,0.0,None,Very limited,Not rated,Very limited,4.946666666666667,1.4233333333333331,3.1466666666666665,31.66666666666667
21692,-157.81730_21.42101,,None,Very limited,Very limited,Very limited,16.820000000000004,2.02,9.266666666666667,94.16666666666669
21693,-157.83363_21.31472,,None,Very limited,Very limited,Very limited,329.0933333333333,56.45333333333333,192.33333333333331,58.33333333333334
21694,-158.09667_21.30967,0.0,Rare,Not rated,Not rated,Very limited,91.5,21.875,57.0,50.0
21695,-158.05118_21.64804,,None,Somewhat limited,Somewhat limited,Somewhat limited,14.11,2.8200000000000003,8.085,100.0
21696,-158.03828_21.64292,,None,Very limited,Very limited,Very limited,7.76,0.71,3.85,97.5
21697,-158.06171_21.64842,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21698,-158.13868_21.58169,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21699,-157.85071_21.55248,,Rare,Very limited,Very limited,Very limited,91.5,28.17,60.0,87.5
21700,-158.12241_21.56818,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21701,-157.68241_21.32477,,None,Very limited,Very limited,Very limited,2.35,0.14666666666666667,1.2333333333333334,90.83333333333331
21702,-157.83319_21.45368,,None,Very limited,Very limited,Very limited,9.585,1.22,5.316666666666666,92.33333333333331
21703,-158.05218_21.43348,,None,Very limited,Very limited,Very limited,32.78,7.5233333333333325,20.0,85.83333333333333
21704,-158.08013_21.62334,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21705,-158.03352_21.67905,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21706,-158.08429_21.62048,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21707,-158.17412_21.46127,,None,Very limited,Very limited,Very limited,2.35,0.14666666666666667,1.2333333333333334,66.66666666666667
21708,-158.16173_21.57815,,Rare,Very limited,Very limited,Very limited,77.5,23.285000000000004,50.5,87.5
21709,-157.70302_21.33915,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21710,-157.84850_21.54899,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,88.75
21711,-158.15951_21.41466,48.0,Rare,Very limited,Somewhat limited,Very limited,29.05666666666667,3.8516666666666666,16.39666666666667,76.45833333333333
21712,-157.89296_21.57869,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,88.75
21713,-157.91258_21.60888,,Occasional,Very limited,Very limited,Very limited,108.20666666666666,10.816666666666668,54.33333333333334,90.0
21714,-158.15178_21.57547,,Occasional,Very limited,Very limited,Very limited,357.0850000000001,46.3275,201.2,70.625
21715,-157.84625_21.44876,,Frequent,Very limited,Very limited,Very limited,14.0,3.7600000000000007,8.666666666666668,97.5
21716,-158.15892_21.39936,,Rare,Very limited,Very limited,Very limited,2.35,0.14666666666666667,1.2333333333333334,91.0
21717,-158.00529_21.31502,0.0,Rare,Not rated,Not rated,Very limited,91.5,21.875,57.0,50.0
21718,-158.14024_21.55256,,None,Very limited,Very limited,Very limited,9.115,2.325,5.65,100.0
21719,-157.83172_21.45844,,None,Very limited,Very limited,Very limited,2.8200000000000003,0.215,1.5,87.5
21720,-157.71556_21.34729,74.0,None,Very limited,Very limited,Very limited,23.33333333333333,3.1533333333333338,6.666666666666668,65.83333333333333
21721,-157.81707_21.32499,,None,Very limited,Very limited,Very limited,329.0933333333333,56.45333333333333,192.33333333333331,58.33333333333334
21722,-157.90919_21.60559,,Occasional,Very limited,Very limited,Very limited,91.74,9.17,46.5,87.5
21723,-157.73466_21.34322,,None,Very limited,Very limited,Very limited,10.179666666666668,1.2706666666666668,5.502222222222222,92.38888888888891
21724,-157.85246_21.46548,,None,Very limited,Very limited,Very limited,9.17,2.325,5.65,96.25
21725,-157.84762_21.45939,,Frequent,Very limited,Not rated,Very limited,20.076666666666668,6.546666666666668,13.333333333333336,100.0
21726,-157.85384_21.46506,,None,Very limited,Very limited,Very limited,9.17,2.325,5.65,96.25
21727,-157.84888_21.46170,,None,Very limited,Very limited,Very limited,16.820000000000004,2.02,9.266666666666667,94.16666666666669
21728,-157.85824_21.46037,,None,Very limited,Very limited,Very limited,9.17,2.325,5.65,96.25
21729,-158.03571_21.68004,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21730,-157.83531_21.45168,,Frequent,Very limited,Very limited,Very limited,14.036666666666667,2.35,7.666666666666668,95.33333333333331
21731,-158.03456_21.67780,,None,Very limited,Very limited,Very limited,2.35,0.14666666666666667,1.2333333333333334,90.83333333333331
21732,-157.82675_21.31059,,None,Very limited,Very limited,Very limited,141.0,42.34,92.0,17.5
21733,-157.73869_21.34469,,Frequent,Very limited,Very limited,Very limited,14.0,3.7600000000000007,8.666666666666668,97.5
21734,-158.13701_21.37230,,Rare,Very limited,Very limited,Very limited,77.555,23.285000000000004,49.5,91.25
21735,-158.01171_21.69565,,Frequent,Very limited,Very limited,Very limited,141.0,42.34,92.0,85.0
21736,-158.01517_21.69622,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21737,-157.91164_21.61008,,Occasional,Very limited,Very limited,Very limited,108.20666666666666,10.816666666666668,54.33333333333334,90.0
21738,-157.89835_21.60261,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21739,-158.03605_21.67431,,None,Very limited,Very limited,Very limited,2.35,0.14666666666666667,1.2333333333333334,90.83333333333331
21740,-157.91199_21.60934,,Occasional,Very limited,Very limited,Very limited,108.20666666666666,10.816666666666668,54.33333333333334,90.0
21741,-158.15796_21.57604,,Rare,Very limited,Somewhat limited,Very limited,45.993,6.9835,26.0875,91.2875
21742,-157.70041_21.34126,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21743,-157.69498_21.32820,,Occasional,Very limited,Very limited,Very limited,14.0,4.23,9.0,95.0
21744,-158.04250_21.67151,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21745,-157.70108_21.33711,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21746,-158.10130_21.30876,0.0,Rare,Not rated,Not rated,Very limited,91.5,21.875,57.0,50.0
21747,-158.10249_21.58770,,Occasional,Very limited,Very limited,Very limited,108.20666666666666,10.816666666666668,54.33333333333334,91.66666666666669
21748,-157.89920_21.60077,,Rare,Very limited,Very limited,Very limited,77.5,23.285000000000004,50.5,87.5
21749,-157.87142_21.55266,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,88.75
21750,-158.20023_21.46658,,None,Very limited,Very limited,Very limited,2.35,0.14666666666666667,1.2333333333333334,66.66666666666667
21751,-157.84548_21.43978,,None,Very limited,Very limited,Very limited,16.820000000000004,2.02,9.266666666666667,94.16666666666669
21752,-157.91924_21.63653,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21753,-158.03644_21.67834,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21754,-157.88310_21.54797,,None,Very limited,Very limited,Very limited,2.35,0.14666666666666667,1.2333333333333334,90.83333333333331
21755,-158.16513_21.44862,,None,Very limited,Very limited,Very limited,2.35,0.14666666666666667,1.2333333333333334,66.66666666666667
21756,-157.84385_21.54262,,Rare,Very limited,Very limited,Very limited,91.5,28.17,60.0,87.5
21757,-157.91255_21.60513,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,88.75
21758,-157.87545_21.57082,,Rare,Very limited,Very limited,Very limited,91.5,28.17,60.0,87.5
21759,-158.22686_21.48054,0.0,Rare,Not rated,Not rated,Very limited,91.5,21.875,57.0,50.0
21760,-158.10684_21.59181,,Occasional,Very limited,Very limited,Very limited,14.0,4.23,9.0,95.0
21761,-157.68950_21.32663,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21762,-157.88263_21.54904,,None,Very limited,Very limited,Very limited,2.35,0.14666666666666667,1.2333333333333334,90.83333333333331
21763,-158.15276_21.57871,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21764,-157.82303_21.41764,,Frequent,Very limited,Not rated,Very limited,14.0,3.7600000000000007,8.666666666666668,95.0
21765,-157.84469_21.43516,,None,Very limited,Very limited,Very limited,16.820000000000004,2.02,9.266666666666667,94.16666666666669
21766,-158.11091_21.57896,,Occasional,Very limited,Very limited,Very limited,91.74,9.170000000000002,46.5,87.5
21767,-158.09981_21.30867,0.0,Rare,Not rated,Not rated,Very limited,91.5,21.875,57.0,50.0
21768,-157.83056_21.44040,,None,Very limited,Very limited,Very limited,9.585,1.22,5.316666666666666,86.16666666666669
21769,-157.88791_21.58011,,None,Very limited,Very limited,Very limited,2.35,0.14666666666666667,1.2333333333333334,90.83333333333331
21770,-158.20664_21.46645,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21771,-158.01230_21.50809,,None,Very limited,Very limited,Very limited,32.78,7.5233333333333325,20.0,85.83333333333333
21772,-157.71972_21.33760,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21773,-157.70271_21.31162,0.0,None,Not rated,Not rated,Not rated,0.42,0.02,0.22,0.0
21774,-158.16697_21.43862,,Rare,Very limited,Somewhat limited,Very limited,45.993,6.9835,26.0875,91.2875
21775,-158.16577_21.44723,,None,Very limited,Very limited,Very limited,2.35,0.14666666666666667,1.2333333333333334,66.66666666666667
21776,-158.07072_21.62909,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21777,-158.07158_21.62782,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,88.75
21778,-158.07068_21.62924,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21779,-158.07070_21.62954,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21780,-158.07080_21.62872,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21781,-157.91408_21.61981,,None,Very limited,Very limited,Very limited,16.820000000000004,2.02,9.266666666666667,94.16666666666669
21782,-157.82875_21.31223,,None,Very limited,Very limited,Very limited,141.0,42.34,92.0,17.5
21783,-158.18390_21.44787,,Rare,Very limited,Somewhat limited,Very limited,45.993,6.9835,26.0875,91.2875
21784,-158.04562_21.64292,,None,Somewhat limited,Somewhat limited,Somewhat limited,14.11,2.8200000000000003,8.085,100.0
21785,-158.04063_21.64459,,None,Very limited,Very limited,Very limited,7.76,0.71,3.85,97.5
21786,-158.11047_21.56788,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21787,-157.72423_21.33597,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21788,-158.09777_21.59689,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,88.75
21789,-158.10050_21.59374,,Occasional,Very limited,Very limited,Very limited,108.20666666666666,10.816666666666668,54.33333333333334,91.66666666666669
21790,-157.74806_21.34102,,Frequent,Very limited,Not rated,Very limited,14.0,3.7600000000000007,8.666666666666668,95.0
21791,-157.82244_21.42052,,None,Very limited,Very limited,Very limited,16.820000000000004,2.02,9.266666666666667,94.16666666666669
21792,-158.17961_21.45221,,Rare,Very limited,Very limited,Very limited,2.8200000000000003,0.215,1.5,95.0
21793,-158.10856_21.57587,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21794,-157.72882_21.35028,,Occasional,Very limited,Very limited,Very limited,3.7916666666666665,0.30666666666666664,2.166666666666667,99.16666666666669
21795,-158.12732_21.57890,76.0,Occasional,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,65.0
21796,-157.84465_21.47016,,Frequent,Very limited,Not rated,Very limited,20.076666666666668,6.546666666666668,13.333333333333336,100.0
21797,-157.82073_21.33014,,None,Very limited,Very limited,Very limited,329.0933333333333,56.45333333333333,192.33333333333331,58.33333333333334
21798,-158.17139_21.45678,,None,Very limited,Very limited,Very limited,2.35,0.14666666666666667,1.2333333333333334,66.66666666666667
21799,-157.80353_21.27581,,None,Very limited,Very limited,Very limited,8.138000000000002,2.5380000000000003,5.1,100.0
21800,-157.81513_21.25837,96.0,None,Very limited,Very limited,Very limited,2.02,0.15,1.0733333333333337,55.0
21801,-158.02871_21.64553,,None,Somewhat limited,Somewhat limited,Somewhat limited,28.055,2.8200000000000003,15.43,96.25
21802,-157.90723_21.60504,,Occasional,Very limited,Very limited,Very limited,91.74,9.17,46.5,87.5
21803,-158.04890_21.66661,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21804,-157.91372_21.61837,,Occasional,Very limited,Very limited,Very limited,108.20666666666666,10.816666666666668,54.33333333333334,91.66666666666669
21805,-157.85402_21.55625,,None,Very limited,Very limited,Very limited,16.820000000000004,2.02,9.266666666666667,94.16666666666669
21806,-158.03337_21.64150,,None,Somewhat limited,Somewhat limited,Somewhat limited,28.055,2.8200000000000003,15.43,96.25
21807,-157.73888_21.42624,48.0,Rare,Very limited,Somewhat limited,Very limited,29.05666666666667,3.8516666666666666,16.39666666666667,76.45833333333333
21808,-157.73885_21.42525,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21809,-158.04797_21.64633,,None,Very limited,Very limited,Very limited,32.78,7.5233333333333325,20.0,85.83333333333333
21810,-157.84776_21.48260,,None,Very limited,Very limited,Very limited,9.17,2.325,5.65,96.25
21811,-157.85020_21.48348,,None,Very limited,Very limited,Very limited,9.17,2.325,5.65,96.25
21812,-157.85921_21.48216,,None,Very limited,Very limited,Very limited,9.17,2.325,5.65,96.25
21813,-157.84428_21.46913,,Frequent,Very limited,Not rated,Very limited,20.076666666666668,6.546666666666668,13.333333333333336,100.0
21814,-157.86861_21.48188,,None,Very limited,Very limited,Very limited,9.17,2.325,5.65,96.25
21815,-158.10897_21.58941,48.0,Rare,Very limited,Somewhat limited,Very limited,29.05666666666667,3.8516666666666666,16.39666666666667,76.45833333333333
21816,-158.05966_21.65227,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21817,-157.89298_21.57796,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,88.75
21818,-157.85048_21.48315,,None,Very limited,Very limited,Very limited,9.17,2.325,5.65,96.25
21819,-158.00464_21.32176,0.0,Rare,Not rated,Not rated,Very limited,91.5,21.875,57.0,50.0
21820,-158.05740_21.65484,0.0,None,Very limited,Not rated,Very limited,4.946666666666667,1.4233333333333331,3.1466666666666665,31.66666666666667
21821,-158.05655_21.65454,0.0,None,Very limited,Not rated,Very limited,4.946666666666667,1.4233333333333331,3.1466666666666665,31.66666666666667
21822,-158.04334_21.64127,,None,Very limited,Very limited,Very limited,7.76,0.71,3.85,97.5
21823,-158.13933_21.38183,48.0,Rare,Very limited,Somewhat limited,Very limited,29.05666666666667,3.8516666666666666,16.39666666666667,76.45833333333333
21824,-158.15429_21.44733,,Rare,Very limited,Very limited,Very limited,2.8200000000000003,0.215,1.5,95.0
21825,-158.09832_21.30191,0.0,Rare,Not rated,Not rated,Very limited,91.5,21.875,57.0,50.0
21826,-157.93566_21.66449,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21827,-158.09752_21.29743,0.0,Rare,Not rated,Not rated,Very limited,91.5,21.875,57.0,50.0
21828,-158.09875_21.30463,0.0,Rare,Not rated,Not rated,Very limited,91.5,21.875,57.0,50.0
21829,-157.91335_21.61819,,Occasional,Very limited,Very limited,Very limited,108.20666666666666,10.816666666666668,54.33333333333334,91.66666666666669
21830,-157.91480_21.62026,,None,Very limited,Very limited,Very limited,16.820000000000004,2.02,9.266666666666667,94.16666666666669
21831,-158.11988_21.57262,,Occasional,Very limited,Very limited,Very limited,14.0,4.23,9.0,95.0
21832,-158.01305_21.50775,,None,Very limited,Very limited,Very limited,23.115,2.325,12.65,97.5
21833,-157.83597_21.44984,,Frequent,Very limited,Very limited,Very limited,14.036666666666667,2.35,7.666666666666668,95.33333333333331
21834,-158.04451_21.64785,,None,Somewhat limited,Somewhat limited,Somewhat limited,14.11,2.8200000000000003,8.085,100.0
21835,-158.03548_21.64610,,None,Very limited,Very limited,Very limited,32.78,7.5233333333333325,20.0,85.83333333333333
21836,-157.92562_21.64808,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21837,-158.12098_21.57322,48.0,Rare,Very limited,Somewhat limited,Very limited,29.05666666666667,3.8516666666666666,16.39666666666667,76.45833333333333
21838,-157.83131_21.31465,,None,Very limited,Very limited,Very limited,329.0933333333333,56.45333333333333,192.33333333333331,58.33333333333334
21839,-158.13331_21.58131,76.0,Occasional,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,65.0
21840,-158.15617_21.44491,,Rare,Very limited,Very limited,Very limited,2.35,0.14666666666666667,1.2333333333333332,91.0
21841,-158.11442_21.57552,,Occasional,Very limited,Very limited,Very limited,14.0,4.23,9.0,95.0
21842,-158.10292_21.59468,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21843,-158.09651_21.59369,,Occasional,Very limited,Very limited,Very limited,108.20666666666666,10.816666666666668,54.33333333333334,91.66666666666669
21844,-157.84301_21.43961,,Frequent,Very limited,Very limited,Very limited,14.036666666666667,2.35,7.666666666666668,95.33333333333331
21845,-158.09119_21.61416,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21846,-158.09131_21.61306,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21847,-158.09349_21.61322,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21848,-158.19695_21.58146,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21849,-158.09062_21.61382,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21850,-158.07456_21.62737,,Frequent,Very limited,Very limited,Very limited,141.0,42.34,92.0,85.0
21851,-158.07521_21.62633,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21852,-158.07664_21.62528,,Frequent,Very limited,Very limited,Very limited,141.0,42.34,92.0,85.0
21853,-158.16475_21.41836,48.0,Rare,Very limited,Somewhat limited,Very limited,29.05666666666667,3.8516666666666666,16.39666666666667,76.45833333333333
21854,-158.18595_21.44598,,Rare,Very limited,Somewhat limited,Very limited,45.993,6.9835,26.0875,91.2875
21855,-158.13675_21.37210,,Rare,Very limited,Very limited,Very limited,77.555,23.285000000000004,49.5,91.25
21856,-158.10506_21.57946,,Occasional,Very limited,Very limited,Very limited,14.0,4.23,9.0,95.0
21857,-157.84053_21.44879,,None,Very limited,Very limited,Very limited,16.820000000000004,2.02,9.266666666666667,94.16666666666669
21858,-157.84167_21.44688,,None,Very limited,Very limited,Very limited,16.820000000000004,2.02,9.266666666666667,94.16666666666669
21859,-157.74260_21.42833,48.0,Rare,Very limited,Somewhat limited,Very limited,29.05666666666667,3.8516666666666666,16.39666666666667,76.45833333333333
21860,-158.11194_21.37943,,None,Very limited,Very limited,Very limited,18.6125,2.115,9.875,100.0
21861,-157.71583_21.36226,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
