,Uid,BlockBk_ID
875,-155.87747_19.32713,6476
876,-155.88723_19.31377,6476
877,-155.88727_19.31414,6476
878,-155.88554_19.31377,6476
879,-155.87886_19.31624,6476
880,-155.87180_19.32590,1240
881,-155.88397_19.31337,6476
882,-155.88481_19.31319,6476
883,-155.88445_19.31319,6476
884,-155.87392_19.30770,8537
885,-155.88639_19.31377,6476
886,-155.87161_19.32734,1240
887,-155.87127_19.30381,8537
888,-155.87019_19.30358,8537
889,-155.88525_19.31455,6476
890,-155.88480_19.31352,6476
891,-155.88471_19.31377,6476
892,-155.88434_19.31425,6476
893,-155.88469_19.31425,6476
894,-155.88487_19.31425,6476
895,-155.88478_19.31473,6476
896,-155.88528_19.31318,6476
897,-155.88703_19.31267,6476
898,-155.88706_19.31319,6476
899,-155.88707_19.31336,6476
900,-155.88717_19.31352,6476
901,-155.87186_19.31642,8537
902,-155.86768_19.33079,1240
903,-155.88944_19.32323,6476
904,-155.87322_19.32467,6476
905,-155.88094_19.31558,6476
906,-155.86718_19.31278,8537
907,-155.86544_19.31258,8537
908,-155.87314_19.32286,6476
909,-155.87438_19.32460,6476
910,-155.91708_19.47340,1923
911,-155.91770_19.47358,1923
912,-155.89994_19.46820,3651
913,-155.90030_19.46795,3651
914,-155.91803_19.47263,1923
915,-155.91002_19.46836,1923
916,-155.90034_19.46894,7787
917,-155.89980_19.46899,7787
918,-155.89198_19.45098,1923
919,-155.87307_19.45083,6475
920,-155.90304_19.47050,8249
921,-155.90204_19.46587,159
922,-155.90206_19.46640,159
923,-155.90262_19.46625,159
924,-155.90282_19.46687,8597
925,-155.90228_19.46704,8597
926,-155.90301_19.46745,3652
927,-155.90344_19.46785,3652
928,-155.88153_19.44750,7657
929,-155.88285_19.44979,7657
930,-155.87740_19.46316,537
931,-155.89862_19.47260,8247
932,-155.87635_19.42498,7790
933,-155.88027_19.44139,6003
934,-155.87815_19.36852,7655
935,-155.86926_19.33822,1240
936,-155.87120_19.34215,1240
937,-155.91867_19.47394,8249
938,-155.91948_19.47456,1814
939,-155.91939_19.47425,1814
940,-155.87202_19.34674,1240
941,-155.89926_19.38076,1813
942,-155.89704_19.46322,7657
943,-155.87888_19.43355,8476
944,-155.92092_19.47067,1814
945,-155.92095_19.46995,1814
946,-155.91942_19.47111,6868
947,-155.91964_19.46994,6869
948,-155.92075_19.46998,1814
949,-155.91822_19.47116,1923
950,-155.91778_19.47100,1923
951,-155.87775_19.41744,7790
952,-155.88040_19.45568,7657
953,-155.87831_19.39739,1811
954,-155.91986_19.47041,6868
955,-155.89268_19.45494,1923
956,-155.91594_19.47423,8249
957,-155.89728_19.47444,8247
958,-155.88546_19.42427,6937
959,-155.88205_19.45016,7657
960,-155.88367_19.45479,7657
961,-155.87324_19.45204,6475
962,-155.90108_19.46580,620
963,-155.92043_19.47061,6868
964,-155.90041_19.38426,7947
965,-155.87202_19.34034,1240
966,-155.92025_19.46973,6869
967,-155.88954_19.43947,1923
968,-155.91660_19.47250,1923
969,-155.89790_19.45635,1923
970,-155.90586_19.46700,1923
971,-155.88677_19.44043,6003
972,-155.87772_19.45744,6475
973,-155.87987_19.45896,6475
974,-155.89522_19.47256,7657
975,-155.89533_19.47391,8247
976,-155.89562_19.37187,1813
977,-155.91110_19.42442,8190
978,-155.89741_19.47107,8247
979,-155.91975_19.44961,538
980,-155.87105_19.42959,8476
981,-155.92111_19.46894,1814
982,-155.92132_19.46819,1814
983,-155.92073_19.46860,1814
984,-155.91437_19.47138,1923
985,-155.88956_19.44811,6003
986,-155.90794_19.46810,8249
987,-155.90635_19.46842,8249
988,-155.87984_19.41293,7267
989,-155.87705_19.43411,8476
990,-155.87555_19.44413,8476
991,-155.89980_19.46740,3651
992,-155.86698_19.35871,1240
993,-155.87795_19.44813,1307
994,-155.90297_19.46820,3652
995,-155.90324_19.46861,3652
996,-155.90412_19.46881,8249
997,-155.90333_19.46928,8249
998,-155.90326_19.46973,8249
999,-155.90064_19.46661,620
1000,-155.87703_19.46084,6475
1001,-155.88838_19.45766,7657
1002,-155.87844_19.45056,7078
1003,-155.87683_19.45110,3655
1004,-155.87501_19.45112,6475
1005,-155.91795_19.47069,1923
1006,-155.88070_19.44626,7657
1007,-155.91868_19.47315,1814
1008,-155.91881_19.47339,1814
1009,-155.92087_19.46968,1814
1010,-155.92483_19.46046,538
1011,-155.87446_19.45336,6475
1012,-155.90877_19.46875,8249
1013,-155.91886_19.47442,8249
1014,-155.91840_19.47231,1814
1015,-155.90796_19.41722,8471
1016,-155.87857_19.45255,1924
1017,-155.87962_19.44530,8476
1018,-155.87293_19.44848,6475
1019,-155.90044_19.46990,8598
1020,-155.90050_19.46953,8598
1021,-155.90115_19.46950,8598
1022,-155.90224_19.46911,8598
1023,-155.92378_19.46192,538
1024,-155.92422_19.45945,538
1025,-155.87913_19.41690,6870
1026,-155.87039_19.42274,7790
1027,-155.87936_19.44191,8476
1028,-155.80312_19.42455,1815
1029,-155.87194_19.41344,7790
1030,-155.87762_19.44880,1307
1031,-155.87517_19.45167,3655
1032,-155.88667_19.43979,6003
1033,-155.88234_19.44656,6003
1034,-155.90194_19.46829,7787
1035,-155.90177_19.46771,7787
1036,-155.89240_19.43142,6871
1037,-155.88937_19.43390,1923
1038,-155.87867_19.42955,8476
1039,-155.87931_19.43015,8476
1040,-155.87821_19.43162,8476
1041,-155.88788_19.43492,6003
1042,-155.88433_19.42496,2477
1043,-155.90124_19.47051,8249
1044,-155.90008_19.46448,620
1045,-155.90082_19.46496,620
1046,-155.90130_19.46510,620
1047,-155.87806_19.45320,1924
1048,-155.92960_19.54072,2672
1049,-155.91377_19.49273,1812
1050,-155.92736_19.48459,8249
1051,-155.92072_19.52478,7272
1052,-155.91265_19.49415,1812
1053,-155.91968_19.51878,7272
1054,-155.91538_19.49928,8539
1055,-155.91963_19.50064,160
1056,-155.92162_19.51280,6932
1057,-155.92497_19.51193,6932
1058,-155.92257_19.52555,7272
1059,-155.89502_19.49193,7722
1060,-155.92989_19.53895,2952
1061,-155.89273_19.48606,537
1062,-155.92902_19.53881,2952
1063,-155.92924_19.53519,2034
1064,-155.91597_19.52637,7272
1065,-155.91142_19.51080,6010
1066,-155.91870_19.53520,7661
1067,-155.91958_19.48947,7204
1068,-155.91930_19.48820,8249
1069,-155.91402_19.52087,7272
1070,-155.91668_19.52221,7272
1071,-155.91027_19.49198,7945
1072,-155.91325_19.49321,1812
1073,-155.91027_19.49425,902
1074,-155.90570_19.49196,7946
1075,-155.93150_19.54140,2952
1076,-155.92013_19.51517,7272
1077,-155.89481_19.48498,537
1078,-155.92550_19.53015,2267
1079,-155.92531_19.52971,2947
1080,-155.91927_19.51864,7272
1081,-155.92827_19.51575,6932
1082,-155.91890_19.51775,7272
1083,-155.91732_19.51739,7272
1084,-155.92604_19.52963,2947
1085,-155.91418_19.49511,7944
1086,-155.90946_19.48823,8010
1087,-155.90010_19.49404,7269
1088,-155.89879_19.49456,7269
1089,-155.89918_19.49550,7269
1090,-155.89326_19.49752,7722
1091,-155.91527_19.49571,7944
1092,-155.91895_19.51719,7272
1093,-155.92627_19.51320,6481
1094,-155.90543_19.48033,8405
1095,-155.92075_19.51614,6481
1096,-155.92308_19.51785,8186
1097,-155.92173_19.51818,8186
1098,-155.92250_19.51803,8186
1099,-155.92215_19.51768,6481
1100,-155.92232_19.51785,6481
1101,-155.92511_19.52929,2947
1102,-155.90586_19.48590,8405
1103,-155.91236_19.50123,8539
1104,-155.92081_19.51506,6481
1105,-155.90973_19.50481,215
1106,-155.91260_19.50445,8011
1107,-155.91405_19.50570,8103
1108,-155.90691_19.49541,7269
1109,-155.90081_19.49125,536
1110,-155.91343_19.52503,7272
1111,-155.90484_19.48856,536
1112,-155.89915_19.48141,7786
1113,-155.91966_19.51847,7272
1114,-155.91976_19.51817,7272
1115,-155.91905_19.51821,7272
1116,-155.89430_19.49987,7722
1117,-155.92152_19.51762,6481
1118,-155.92069_19.51883,8016
1119,-155.92522_19.52860,2947
1120,-155.92576_19.53049,2267
1121,-155.92674_19.53215,2267
1122,-155.92200_19.52543,7272
1123,-155.87173_19.52569,7273
1124,-155.92077_19.51579,6481
1125,-155.90133_19.50047,7722
1126,-155.90344_19.50014,8188
1127,-155.90647_19.49934,8102
1128,-155.90137_19.49536,7269
1129,-155.92393_19.51577,6481
1130,-155.91869_19.50005,160
1131,-155.89123_19.47897,537
1132,-155.89027_19.48001,537
1133,-155.92397_19.51888,8016
1134,-155.92273_19.51742,6481
1135,-155.92359_19.51758,6481
1136,-155.92368_19.51885,8016
1137,-155.91333_19.49840,8539
1138,-155.91454_19.49726,7944
1139,-155.91834_19.49463,7944
1140,-155.91490_19.50036,8539
1141,-155.91711_19.52700,7272
1142,-155.91840_19.52626,7272
1143,-155.90887_19.48877,7946
1144,-155.90428_19.48897,536
1145,-155.91564_19.51036,7272
1146,-155.91028_19.49708,1812
1147,-155.90302_19.49500,7269
1148,-155.90013_19.48002,8247
1149,-155.91911_19.49891,8539
1150,-155.91924_19.49925,8470
1151,-155.91926_19.51595,7272
1152,-155.92162_19.51538,6481
1153,-155.91943_19.49965,160
1154,-155.92287_19.48851,7204
1155,-155.88875_19.48076,537
1156,-155.92642_19.53048,2267
1157,-155.89581_19.50053,7722
1158,-155.95765_19.54449,7381
1159,-155.92729_19.53306,2267
1160,-155.91689_19.49871,8539
1161,-155.92399_19.52683,2947
1162,-155.91967_19.51737,7272
1163,-155.91919_19.51726,7272
1164,-155.89273_19.47791,537
1165,-155.89159_19.49191,537
1166,-155.91972_19.52045,7272
1167,-155.92604_19.51756,7794
1168,-155.91950_19.51689,7272
1169,-155.91795_19.51651,7272
1170,-155.91983_19.51430,7272
1171,-155.91008_19.49276,7945
1172,-155.92886_19.53794,2952
1173,-155.90807_19.49075,7946
1174,-155.92068_19.51812,7796
1175,-155.92030_19.51883,8016
1176,-155.92188_19.51885,8016
1177,-155.91839_19.52886,7272
1178,-155.91091_19.52405,7272
1179,-155.91766_19.49886,8539
1180,-155.91871_19.49843,8539
1181,-155.89648_19.49914,7722
1182,-155.95565_19.52720,7792
1183,-155.91109_19.51090,6010
1184,-155.95819_19.54467,4644
1185,-155.91646_19.52583,7272
1186,-155.92379_19.48813,7204
1187,-155.89968_19.48149,7786
1188,-155.91614_19.49833,8539
1189,-155.91590_19.49843,8539
1190,-155.92378_19.51536,6481
1191,-155.91774_19.52550,7272
1192,-155.91575_19.52578,7272
1193,-155.91557_19.49700,8539
1194,-155.91439_19.49774,8539
1195,-155.91887_19.52062,7272
1196,-155.92005_19.52072,7272
1197,-155.89511_19.48006,537
1198,-155.89261_19.48319,537
1199,-155.90847_19.50673,215
1200,-155.90788_19.50617,215
1201,-155.93369_19.50319,7204
1202,-155.92074_19.50080,7204
1203,-155.95094_19.50735,7792
1204,-155.91948_19.51802,7272
1205,-155.91098_19.49005,7945
1206,-155.91019_19.48953,1248
1207,-155.91110_19.49168,7945
1208,-155.93618_19.54370,2952
1209,-155.93602_19.54421,2952
1210,-155.91856_19.51527,7272
1211,-155.91748_19.51541,7272
1212,-155.92456_19.53403,7661
1213,-155.91952_19.52986,7272
1214,-155.92403_19.53010,7272
1215,-155.91855_19.49146,7204
1216,-155.92539_19.51551,6481
1217,-155.92915_19.54060,8227
1218,-155.92914_19.54111,8227
1219,-155.90727_19.49203,7945
1220,-155.91848_19.49598,8539
1221,-155.91684_19.49607,8539
1222,-155.91517_19.49284,7944
1223,-155.90912_19.50175,8539
1224,-155.90985_19.50410,215
1225,-155.90103_19.48179,8247
1226,-155.89766_19.49088,535
1227,-155.89807_19.49793,7722
1228,-155.90079_19.47713,8247
1229,-155.89801_19.48204,537
1230,-155.89116_19.48570,537
1231,-155.89564_19.48847,537
1232,-155.89461_19.48898,537
1233,-155.90907_19.51145,6010
1234,-155.91801_19.52546,7272
1235,-155.91742_19.52556,7272
1236,-155.92337_19.52680,7272
1237,-155.89313_19.48962,537
1238,-155.90043_19.48219,7786
1239,-155.91355_19.49227,1812
1240,-155.91224_19.49308,1812
1241,-155.91205_19.49316,1812
1242,-155.90388_19.51286,6010
1243,-155.90480_19.51251,6010
1244,-155.93178_19.53485,2034
1245,-155.91315_19.51079,7272
1246,-155.91316_19.51019,7272
1247,-155.91269_19.51043,7272
1248,-155.91227_19.51068,7272
1249,-155.91028_19.50308,215
1250,-155.91858_19.50430,610
1251,-155.91885_19.50425,610
1252,-155.90252_19.48781,536
1253,-155.89698_19.48212,537
1254,-155.91315_19.51051,7272
1255,-155.95353_19.50932,7792
1256,-155.81613_19.53183,590
1257,-155.93648_19.56821,6906
1258,-155.94387_19.57389,5737
1259,-155.96305_19.56343,653
1260,-155.96255_19.56462,653
1261,-155.93683_19.55156,4157
1262,-155.94295_19.57563,122
1263,-155.96353_19.56374,653
1264,-155.94606_19.57593,3529
1265,-155.96487_19.56326,653
1266,-155.94175_19.57020,4158
1267,-155.94095_19.56897,4158
1268,-155.94222_19.57191,739
1269,-155.93601_19.55715,6906
1270,-155.93246_19.54923,944
1271,-155.93641_19.54987,2952
1272,-155.96505_19.56277,653
1273,-155.93411_19.55567,6906
1274,-155.93707_19.57351,7686
1275,-155.91715_19.55876,6906
1276,-155.93382_19.56461,6906
1277,-155.93545_19.56033,6906
1278,-155.94401_19.57986,874
1279,-155.94367_19.57812,122
1280,-155.94337_19.57680,122
1281,-155.94342_19.57554,122
1282,-155.94274_19.57416,4158
1283,-155.93329_19.55257,6906
1284,-155.95418_19.55651,656
1285,-155.94061_19.56051,4157
1286,-155.94096_19.56136,4157
1287,-155.94159_19.56611,7767
1288,-155.94297_19.57689,122
1289,-155.94429_19.57845,874
1290,-155.92528_19.55714,6906
1291,-155.93584_19.56109,6906
1292,-155.93319_19.56280,6906
1293,-155.93277_19.56206,6906
1294,-155.95848_19.54524,4644
1295,-155.96018_19.56260,4645
1296,-155.93507_19.55465,6906
1297,-155.93660_19.55842,6906
1298,-155.94453_19.57203,2258
1299,-155.97058_19.58601,4735
1300,-155.95103_19.58600,3529
1301,-155.95192_19.58755,3529
1302,-155.94792_19.58894,874
1303,-155.97010_19.59799,2339
1304,-155.94867_19.59651,3529
1305,-155.96975_19.58791,6231
1306,-155.97021_19.58772,6231
1307,-155.97059_19.58961,8083
1308,-155.97037_19.58964,8083
1309,-155.97089_19.59001,8083
1310,-155.97066_19.59051,8083
1311,-155.95571_19.59247,7699
1312,-155.95309_19.58945,3529
1313,-155.95657_19.59247,8510
1314,-155.97031_19.58926,8083
1315,-155.96956_19.59009,123
1316,-155.96966_19.59065,123
1317,-155.94705_19.58698,874
1318,-155.95256_19.58435,5645
1319,-155.97027_19.58818,8083
1320,-155.97041_19.58858,8083
1321,-155.97066_19.58850,8083
1322,-155.94624_19.59279,7686
1323,-155.96747_19.58197,4735
1324,-155.94995_19.59637,3529
1325,-155.94845_19.59209,874
1326,-155.95066_19.58924,3529
1327,-155.95703_19.59221,8510
1328,-155.97222_19.59553,2339
1329,-155.95508_19.59231,7699
1330,-155.95706_19.59279,8510
1331,-155.93998_19.59627,7686
1332,-155.96613_19.58000,6231
1333,-155.96578_19.58008,6231
1334,-155.96546_19.58008,6231
1335,-155.96551_19.58103,6231
1336,-155.96498_19.58095,6231
1337,-155.94800_19.59785,7686
1338,-155.97017_19.58559,4735
1339,-155.97041_19.58578,4735
1340,-155.95317_19.59340,3529
1341,-155.94117_19.58918,7686
1342,-155.94439_19.58201,122
1343,-155.95998_19.60356,8146
1344,-155.95964_19.60267,8145
1345,-155.95869_19.60333,8145
1346,-155.97784_19.61033,873
1347,-155.95870_19.60494,8147
1348,-155.97449_19.61216,8148
1349,-155.97273_19.61251,8448
1350,-155.96783_19.60708,8299
1351,-155.96583_19.60958,5654
1352,-155.95688_19.60547,5641
1353,-155.96983_19.59927,2339
1354,-155.97399_19.61133,8082
1355,-155.94671_19.61301,7394
1356,-155.94785_19.61301,7394
1357,-155.97788_19.61310,6223
1358,-155.97738_19.61230,6223
1359,-155.96710_19.61082,8079
1360,-155.95776_19.61094,3535
1361,-155.97545_19.61180,8449
1362,-155.97362_19.61379,3444
1363,-155.97329_19.61238,8082
1364,-155.94859_19.60565,7700
1365,-155.94743_19.60421,7700
1366,-155.95423_19.60518,3535
1367,-155.97147_19.61199,594
1368,-155.97123_19.61253,594
1369,-155.97098_19.61179,125
1370,-155.97108_19.61156,125
1371,-155.97106_19.61131,125
1372,-155.97099_19.61109,125
1373,-155.96003_19.60648,8146
1374,-155.96749_19.61035,8079
1375,-155.96735_19.61055,8079
1376,-155.96747_19.61075,8079
1377,-155.97730_19.61120,873
1378,-155.97121_19.61018,7320
1379,-155.97008_19.60777,7320
1380,-155.97034_19.60968,8080
1381,-155.97871_19.61058,4732
1382,-155.97621_19.61052,8448
1383,-155.97486_19.61087,7382
1384,-155.97190_19.61372,8221
1385,-155.96301_19.61340,7697
1386,-155.96870_19.60712,2949
1387,-155.96897_19.60751,2949
1388,-155.97041_19.61161,125
1389,-155.97034_19.61184,125
1390,-155.96281_19.60597,121
1391,-155.94945_19.60204,3447
1392,-155.95805_19.60919,8076
1393,-155.95831_19.61071,6233
1394,-155.96420_19.60314,8144
1395,-155.96898_19.60858,8080
1396,-155.96934_19.60885,8080
1397,-155.96354_19.60573,8299
1398,-155.95832_19.61112,6233
1399,-155.97521_19.61334,8449
1400,-155.97498_19.61300,8449
1401,-155.96054_19.60575,8447
1402,-155.97203_19.61310,4025
1403,-155.97169_19.61387,8221
1404,-155.96974_19.60667,2949
1405,-155.95970_19.60891,8146
1406,-155.97207_19.61362,8221
1407,-155.96056_19.60736,8447
1408,-155.96273_19.60295,5656
1409,-155.95824_19.60670,124
1410,-155.96262_19.60327,5656
1411,-155.96287_19.60323,5656
1412,-155.98200_19.61194,6224
1413,-155.96981_19.60881,8080
1414,-155.97868_19.61082,4732
1415,-155.97548_19.61294,8449
1416,-155.97576_19.61406,8449
1417,-155.97594_19.61255,8449
1418,-155.97673_19.61276,7758
1419,-155.97668_19.61299,7758
1420,-155.98134_19.61283,6224
1421,-155.96298_19.60358,5656
1422,-155.97878_19.61181,6223
1423,-155.95633_19.60497,5641
1424,-155.96186_19.61338,46
1425,-155.97710_19.61310,7758
1426,-155.97036_19.60619,7757
1427,-155.97870_19.61203,6223
1428,-155.95810_19.60078,2336
1429,-155.95767_19.60760,8076
1430,-155.97495_19.60857,7757
1431,-155.96998_19.61385,8221
1432,-155.96799_19.60063,2339
1433,-155.96373_19.59963,2339
1434,-155.95034_19.59836,3529
1435,-155.95875_19.60699,8147
1436,-155.97107_19.60977,7320
1437,-155.96570_19.61192,5735
1438,-155.96442_19.60924,121
1439,-155.96539_19.61105,121
1440,-155.97426_19.60621,7757
1441,-155.97228_19.61265,4025
1442,-155.94740_19.59819,7686
1443,-155.95349_19.60326,3535
1444,-155.94737_19.61307,7394
1445,-155.94777_19.60597,7700
1446,-155.98218_19.61306,5657
1447,-155.97022_19.60042,2339
1448,-155.97076_19.61319,8221
1449,-155.96137_19.60785,8447
1450,-155.96740_19.61243,8221
1451,-155.96675_19.60553,8299
1452,-155.96851_19.60833,8080
1453,-155.96972_19.61330,8221
1454,-155.95316_19.60472,2120
1455,-155.97329_19.59840,2339
1456,-155.96571_19.60090,2339
1457,-155.96523_19.60632,8298
1458,-155.95885_19.61023,4224
1459,-155.95882_19.60987,4224
1460,-155.94831_19.61310,7394
1461,-155.96903_19.60817,8080
1462,-155.97237_19.59999,2339
1463,-155.97109_19.60012,2339
1464,-155.97141_19.59886,2339
1465,-155.96328_19.60142,2339
1466,-155.96305_19.59857,2339
1467,-155.95419_19.60464,3535
1468,-155.95387_19.60403,3535
1469,-155.96964_19.59876,2339
1470,-155.96179_19.60366,7318
1471,-155.96189_19.60385,7318
1472,-155.96207_19.60423,7318
1473,-155.96231_19.60470,7318
1474,-155.96272_19.60554,7318
1475,-155.96172_19.60438,7318
1476,-155.96217_19.61410,6233
1477,-155.96156_19.60323,7318
1478,-155.96170_19.60347,7318
1479,-155.95887_19.61054,4224
1480,-155.95540_19.60299,5641
1481,-155.94543_19.59828,7686
1482,-155.94429_19.61396,7394
1483,-155.94370_19.59858,7686
1484,-155.94327_19.61346,8518
1485,-155.24751_19.43907,6760
1486,-155.24806_19.43881,6760
1487,-155.26721_19.47517,6760
1488,-155.26810_19.47660,6760
1489,-155.24953_19.44211,6760
1490,-155.24865_19.43978,6760
1491,-155.25186_19.44496,6760
1492,-155.25023_19.44233,6760
1493,-155.23478_19.42807,2425
1494,-155.22427_19.42864,4625
1495,-155.22414_19.43243,4209
1496,-155.22348_19.42480,4625
1497,-155.23442_19.42760,2425
1498,-155.21937_19.42176,4625
1499,-155.24715_19.43830,6760
1500,-155.21695_19.42488,2428
1501,-155.21726_19.42691,7614
1502,-155.21774_19.42658,7614
1503,-155.21569_19.42720,5465
1504,-155.21661_19.42511,7615
1505,-155.21496_19.42624,7615
1506,-155.19207_19.44137,4207
1507,-155.21796_19.42123,4625
1508,-155.21836_19.42105,4625
1509,-155.24696_19.43702,6760
1510,-155.19162_19.44106,4207
1511,-155.24609_19.43865,6760
1512,-155.22535_19.42867,4625
1513,-155.24140_19.43115,7516
1514,-155.21659_19.42884,2427
1515,-155.18353_19.43830,5915
1516,-155.24678_19.43889,6760
1517,-155.22692_19.43003,7508
1518,-155.22595_19.43040,7508
1519,-155.22572_19.43056,7508
1520,-155.19238_19.43089,8567
1521,-155.21621_19.42393,6770
1522,-155.21635_19.42900,2427
1523,-155.19505_19.43918,7162
1524,-155.21914_19.42192,4625
1525,-155.21867_19.42225,4625
1526,-155.21786_19.42280,6770
1527,-155.22317_19.42579,4625
1528,-155.22341_19.42563,4625
1529,-155.22364_19.42547,4625
1530,-155.22518_19.42510,4625
1531,-155.21610_19.42333,6770
1532,-155.21904_19.42132,4625
1533,-155.22545_19.42928,4625
1534,-155.24248_19.43221,7516
1535,-155.22101_19.43086,6511
1536,-155.21716_19.42912,2427
1537,-155.22538_19.43012,7508
1538,-155.22059_19.42384,4625
1539,-155.19007_19.44075,2432
1540,-155.21365_19.42501,6769
1541,-155.21412_19.42468,6769
1542,-155.21760_19.42735,7614
