,Uid,In_2017_CP_zone
9293,-159.37721_22.07347,True
9294,-159.52116_21.90382,True
9295,-159.52111_21.90348,True
9296,-159.52065_21.90291,True
9297,-159.52078_21.90247,True
9298,-159.52173_21.90222,True
9299,-159.52221_21.90421,True
9300,-159.52441_21.90349,True
9301,-159.52172_21.90347,True
9302,-159.52390_21.90270,True
9303,-159.52257_21.90499,True
9304,-159.52285_21.90337,True
9305,-159.52265_21.90343,True
9306,-159.52148_21.90301,True
9307,-159.52482_21.90268,True
9308,-159.52492_21.90292,True
9309,-159.44935_21.89143,True
9310,-159.47211_21.91233,True
9311,-159.51200_21.90992,True
9312,-159.51765_21.92625,True
9313,-159.45986_21.90380,True
9314,-159.52228_21.92424,True
9315,-159.52464_21.92260,True
9316,-159.52437_21.92225,True
9317,-159.52509_21.92267,True
9318,-159.52420_21.92105,True
9319,-159.52420_21.92088,True
9320,-159.52455_21.92124,True
9321,-159.49335_21.91983,True
9322,-159.37794_22.07403,True
9323,-159.37814_22.07298,True
9324,-159.37667_22.07209,True
9325,-159.37437_22.07493,True
9326,-159.36824_22.07168,True
9327,-159.37025_22.07478,True
9328,-159.36850_22.07386,True
9329,-159.36403_22.07294,True
9330,-159.36637_22.07175,True
9331,-159.49876_22.20255,True
9332,-159.49901_22.20245,True
9333,-159.50137_22.20207,True
9334,-159.50231_22.20270,True
9335,-159.49508_22.21027,True
9336,-159.49541_22.21107,True
9337,-159.50614_22.20198,True
9338,-159.50693_22.20145,True
9339,-159.50641_22.20105,True
9340,-159.49568_22.20280,True
9341,-159.49861_22.20136,True
9342,-159.38980_22.05931,True
9343,-159.39043_22.06057,True
9344,-159.38996_22.06262,True
9345,-159.38986_22.06319,True
9346,-159.38804_22.06102,True
9347,-159.38853_22.06016,True
9348,-159.38652_22.06092,True
9349,-159.38632_22.06158,True
9350,-159.39222_22.06118,True
9351,-159.51715_21.90924,True
9352,-159.37551_22.05727,True
9353,-159.37856_22.05728,True
9354,-159.37683_22.06046,True
9355,-159.37811_22.05590,True
9356,-159.37897_22.05912,True
9357,-159.37924_22.06098,True
9358,-159.37912_22.06127,True
9359,-159.37875_22.06035,True
9360,-159.37400_22.05968,True
9361,-159.37209_22.05799,True
9362,-159.37223_22.05832,True
9363,-159.37490_22.05813,True
9364,-159.34798_22.05894,True
9365,-159.34056_22.05982,True
9366,-159.37763_22.05422,True
9367,-159.37741_22.05522,True
9368,-159.37708_22.05528,True
9369,-159.37553_22.05378,True
9370,-159.37600_22.05450,True
9371,-159.37624_22.05454,True
9372,-159.37701_22.05448,True
9373,-159.37791_22.05570,True
9374,-159.37747_22.05587,True
9375,-159.50561_21.93537,True
9376,-159.48618_21.92769,True
9377,-159.48676_21.92344,True
9378,-159.48639_21.92402,True
9379,-159.45966_21.90990,True
9380,-159.46260_21.91175,True
9381,-159.52309_21.90578,True
9382,-159.52443_21.90548,True
9383,-159.52299_21.90526,True
9384,-159.37043_22.05580,True
9385,-159.49337_21.92638,True
9386,-159.48798_21.92937,True
9387,-159.50773_21.93644,True
9388,-159.50655_21.93791,True
9389,-159.50576_21.93467,True
9390,-159.50543_21.93588,True
9391,-159.50786_21.93045,True
9392,-159.45071_21.88206,True
9393,-159.45048_21.88150,True
9394,-159.32766_22.07182,True
9395,-159.32127_22.06072,True
9396,-159.51865_21.91918,True
9397,-159.52075_21.91767,True
9398,-159.51945_21.91778,True
9399,-159.51822_21.91858,True
9400,-159.51639_21.91874,True
9401,-159.51558_21.92851,True
9402,-159.51162_21.93240,True
9403,-159.51185_21.92449,True
9404,-159.51177_21.92697,True
9405,-159.51496_21.93452,True
9406,-159.51224_21.93731,True
9407,-159.51559_21.93348,True
9408,-159.51374_21.90894,True
9409,-159.51228_21.90903,True
9410,-159.50250_21.91403,True
9411,-159.50244_21.91461,True
9412,-159.49071_21.88607,True
9413,-159.49095_21.88612,True
9414,-159.49322_21.88474,True
9415,-159.50257_21.89762,True
9416,-159.35852_22.07017,True
9417,-159.35810_22.07453,True
9418,-159.37519_22.06869,True
9419,-159.50523_22.19987,True
9420,-159.52249_21.92741,True
9421,-159.49334_21.92522,True
9422,-159.46843_21.88444,True
9423,-159.47835_21.88203,True
9424,-159.47288_21.88088,True
9425,-159.47153_21.88008,True
9426,-159.46935_21.88026,True
9427,-159.46936_21.88002,True
9428,-159.36351_22.10094,True
9429,-159.36752_22.10116,True
9430,-159.35724_22.08677,True
9431,-159.36717_22.09534,True
9432,-159.52052_21.92085,True
9433,-159.52167_21.91907,True
9434,-159.48396_21.93099,True
9435,-159.48778_21.92717,True
9436,-159.48670_21.92825,True
9437,-159.46666_21.90036,True
9438,-159.38633_22.05549,True
9439,-159.39168_22.05694,True
9440,-159.39152_22.05672,True
9441,-159.39236_22.05526,True
9442,-159.39269_22.05548,True
9443,-159.36890_22.05846,True
9444,-159.36770_22.06000,True
9445,-159.37592_22.06210,True
9446,-159.37566_22.06253,True
9447,-159.37358_22.06306,True
9448,-159.37418_22.06318,True
9449,-159.37317_22.06353,True
9450,-159.37596_22.06511,True
9451,-159.38048_22.10272,True
9452,-159.37836_22.10218,True
9453,-159.38335_22.10515,True
9454,-159.37256_22.10461,True
9455,-159.37279_22.10286,True
9456,-159.37629_22.10430,True
9457,-159.37225_22.09901,True
9458,-159.50042_22.20223,True
9459,-159.50080_22.20233,True
9460,-159.50486_22.20192,True
9461,-159.50363_22.20210,True
9462,-159.50217_22.20180,True
9463,-159.49843_21.92391,True
9464,-159.49685_21.92395,True
9465,-159.50009_21.91957,True
9466,-159.50206_21.92032,True
9467,-159.50132_21.91959,True
9468,-159.49997_21.91887,True
9469,-159.50051_21.91950,True
9470,-159.33877_22.10073,True
9471,-159.32857_22.09982,True
9472,-159.34178_22.10414,True
9473,-159.34105_22.10364,True
9474,-159.32988_22.09744,True
9475,-159.49972_22.20338,True
9476,-159.49748_22.20539,True
9477,-159.49836_22.20611,True
9478,-159.49764_22.20684,True
9479,-159.49934_22.20245,True
9480,-159.37333_22.07729,True
9481,-159.36932_22.07646,True
9482,-159.35448_22.08540,True
9483,-159.36541_22.07987,True
9484,-159.36358_22.07994,True
9485,-159.35629_22.08116,True
9486,-159.37162_22.07644,True
9487,-159.35720_22.08291,True
9488,-159.35732_22.08400,True
9489,-159.35991_22.08367,True
9490,-159.51403_21.92318,True
9491,-159.51302_21.92099,True
9492,-159.51431_21.92277,True
9493,-159.51343_21.92033,True
9494,-159.51269_21.91953,True
9495,-159.52536_21.91929,True
9496,-159.52529_21.91974,True
9497,-159.52492_21.92004,True
9498,-159.52473_21.92015,True
9499,-159.52789_21.92546,True
9500,-159.52618_21.92362,True
9501,-159.52592_21.92519,True
9502,-159.52569_21.92516,True
9503,-159.52999_21.92273,True
9504,-159.53195_21.92093,True
9505,-159.53560_21.90722,True
9506,-159.53682_21.90974,True
9507,-159.53349_21.90475,True
9508,-159.52399_21.92493,True
9509,-159.52790_21.92147,True
9510,-159.51960_21.90596,True
9511,-159.51911_21.90559,True
9512,-159.51829_21.90596,True
9513,-159.51983_21.91340,True
9514,-159.52005_21.91345,True
9515,-159.51937_21.91427,True
9516,-159.52364_21.91546,True
9517,-159.52262_21.91736,True
9518,-159.51932_21.91215,True
9519,-159.51879_21.90908,True
9520,-159.51934_21.90830,True
9521,-159.51757_21.90858,True
9522,-159.52423_21.91941,True
9523,-159.52360_21.91793,True
9524,-159.52133_21.91899,True
9525,-159.52055_21.91976,True
9526,-159.51811_21.91774,True
9527,-159.51674_21.91693,True
9528,-159.51985_21.91713,True
9529,-159.52013_21.91725,True
9530,-159.51121_21.92693,True
9531,-159.51425_21.92434,True
9532,-159.52009_21.92920,True
9533,-159.51957_21.92838,True
9534,-159.51986_21.92870,True
9535,-159.52052_21.93883,True
9536,-159.52028_21.93676,True
9537,-159.52504_21.93012,True
9538,-159.51614_21.92904,True
9539,-159.51771_21.93127,True
9540,-159.51939_21.93015,True
9541,-159.51889_21.92998,True
9542,-159.52267_21.93245,True
9543,-159.51795_21.93618,True
9544,-159.52180_21.93239,True
9545,-159.52083_21.93122,True
9546,-159.51890_21.93072,True
9547,-159.51698_21.93421,True
9548,-159.51780_21.93417,True
9549,-159.52563_21.93047,True
9550,-159.52418_21.93070,True
9551,-159.52719_21.93314,True
9552,-159.50535_21.92270,True
9553,-159.52897_21.92972,True
9554,-159.52305_21.92536,True
9555,-159.52176_21.92733,True
9556,-159.50460_21.92954,True
9557,-159.49385_21.92302,True
9558,-159.49946_21.92200,True
9559,-159.49542_21.91861,True
9560,-159.49481_21.92459,True
9561,-159.49474_21.92555,True
9562,-159.49839_21.92342,True
9563,-159.50680_21.92996,True
9564,-159.49789_21.91973,True
9565,-159.49752_21.91859,True
9566,-159.50671_21.92490,True
9567,-159.50594_21.92456,True
9568,-159.50581_21.92435,True
9569,-159.50537_21.92377,True
9570,-159.50526_21.92357,True
9571,-159.50505_21.92301,True
9572,-159.50492_21.92236,True
9573,-159.50434_21.92253,True
9574,-159.50490_21.92191,True
9575,-159.50606_21.92332,True
9576,-159.50717_21.92250,True
9577,-159.50628_21.92313,True
9578,-159.50644_21.92288,True
9579,-159.50713_21.92310,True
9580,-159.50682_21.92316,True
9581,-159.50623_21.92401,True
9582,-159.50316_21.91539,True
9583,-159.50372_21.91609,True
9584,-159.47032_21.87922,True
9585,-159.47045_21.87938,True
9586,-159.46978_21.88013,True
9587,-159.49893_21.91679,True
9588,-159.44669_21.87122,True
9589,-159.50026_21.91545,True
9590,-159.49984_21.91517,True
9591,-159.4863_21.88370,True
9592,-159.48222_21.88196,True
9593,-159.48774_21.88393,True
9594,-159.49822_21.91374,True
9595,-159.47920_21.90767,True
9596,-159.47172_21.91345,True
9597,-159.48002_21.91568,True
9598,-159.48194_21.91603,True
9599,-159.47656_21.91386,True
9600,-159.48074_21.91733,True
9601,-159.48022_21.91618,True
9602,-159.47579_21.91505,True
9603,-159.47308_21.91459,True
9604,-159.48781_21.92053,True
9605,-159.48627_21.92038,True
9606,-159.48547_21.91999,True
9607,-159.48675_21.92257,True
9608,-159.4905_21.92462,True
9609,-159.48379_21.92714,True
9610,-159.48245_21.92497,True
9611,-159.48461_21.92503,True
9612,-159.48307_21.93062,True
9613,-159.48373_21.92628,True
9614,-159.48301_21.93019,True
9615,-159.48407_21.92838,True
9616,-159.48291_21.91971,True
9617,-159.45767_21.90151,True
9618,-159.46142_21.90401,True
9619,-159.46189_21.90436,True
9620,-159.45822_21.90185,True
9621,-159.46037_21.90140,True
9622,-159.45919_21.89812,True
9623,-159.46260_21.89707,True
9624,-159.46796_21.90589,True
9625,-159.46633_21.90342,True
9626,-159.46553_21.90338,True
9627,-159.46347_21.90485,True
9628,-159.46540_21.90386,True
9629,-159.46672_21.87817,True
9630,-159.45169_21.87363,True
9631,-159.45133_21.87477,True
9632,-159.45141_21.87491,True
9633,-159.45119_21.87358,True
9634,-159.45036_21.87262,True
9635,-159.44675_21.87339,True
9636,-159.46131_21.90747,True
9637,-159.45898_21.90596,True
9638,-159.33884_22.08703,True
9639,-159.36009_22.03801,True
9640,-159.33642_22.04653,True
9641,-159.33899_22.04842,True
9642,-159.33446_22.05319,True
9643,-159.33537_22.05375,True
9644,-159.33526_22.05430,True
9645,-159.33454_22.05426,True
9646,-159.34078_22.05447,True
9647,-159.33840_22.05430,True
9648,-159.33872_22.05670,True
9649,-159.33902_22.05868,True
9650,-159.33911_22.05847,True
9651,-159.33854_22.05743,True
9652,-159.33894_22.05640,True
9653,-159.33906_22.05616,True
9654,-159.33835_22.05569,True
9655,-159.34013_22.05812,True
9656,-159.34726_22.05813,True
9657,-159.34115_22.06006,True
9658,-159.34359_22.06116,True
9659,-159.33993_22.05901,True
9660,-159.34283_22.05860,True
9661,-159.34457_22.05816,True
9662,-159.34512_22.05903,True
9663,-159.34532_22.05884,True
9664,-159.34430_22.05669,True
9665,-159.34490_22.05666,True
9666,-159.34455_22.05711,True
9667,-159.34152_22.05734,True
9668,-159.34216_22.05741,True
9669,-159.34323_22.05544,True
9670,-159.34230_22.05518,True
9671,-159.34506_22.05378,True
9672,-159.34624_22.05434,True
9673,-159.35390_22.04758,True
9674,-159.38525_22.06756,True
9675,-159.36797_22.05682,True
9676,-159.36264_22.06028,True
9677,-159.37336_22.05247,True
9678,-159.37187_22.05381,True
9679,-159.37179_22.05292,True
9680,-159.37500_22.06112,True
9681,-159.37875_22.05628,True
9682,-159.37639_22.06148,True
9683,-159.37783_22.05918,True
9684,-159.37607_22.05940,True
9685,-159.37856_22.06094,True
9686,-159.36180_22.04686,True
9687,-159.36201_22.04587,True
9688,-159.37502_22.05279,True
9689,-159.36605_22.04846,True
9690,-159.36770_22.04936,True
9691,-159.36826_22.04953,True
9692,-159.38434_22.05438,True
9693,-159.38340_22.05521,True
9694,-159.38344_22.05554,True
9695,-159.36588_22.05274,True
9696,-159.38863_22.05831,True
9697,-159.38788_22.05870,True
9698,-159.38786_22.05765,True
9699,-159.38750_22.05738,True
9700,-159.38885_22.05934,True
9701,-159.39303_22.06261,True
9702,-159.39378_22.06303,True
9703,-159.39372_22.06350,True
9704,-159.39326_22.06338,True
9705,-159.39390_22.06488,True
9706,-159.36918_22.05291,True
9707,-159.36881_22.05216,True
9708,-159.36962_22.05229,True
9709,-159.38376_22.05792,True
9710,-159.38338_22.05843,True
9711,-159.38398_22.05719,True
9712,-159.38216_22.06005,True
9713,-159.38074_22.06071,True
9714,-159.38076_22.05946,True
9715,-159.38086_22.05927,True
9716,-159.38896_22.05573,True
9717,-159.38867_22.05565,True
9718,-159.38432_22.05783,True
9719,-159.38563_22.05653,True
9720,-159.37784_22.06189,True
9721,-159.37765_22.06153,True
9722,-159.37922_22.06258,True
9723,-159.38095_22.06319,True
9724,-159.38146_22.06357,True
9725,-159.38559_22.06305,True
9726,-159.38011_22.06360,True
9727,-159.33029_22.05347,True
9728,-159.32006_22.06420,True
9729,-159.31926_22.06269,True
9730,-159.38283_22.07560,True
9731,-159.37429_22.06691,True
9732,-159.36615_22.07739,True
9733,-159.37578_22.07899,True
9734,-159.37147_22.06360,True
9735,-159.37178_22.06267,True
9736,-159.37464_22.07890,True
9737,-159.37343_22.07774,True
9738,-159.35946_22.07318,True
9739,-159.36086_22.07292,True
9740,-159.36150_22.07275,True
9741,-159.36119_22.07270,True
9742,-159.36013_22.06875,True
9743,-159.36079_22.06888,True
9744,-159.36022_22.07134,True
9745,-159.36116_22.07169,True
9746,-159.36166_22.06949,True
9747,-159.36185_22.07126,True
9748,-159.36046_22.06881,True
9749,-159.37687_22.07065,True
9750,-159.37599_22.06988,True
9751,-159.37480_22.06927,True
9752,-159.36336_22.07159,True
9753,-159.36294_22.06637,True
9754,-159.36304_22.06570,True
9755,-159.37343_22.09715,True
9756,-159.37246_22.09756,True
9757,-159.37216_22.09602,True
9758,-159.37167_22.09645,True
9759,-159.37507_22.09148,True
9760,-159.37635_22.09187,True
9761,-159.37593_22.09008,True
9762,-159.37935_22.08151,True
9763,-159.37984_22.08209,True
9764,-159.38132_22.08324,True
9765,-159.36623_22.06826,True
9766,-159.36926_22.07115,True
9767,-159.36932_22.07026,True
9768,-159.31808_22.06583,True
9769,-159.31840_22.06613,True
9770,-159.31866_22.06990,True
9771,-159.31870_22.06789,True
9772,-159.32091_22.06812,True
9773,-159.36958_22.10210,True
9774,-159.35225_22.09590,True
9775,-159.35113_22.09533,True
9776,-159.35008_22.09480,True
9777,-159.36307_22.09411,True
9778,-159.35837_22.10411,True
9779,-159.33897_22.08779,True
9780,-159.34833_22.09632,True
9781,-159.34911_22.09586,True
9782,-159.30568_22.09734,True
9783,-159.31629_22.09672,True
9784,-159.31534_22.09612,True
9785,-159.31415_22.09416,True
9786,-159.32378_22.09549,True
9787,-159.32535_22.09553,True
9788,-159.32584_22.09793,True
9789,-159.32700_22.09694,True
9790,-159.33117_22.09848,True
9791,-159.32315_22.09699,True
9792,-159.34501_22.10066,True
9793,-159.34355_22.10192,True
9794,-159.34239_22.10184,True
9795,-159.34118_22.10044,True
9796,-159.34062_22.10076,True
9797,-159.31913_22.09476,True
9798,-159.34137_22.10153,True
9799,-159.34090_22.10182,True
9800,-159.34070_22.10199,True
9801,-159.35211_22.09907,True
9802,-159.35328_22.09899,True
9803,-159.35817_22.09730,True
9804,-159.35962_22.09769,True
9805,-159.35343_22.09950,True
9806,-159.33443_22.10009,True
9807,-159.33474_22.10076,True
9808,-159.33467_22.10092,True
9809,-159.32054_22.09376,True
9810,-159.33364_22.09806,True
9811,-159.33299_22.09969,True
9812,-159.33276_22.09928,True
9813,-159.33337_22.09953,True
9814,-159.33321_22.09978,True
9815,-159.33375_22.09957,True
9816,-159.34586_22.11915,True
9817,-159.33302_22.10779,True
9818,-159.33292_22.10831,True
9819,-159.33291_22.10857,True
9820,-159.30676_22.10390,True
9821,-159.49030_22.21207,True
9822,-159.50259_22.20190,True
9823,-159.50312_22.20121,True
9824,-159.50596_22.20141,True
9825,-159.50597_22.20104,True
9826,-159.50701_22.20201,True
9827,-159.49656_22.21205,True
9828,-159.49656_22.21188,True
9829,-159.49640_22.20808,True
9830,-159.49635_22.20501,True
9831,-159.49849_22.20588,True
9832,-159.49918_22.20324,True
9833,-159.49897_22.20333,True
9834,-159.49657_22.20779,True
9835,-159.49663_22.20756,True
9836,-159.49695_22.20658,True
9837,-159.49629_22.20776,True
9838,-159.49596_22.20770,True
9839,-159.49541_22.20662,True
9840,-159.49422_22.20382,True
9841,-159.49459_22.20363,True
9842,-159.52357_22.20394,True
9843,-159.51302_22.20361,True
9844,-159.51571_22.20167,True
9845,-159.51593_22.20544,True
9846,-159.49446_22.20421,True
9847,-159.49462_22.20444,True
9848,-159.38259_22.06200,True
9849,-159.38250_22.06176,True
9850,-159.38163_22.06199,True
9851,-159.38148_22.06180,True
9852,-159.38065_22.06167,True
9853,-159.37970_22.06148,True
9854,-159.36110_22.06310,True
9855,-159.36273_22.06406,True
9856,-159.36100_22.06711,True
9857,-159.52578_21.91104,True
9858,-159.52480_21.90599,True
9859,-159.31358_22.09253,True
9860,-159.52279_21.90437,True
9861,-159.52298_21.90430,True
9862,-159.52334_21.90417,True
9863,-159.52352_21.90411,True
9864,-159.52429_21.90392,True
9865,-159.52448_21.90389,True
9866,-159.52539_21.90402,True
9867,-159.52530_21.90379,True
9868,-159.52502_21.90451,True
9869,-159.52157_21.90442,True
9870,-159.52307_21.90384,True
9871,-159.52327_21.90378,True
9872,-159.52372_21.90366,True
9873,-159.52269_21.90301,True
9874,-159.52308_21.90291,True
9875,-159.52328_21.90286,True
9876,-159.52406_21.90307,True
9877,-159.52274_21.90241,True
9878,-159.44879_21.88990,True
9879,-159.52443_21.90167,True
9880,-159.52453_21.90193,True
9881,-159.44671_21.89144,True
9882,-159.52501_21.90743,True
9883,-159.36639_22.10419,True
9884,-159.36374_22.10303,True
9885,-159.38261_22.06318,True
9886,-159.31442_22.09232,True
9887,-159.40130_22.06898,True
9888,-159.34566_22.05568,True
9889,-159.37775_22.07175,True
9890,-159.50262_21.91223,True
9891,-159.51261_21.92510,True
9892,-159.46732_21.90462,True
9893,-159.33949_22.05479,True
9894,-159.33940_22.05458,True
9895,-159.50592_21.90217,True
9896,-159.37049_22.08271,True
9897,-159.36932_22.08214,True
9898,-159.35961_22.09098,True
9899,-159.35925_22.09355,True
9900,-159.36063_22.09477,True
9901,-159.49689_21.93165,True
9902,-159.38567_22.05526,True
9903,-159.44620_21.87222,True
9904,-159.44594_21.87120,True
9905,-159.52147_21.90428,True
9906,-159.52137_21.90414,True
9907,-159.38028_22.09247,True
9908,-159.36448_22.07345,True
9909,-159.49786_21.91948,True
9910,-159.30650_22.10304,True
9911,-159.36064_22.07102,True
9912,-158.13475_21.58305,True
9913,-157.79598_21.25812,True
9914,-157.73059_21.34370,True
9915,-157.68864_21.32643,True
9916,-157.82972_21.44855,True
9917,-157.70191_21.34077,True
9918,-158.11878_21.56635,True
9919,-157.83196_21.44765,True
9920,-157.84444_21.47410,True
9921,-158.13778_21.58216,True
9922,-157.84570_21.46872,True
9923,-158.00475_21.31873,True
9924,-158.11403_21.58502,True
9925,-158.13466_21.58176,True
9926,-158.12176_21.56639,True
9927,-157.84395_21.47331,True
9928,-158.12705_21.58226,True
9929,-157.85008_21.45470,True
9930,-158.00438_21.31434,True
9931,-158.12890_21.58088,True
9932,-158.12437_21.58143,True
9933,-157.85134_21.45368,True
9934,-157.84588_21.46941,True
9935,-157.67791_21.32373,True
9936,-158.11490_21.58836,True
9937,-157.68599_21.32658,True
9938,-158.10232_21.58974,True
9939,-157.83191_21.45265,True
9940,-157.69679_21.33482,True
9941,-158.00639_21.31606,True
9942,-158.11462_21.58896,True
9943,-157.84395_21.47354,True
9944,-158.11020_21.58727,True
9945,-157.79813_21.25727,True
9946,-158.12114_21.56740,True
9947,-158.12489_21.58235,True
9948,-157.82999_21.44468,True
9949,-157.72823_21.35087,True
9950,-157.73323_21.34008,True
9951,-158.10715_21.57977,True
9952,-158.12669_21.56780,True
9953,-157.82859_21.44299,True
9954,-157.84498_21.46945,True
9955,-157.83758_21.45434,True
9956,-157.67771_21.32361,True
9957,-158.11960_21.56645,True
9958,-157.73507_21.34585,True
9959,-157.85145_21.45456,True
9960,-157.73473_21.34705,True
9961,-158.12801_21.58010,True
9962,-158.00300_21.32539,True
9963,-158.12114_21.56754,True
9964,-157.79676_21.25799,True
9965,-158.12716_21.56820,True
9966,-157.79834_21.25725,True
9967,-157.85016_21.46520,True
9968,-158.00398_21.31569,True
9969,-157.85011_21.46675,True
9970,-157.85180_21.45761,True
9971,-158.13216_21.58184,True
9972,-158.12970_21.57915,True
9973,-158.13458_21.58302,True
9974,-157.84569_21.43803,True
9975,-158.12191_21.56811,True
9976,-158.11991_21.56736,True
9977,-158.12485_21.58266,True
9978,-157.84756_21.44910,True
9979,-157.84616_21.43560,True
9980,-157.84414_21.45867,True
9981,-157.69749_21.33693,True
9982,-157.79230_21.25553,True
9983,-157.84523_21.44799,True
9984,-157.85199_21.45309,True
9985,-158.12148_21.57335,True
9986,-157.84813_21.45647,True
9987,-158.00484_21.31739,True
9988,-158.11448_21.58890,True
9989,-157.79228_21.25876,True
9990,-157.85112_21.45447,True
9991,-158.00623_21.32186,True
9992,-157.70063_21.34001,True
9993,-158.10777_21.57955,True
9994,-158.12479_21.58169,True
9995,-157.80345_21.25647,True
9996,-158.12728_21.57772,True
9997,-157.73565_21.34565,True
9998,-158.10580_21.58139,True
9999,-158.00485_21.31401,True
10000,-157.84773_21.43468,True
10001,-158.11063_21.58728,True
10002,-158.10446_21.58617,True
10003,-157.84919_21.45300,True
10004,-157.84763_21.46860,True
10005,-158.00325_21.32119,True
10006,-158.00468_21.32246,True
10007,-158.00410_21.32308,True
10008,-158.10854_21.58982,True
10009,-158.12071_21.57054,True
10010,-158.11955_21.56915,True
10011,-158.12166_21.57002,True
10012,-158.11979_21.56948,True
10013,-157.82547_21.44526,True
10014,-158.11056_21.57582,True
10015,-157.84947_21.46522,True
10016,-157.84685_21.46208,True
10017,-157.85162_21.46550,True
10018,-157.84695_21.47066,True
10019,-157.84574_21.47508,True
10020,-158.12446_21.58043,True
10021,-158.12449_21.57949,True
10022,-158.12783_21.58086,True
10023,-158.12492_21.58069,True
10024,-158.12507_21.58111,True
10025,-157.69772_21.33440,True
10026,-157.70109_21.33811,True
10027,-158.12262_21.57192,True
10028,-157.70151_21.33836,True
10029,-157.84444_21.47086,True
10030,-157.79611_21.25870,True
10031,-157.84407_21.43519,True
10032,-158.00468_21.32512,True
10033,-157.84045_21.45391,True
10034,-157.84664_21.43856,True
10035,-157.83743_21.44479,True
10036,-158.11082_21.59008,True
10037,-157.85229_21.45400,True
10038,-158.10742_21.58018,True
10039,-157.71615_21.33037,True
10040,-157.69937_21.33976,True
10041,-157.69902_21.33943,True
10042,-157.69921_21.33932,True
10043,-157.81652_21.25842,True
10044,-158.11892_21.56875,True
10045,-157.73476_21.33943,True
10046,-158.10428_21.58167,True
10047,-157.72957_21.33836,True
10048,-157.73125_21.34256,True
10049,-157.70147_21.33790,True
10050,-158.12476_21.56474,True
10051,-157.83109_21.44244,True
10052,-157.73634_21.34461,True
10053,-157.83473_21.45083,True
10054,-157.83537_21.45008,True
10055,-158.13068_21.58216,True
10056,-158.13107_21.58220,True
10057,-158.13087_21.58220,True
10058,-158.11175_21.57236,True
10059,-158.13074_21.58009,True
10060,-157.79169_21.25669,True
10061,-158.12089_21.57339,True
10062,-157.79179_21.25705,True
10063,-158.11295_21.58836,True
10064,-158.12684_21.58184,True
10065,-158.10768_21.59197,True
10066,-157.84366_21.44641,True
10067,-157.84536_21.46971,True
10068,-158.11192_21.58810,True
10069,-158.10259_21.58929,True
10070,-158.11917_21.57579,True
10071,-158.11038_21.57822,True
10072,-157.84452_21.44091,True
10073,-157.69736_21.33673,True
10074,-157.70200_21.33872,True
10075,-157.84450_21.46977,True
10076,-157.72665_21.33830,True
10077,-158.10645_21.59211,True
10078,-158.11943_21.57707,True
10079,-158.12164_21.56691,True
10080,-158.12115_21.56767,True
10081,-157.84389_21.46402,True
10082,-157.70028_21.34114,True
10083,-157.69622_21.33398,True
10084,-158.10385_21.57790,True
10085,-158.12112_21.56640,True
10086,-157.85048_21.45590,True
10087,-157.84514_21.46320,True
10088,-158.10565_21.57940,True
10089,-158.11163_21.58815,True
10090,-157.85426_21.46010,True
10091,-158.10635_21.58013,True
10092,-158.14036_21.58173,True
10093,-158.00568_21.31675,True
10094,-157.85049_21.46503,True
10095,-157.84649_21.46890,True
10096,-157.72949_21.33364,True
10097,-158.12683_21.57750,True
10098,-158.12502_21.56782,True
10099,-157.83880_21.45027,True
10100,-157.84564_21.47260,True
10101,-157.72453_21.33280,True
10102,-158.00088_21.32816,True
10103,-158.11066_21.57657,True
10104,-158.00095_21.32841,True
10105,-157.83730_21.44895,True
10106,-157.84839_21.46942,True
10107,-158.12618_21.57942,True
10108,-157.73942_21.34126,True
10109,-158.11477_21.58901,True
10110,-157.84772_21.45827,True
10111,-157.69733_21.33564,True
10112,-157.84960_21.45655,True
10113,-157.84475_21.44550,True
10114,-157.73485_21.34618,True
10115,-157.69790_21.33754,True
10116,-157.84100_21.44968,True
10117,-158.11490_21.57558,True
10118,-157.84356_21.46420,True
10119,-157.70263_21.33938,True
10120,-158.10900_21.57591,True
10121,-158.10312_21.58634,True
10122,-158.13926_21.58167,True
10123,-158.10784_21.57774,True
10124,-158.11122_21.57780,True
10125,-157.69921_21.33503,True
10126,-158.00640_21.32328,True
10127,-157.84840_21.46972,True
10128,-158.12258_21.57099,True
10129,-157.79182_21.25892,True
10130,-158.12312_21.57588,True
10131,-158.11624_21.57778,True
10132,-158.12215_21.56802,True
10133,-158.13949_21.58207,True
10134,-157.84607_21.44622,True
10135,-157.72971_21.33939,True
10136,-158.11108_21.57568,True
10137,-158.10397_21.58813,True
10138,-157.84264_21.43660,True
10139,-157.73895_21.33604,True
10140,-157.73591_21.34381,True
10141,-158.11031_21.57589,True
10142,-157.84436_21.46938,True
10143,-158.12462_21.57894,True
10144,-158.12042_21.56916,True
10145,-158.12093_21.56961,True
10146,-158.11947_21.56874,True
10147,-158.10971_21.58772,True
10148,-157.85345_21.46356,True
10149,-157.82823_21.44033,True
10150,-157.73850_21.34386,True
10151,-158.12645_21.58078,True
10152,-158.12540_21.58037,True
10153,-158.12426_21.58282,True
10154,-158.12522_21.58090,True
10155,-157.72404_21.34034,True
10156,-157.73118_21.34569,True
10157,-157.69633_21.33508,True
10158,-158.10169_21.59226,True
10159,-157.79139_21.25699,True
10160,-158.11485_21.57490,True
10161,-158.11625_21.58045,True
10162,-158.12764_21.56824,True
10163,-157.79169_21.25736,True
10164,-157.72456_21.35546,True
10165,-157.85317_21.45471,True
10166,-157.84451_21.44005,True
