,Uid,LOWINCPCT
17885,-159.46173_21.90302,0.325132657984
17886,-159.46050_21.90337,0.325132657984
17887,-159.45960_21.89876,0.325132657984
17888,-159.46269_21.90946,0.325132657984
17889,-159.46793_21.90561,0.290842872008
17890,-159.46510_21.90256,0.325132657984
17891,-159.46583_21.90367,0.325132657984
17892,-159.46423_21.90346,0.325132657984
17893,-159.46828_21.88039,0.165120593692
17894,-159.46615_21.87802,0.165120593692
17895,-159.45535_21.87382,0.165120593692
17896,-159.45212_21.87445,0.165120593692
17897,-159.45066_21.87296,0.165120593692
17898,-159.35803_21.96448,0.414376321353
17899,-159.44664_21.87078,0.165120593692
17900,-159.44599_21.87343,0.165120593692
17901,-159.46208_21.90569,0.325132657984
17902,-159.45865_21.90381,0.325132657984
17903,-159.39256_21.96737,0.154603643525
17904,-159.38990_21.96532,0.154603643525
17905,-159.39970_21.96736,0.154603643525
17906,-159.36879_21.97264,0.0392042129901
17907,-159.37861_22.05860,0.11412213740499999
17908,-159.36712_21.96374,0.0392042129901
17909,-159.37117_21.96931,0.0392042129901
17910,-159.37163_21.96865,0.0392042129901
17911,-159.34863_21.99361,0.17943628424
17912,-159.37851_22.05776,0.11412213740499999
17913,-159.34046_22.05464,0.35049833887000004
17914,-159.38473_21.97584,0.154955793392
17915,-159.37519_21.97288,0.0392042129901
17916,-159.37040_22.10184,0.285899094437
17917,-159.52452_21.90733,0.19120458891
17918,-159.34330_22.02562,0.154955793392
17919,-159.33820_22.04737,0.287937743191
17920,-159.33925_22.04847,0.287937743191
17921,-159.33869_22.04864,0.287937743191
17922,-159.33351_22.05281,0.35049833887000004
17923,-159.33424_22.05370,0.35049833887000004
17924,-159.33583_22.05642,0.35049833887000004
17925,-159.34097_22.05422,0.35049833887000004
17926,-159.33847_22.05480,0.218692730605
17927,-159.33738_22.05569,0.35049833887000004
17928,-159.33922_22.05828,0.35049833887000004
17929,-159.34136_22.05883,0.35049833887000004
17930,-159.34446_22.05750,0.218692730605
17931,-159.34499_22.05927,0.218692730605
17932,-159.34546_22.05859,0.218692730605
17933,-159.34527_22.05812,0.218692730605
17934,-159.34629_22.05790,0.218692730605
17935,-159.34545_22.05632,0.218692730605
17936,-159.34513_22.05643,0.218692730605
17937,-159.34220_22.05709,0.218692730605
17938,-159.34090_22.05696,0.218692730605
17939,-159.34182_22.05291,0.218692730605
17940,-159.34605_22.05420,0.218692730605
17941,-159.36599_22.05883,0.0489130434783
17942,-159.36599_22.05709,0.0489130434783
17943,-159.37580_22.05579,0.158891716144
17944,-159.37663_22.05624,0.158891716144
17945,-159.37708_22.06109,0.158891716144
17946,-159.37869_22.06063,0.11412213740499999
17947,-159.37835_22.05613,0.11412213740499999
17948,-159.36364_22.04759,0.287937743191
17949,-159.36847_22.07537,0.158891716144
17950,-159.36893_22.05108,0.287937743191
17951,-159.36840_22.05160,0.287937743191
17952,-159.37035_22.05848,0.158891716144
17953,-159.37072_22.05870,0.158891716144
17954,-159.38387_22.05452,0.11412213740499999
17955,-159.38434_22.05624,0.11412213740499999
17956,-159.36884_22.05472,0.287937743191
17957,-159.38809_22.05970,0.11412213740499999
17958,-159.39298_22.06344,0.11412213740499999
17959,-159.39225_22.06471,0.11412213740499999
17960,-159.37020_22.05131,0.287937743191
17961,-159.38318_22.05659,0.11412213740499999
17962,-159.38127_22.05825,0.11412213740499999
17963,-159.38109_22.05938,0.11412213740499999
17964,-159.38060_22.06004,0.11412213740499999
17965,-159.38930_22.05578,0.11412213740499999
17966,-159.38838_22.05557,0.11412213740499999
17967,-159.38809_22.05549,0.11412213740499999
17968,-159.38737_22.05597,0.11412213740499999
17969,-159.31852_22.06540,0.133928571429
17970,-159.32036_22.06470,0.133928571429
17971,-159.38120_22.07413,0.158891716144
17972,-159.38226_22.07827,0.158891716144
17973,-159.54771_22.22242,0.713389121339
17974,-159.54743_22.22232,0.713389121339
17975,-159.38179_22.07734,0.158891716144
17976,-159.38169_22.07679,0.158891716144
17977,-159.35884_22.07586,0.158891716144
17978,-159.36408_22.08196,0.158891716144
17979,-159.35924_22.08097,0.158891716144
17980,-159.37189_22.08456,0.158891716144
17981,-159.36386_22.08852,0.158891716144
17982,-159.37954_22.07349,0.158891716144
17983,-159.36099_22.07255,0.0489130434783
17984,-159.36098_22.06933,0.0489130434783
17985,-159.36031_22.07051,0.0489130434783
17986,-159.36197_22.07072,0.0489130434783
17987,-159.37525_22.06994,0.158891716144
17988,-159.36301_22.06607,0.0489130434783
17989,-159.36484_22.06774,0.158891716144
17990,-159.37731_22.09136,0.285899094437
17991,-159.36873_22.09533,0.285899094437
17992,-159.37665_22.08160,0.158891716144
17993,-159.31715_22.06914,0.133928571429
17994,-159.31844_22.06762,0.133928571429
17995,-159.32019_22.07426,0.629464285714
17996,-159.31620_22.08279,0.08882082695250001
17997,-159.31472_22.08314,0.08882082695250001
17998,-159.31655_22.08283,0.08882082695250001
17999,-159.32105_22.08547,0.168415529906
18000,-159.35516_22.08714,0.158891716144
18001,-159.36117_22.09009,0.158891716144
18002,-159.36046_22.08902,0.158891716144
18003,-159.36368_22.09480,0.158891716144
18004,-159.36033_22.09545,0.158891716144
18005,-159.33918_22.09131,0.168415529906
18006,-159.33413_22.08626,0.168415529906
18007,-159.33995_22.08875,0.158891716144
18008,-159.34760_22.09660,0.158891716144
18009,-159.34733_22.09742,0.158891716144
18010,-159.34129_22.09848,0.168415529906
18011,-159.34478_22.09719,0.168415529906
18012,-159.34120_22.09026,0.158891716144
18013,-159.34365_22.09579,0.168415529906
18014,-159.33971_22.09732,0.168415529906
18015,-159.34072_22.09680,0.168415529906
18016,-159.33642_22.09043,0.168415529906
18017,-159.32760_22.08585,0.168415529906
18018,-159.33038_22.09687,0.168415529906
18019,-159.33110_22.09496,0.168415529906
18020,-159.33081_22.09484,0.168415529906
18021,-159.31918_22.09694,0.25141149119899997
18022,-159.31821_22.09746,0.25141149119899997
18023,-159.31675_22.09543,0.25141149119899997
18024,-159.31611_22.08849,0.08882082695250001
18025,-159.31459_22.08690,0.08882082695250001
18026,-159.31646_22.08789,0.08882082695250001
18027,-159.31927_22.08669,0.08882082695250001
18028,-159.31993_22.08807,0.123558484349
18029,-159.32014_22.08868,0.123558484349
18030,-159.31920_22.08763,0.123558484349
18031,-159.32241_22.08996,0.123558484349
18032,-159.32277_22.08926,0.123558484349
18033,-159.32246_22.08910,0.123558484349
18034,-159.32198_22.08867,0.123558484349
18035,-159.32117_22.08849,0.123558484349
18036,-159.32118_22.08898,0.123558484349
18037,-159.32137_22.08904,0.123558484349
18038,-159.32160_22.09047,0.123558484349
18039,-159.31927_22.09171,0.123558484349
18040,-159.31932_22.09202,0.123558484349
18041,-159.32341_22.08899,0.123558484349
18042,-159.32399_22.08940,0.123558484349
18043,-159.32415_22.08952,0.123558484349
18044,-159.41072_22.20556,0.19399185336
18045,-159.32542_22.09790,0.25141149119899997
18046,-159.32580_22.09715,0.25141149119899997
18047,-159.32667_22.09642,0.25141149119899997
18048,-159.32470_22.09769,0.25141149119899997
18049,-159.34326_22.10056,0.25141149119899997
18050,-159.34412_22.10088,0.25141149119899997
18051,-159.34441_22.10152,0.25141149119899997
18052,-159.33929_22.10041,0.25141149119899997
18053,-159.33928_22.10074,0.25141149119899997
18054,-159.34004_22.10043,0.25141149119899997
18055,-159.34040_22.10272,0.25141149119899997
18056,-159.34015_22.10293,0.25141149119899997
18057,-159.35080_22.09932,0.285899094437
18058,-159.34930_22.09947,0.285899094437
18059,-159.35371_22.09899,0.285899094437
18060,-159.35910_22.09682,0.285899094437
18061,-159.35548_22.09859,0.285899094437
18062,-159.33102_22.08341,0.168415529906
18063,-159.33004_22.08714,0.168415529906
18064,-159.32948_22.08627,0.168415529906
18065,-159.32685_22.08370,0.168415529906
18066,-159.32968_22.08378,0.168415529906
18067,-159.32693_22.08320,0.168415529906
18068,-159.33070_22.08212,0.168415529906
18069,-159.33646_22.10201,0.25141149119899997
18070,-159.32169_22.09403,0.123558484349
18071,-159.32043_22.09309,0.123558484349
18072,-159.33481_22.09828,0.168415529906
18073,-159.33232_22.09756,0.168415529906
18074,-159.33290_22.09770,0.168415529906
18075,-159.33380_22.09414,0.168415529906
18076,-159.33310_22.09997,0.25141149119899997
18077,-159.31563_22.09429,0.25141149119899997
18078,-159.31596_22.09480,0.25141149119899997
18079,-159.32607_22.09498,0.168415529906
18080,-159.32916_22.09321,0.168415529906
18081,-159.32829_22.09297,0.168415529906
18082,-159.31331_22.14058,0.285899094437
18083,-159.31670_22.15017,0.285899094437
18084,-159.31990_22.15038,0.285899094437
18085,-159.30511_22.14672,0.264615384615
18086,-159.30465_22.14623,0.264615384615
18087,-159.30596_22.14457,0.264615384615
18088,-159.30815_22.14461,0.264615384615
18089,-159.30381_22.14488,0.264615384615
18090,-159.30131_22.14254,0.264615384615
18091,-159.30791_22.13682,0.264615384615
18092,-159.30773_22.13688,0.264615384615
18093,-159.31597_22.14573,0.285899094437
18094,-159.30693_22.15312,0.285899094437
18095,-159.30587_22.13787,0.264615384615
18096,-159.30982_22.15076,0.285899094437
18097,-159.31779_22.15513,0.285899094437
18098,-159.31757_22.16131,0.285899094437
18099,-159.30967_22.16254,0.285899094437
18100,-159.30909_22.16047,0.285899094437
18101,-159.31622_22.16366,0.285899094437
18102,-159.31702_22.17049,0.285899094437
18103,-159.31107_22.16903,0.285899094437
18104,-159.34073_22.18069,0.285899094437
18105,-159.34074_22.18307,0.285899094437
18106,-159.35598_22.18332,0.16336996336999998
18107,-159.34011_22.19685,0.285899094437
18108,-159.34151_22.18833,0.285899094437
18109,-159.34126_22.18776,0.285899094437
18110,-159.33420_22.18928,0.285899094437
18111,-159.33331_22.18992,0.285899094437
18112,-159.33421_22.19236,0.285899094437
18113,-159.33335_22.19176,0.285899094437
18114,-159.33252_22.19217,0.285899094437
18115,-159.33411_22.19262,0.285899094437
18116,-159.37214_22.20660,0.16336996336999998
18117,-159.36410_22.19929,0.16336996336999998
18118,-159.38404_22.21357,0.16336996336999998
18119,-159.37854_22.19793,0.16336996336999998
18120,-159.38029_22.19980,0.16336996336999998
18121,-159.37574_22.20905,0.16336996336999998
18122,-159.37517_22.21039,0.16336996336999998
18123,-159.38321_22.20037,0.16336996336999998
18124,-159.38548_22.19536,0.16336996336999998
18125,-159.36704_22.18621,0.16336996336999998
18126,-159.36183_22.19204,0.16336996336999998
18127,-159.36460_22.18656,0.16336996336999998
18128,-159.36326_22.18805,0.16336996336999998
18129,-159.35878_22.19714,0.16336996336999998
18130,-159.35803_22.19961,0.16336996336999998
18131,-159.35683_22.19530,0.16336996336999998
18132,-159.35519_22.19434,0.16336996336999998
18133,-159.39940_22.22242,0.16336996336999998
18134,-159.39660_22.22248,0.16336996336999998
18135,-159.39193_22.21862,0.16336996336999998
18136,-159.39240_22.21658,0.16336996336999998
18137,-159.40552_22.21869,0.16336996336999998
18138,-159.41091_22.20800,0.19399185336
18139,-159.40654_22.21204,0.19399185336
18140,-159.40537_22.21145,0.19399185336
18141,-159.40627_22.21062,0.19399185336
18142,-159.41056_22.20589,0.19399185336
18143,-159.40942_22.20473,0.19399185336
18144,-159.42446_22.21938,0.16336996336999998
18145,-159.42556_22.21414,0.16336996336999998
18146,-159.42356_22.22095,0.16336996336999998
18147,-159.42032_22.21981,0.16336996336999998
18148,-159.40384_22.21507,0.19399185336
18149,-159.40754_22.21030,0.19399185336
18150,-159.40364_22.20938,0.19399185336
18151,-159.40413_22.20796,0.19399185336
18152,-159.40913_22.20825,0.19399185336
18153,-159.43050_22.19524,0.16336996336999998
18154,-159.43179_22.19818,0.16336996336999998
18155,-159.42725_22.20747,0.16336996336999998
18156,-159.42519_22.21069,0.16336996336999998
18157,-159.40704_22.20753,0.19399185336
18158,-159.40548_22.20673,0.19399185336
18159,-159.40345_22.20644,0.19399185336
18160,-159.40429_22.20693,0.19399185336
18161,-159.40453_22.20698,0.19399185336
18162,-159.50531_22.20143,0.38356164383599994
18163,-159.50502_22.20138,0.38356164383599994
18164,-159.55883_22.22572,0.713389121339
18165,-159.56095_22.22206,0.713389121339
18166,-159.43346_22.18138,0.16336996336999998
18167,-159.43405_22.18272,0.16336996336999998
18168,-159.43445_22.17751,0.16336996336999998
18169,-159.43178_22.17414,0.16336996336999998
18170,-159.40671_22.21373,0.16336996336999998
18171,-159.40726_22.21405,0.16336996336999998
18172,-159.40744_22.21415,0.16336996336999998
18173,-159.40839_22.21345,0.16336996336999998
18174,-159.42333_22.18245,0.16336996336999998
18175,-159.40725_22.21313,0.16336996336999998
18176,-159.40700_22.21305,0.16336996336999998
18177,-159.44114_22.22205,0.16336996336999998
18178,-159.44039_22.22190,0.16336996336999998
18179,-159.45276_22.22491,0.16336996336999998
18180,-159.45557_22.22552,0.16336996336999998
18181,-159.46017_22.22377,0.16336996336999998
18182,-159.46147_22.20310,0.16336996336999998
18183,-159.45860_22.20093,0.16336996336999998
18184,-159.45670_22.19552,0.16336996336999998
18185,-159.45481_22.19853,0.16336996336999998
18186,-159.45461_22.19137,0.16336996336999998
18187,-159.45702_22.19080,0.16336996336999998
18188,-159.45533_22.18545,0.16336996336999998
18189,-159.43794_22.21999,0.16336996336999998
18190,-159.43638_22.22110,0.16336996336999998
18191,-159.49387_22.21486,0.46666666666699996
18192,-159.49095_22.21451,0.46666666666699996
18193,-159.49068_22.21405,0.46666666666699996
18194,-159.49589_22.20846,0.38356164383599994
18195,-159.49633_22.20830,0.38356164383599994
18196,-159.49770_22.20507,0.38356164383599994
18197,-159.49885_22.20310,0.38356164383599994
18198,-159.49669_22.20733,0.38356164383599994
18199,-159.49675_22.20711,0.38356164383599994
18200,-159.49543_22.20577,0.38356164383599994
18201,-159.49501_22.20360,0.38356164383599994
18202,-159.51197_22.20274,0.713389121339
18203,-159.55403_22.20123,0.713389121339
18204,-159.55412_22.19998,0.713389121339
18205,-159.55449_22.19950,0.713389121339
18206,-159.55243_22.20612,0.713389121339
18207,-159.53873_22.21260,0.713389121339
18208,-159.54893_22.22413,0.713389121339
18209,-159.54867_22.22329,0.713389121339
18210,-159.55051_22.22200,0.713389121339
18211,-159.55227_22.22317,0.713389121339
18212,-159.55093_22.22264,0.713389121339
18213,-159.55133_22.22465,0.713389121339
18214,-159.55063_22.22438,0.713389121339
18215,-159.55228_22.22411,0.713389121339
18216,-159.55630_22.22373,0.713389121339
18217,-159.54603_22.22080,0.713389121339
18218,-159.54501_22.22124,0.713389121339
18219,-159.54790_22.22142,0.713389121339
18220,-159.46688_21.89762,0.491666666667
18221,-159.38270_22.06222,0.11412213740499999
18222,-159.38240_22.06153,0.11412213740499999
18223,-159.38226_22.06132,0.11412213740499999
18224,-159.38180_22.06218,0.11412213740499999
18225,-159.38132_22.06159,0.11412213740499999
18226,-159.35934_22.06715,0.0489130434783
18227,-159.36045_22.09863,0.285899094437
18228,-159.36271_22.09782,0.285899094437
18229,-159.35722_21.96492,0.414376321353
18230,-159.33246_22.18030,0.285899094437
18231,-159.33472_22.18137,0.285899094437
18232,-159.33638_22.18171,0.285899094437
18233,-159.52316_21.90423,0.19120458891
18234,-159.52391_21.90401,0.19120458891
18235,-159.52497_21.90427,0.19120458891
18236,-159.52454_21.90443,0.19120458891
18237,-159.43875_22.17540,0.16336996336999998
18238,-159.43706_22.17546,0.16336996336999998
18239,-159.36866_21.97211,0.414376321353
18240,-159.36883_21.97200,0.0392042129901
18241,-159.36677_22.10204,0.285899094437
18242,-159.48463_21.92138,0.290842872008
18243,-159.36605_22.09034,0.158891716144
18244,-159.35794_22.10447,0.285899094437
18245,-159.29828_22.10610,0.285899094437
18246,-159.29684_22.10917,0.285899094437
18247,-159.38726_22.19352,0.16336996336999998
18248,-159.49875_22.20540,0.38356164383599994
18249,-159.40273_22.20403,0.19399185336
18250,-159.42775_22.21524,0.16336996336999998
18251,-159.54995_22.20801,0.713389121339
18252,-159.52396_21.90762,0.19120458891
18253,-159.52387_21.90782,0.19120458891
18254,-159.52536_21.90654,0.19120458891
18255,-159.43838_22.16980,0.16336996336999998
18256,-159.72499_21.97613,0.13906581741000001
18257,-159.72620_21.97297,0.13906581741000001
18258,-159.72417_21.97548,0.13906581741000001
18259,-159.72497_21.97432,0.13906581741000001
18260,-159.72464_21.97571,0.13906581741000001
18261,-159.72609_21.97523,0.13906581741000001
18262,-159.72607_21.97472,0.13906581741000001
18263,-159.72655_21.97471,0.13906581741000001
18264,-159.72548_21.97510,0.13906581741000001
18265,-159.52112_21.90366,0.19120458891
18266,-159.52075_21.90317,0.19120458891
18267,-159.52350_21.90372,0.19120458891
18268,-159.52467_21.90343,0.19120458891
18269,-159.52349_21.90281,0.19120458891
18270,-159.52369_21.90276,0.19120458891
18271,-159.52366_21.90317,0.19120458891
18272,-159.52332_21.90225,0.19120458891
18273,-159.52312_21.90230,0.19120458891
18274,-159.52276_21.90492,0.19120458891
18275,-159.44766_21.89020,0.09289617486339999
18276,-159.52185_21.90283,0.19120458891
18277,-159.52166_21.90292,0.19120458891
18278,-159.52463_21.90218,0.19120458891
18279,-159.52473_21.90243,0.19120458891
18280,-159.69687_21.96193,0.0449704142012
18281,-159.71683_21.96830,0.3273657289
18282,-159.71520_21.96826,0.3273657289
18283,-159.36531_22.07320,0.158891716144
18284,-159.36595_22.07333,0.158891716144
18285,-159.50569_22.20210,0.38356164383599994
18286,-159.51994_21.94359,0.272592592593
18287,-159.36315_21.95241,0.0839895013123
18288,-159.37477_22.10417,0.285899094437
18289,-159.32923_22.09799,0.25141149119899997
18290,-159.49975_22.20459,0.38356164383599994
18291,-159.36385_22.04801,0.287937743191
18292,-159.37628_22.05700,0.158891716144
18293,-159.31435_22.08945,0.08882082695250001
18294,-159.31511_22.08988,0.08882082695250001
18295,-159.33136_22.09983,0.25141149119899997
18296,-159.31226_22.13357,0.264615384615
18297,-159.37238_22.20257,0.16336996336999998
18298,-159.40676_22.20527,0.19399185336
18299,-159.40755_22.21360,0.16336996336999998
18300,-159.43409_22.21465,0.16336996336999998
18301,-159.44241_22.21851,0.16336996336999998
18302,-159.49656_22.21156,0.38356164383599994
18303,-159.49662_22.21038,0.38356164383599994
18304,-159.33557_22.19060,0.285899094437
18305,-159.29916_22.14013,0.264615384615
18306,-159.29914_22.13996,0.264615384615
18307,-159.29751_22.13980,0.264615384615
18308,-159.29695_22.13960,0.264615384615
18309,-159.29575_22.13909,0.285899094437
18310,-159.29994_22.13908,0.264615384615
18311,-159.29974_22.13917,0.264615384615
18312,-159.29934_22.13930,0.264615384615
18313,-159.29914_22.13935,0.264615384615
18314,-159.29873_22.13942,0.264615384615
18315,-159.29852_22.13943,0.264615384615
18316,-159.29900_22.14066,0.264615384615
18317,-159.29909_22.14049,0.264615384615
18318,-159.29691_22.14004,0.264615384615
18319,-159.29670_22.13998,0.264615384615
18320,-159.36926_22.08678,0.158891716144
18321,-159.36714_22.08711,0.158891716144
18322,-159.36485_22.08758,0.158891716144
18323,-159.36611_22.08795,0.158891716144
18324,-159.36550_22.08807,0.158891716144
18325,-159.37011_22.08646,0.158891716144
18326,-159.36534_22.08693,0.158891716144
18327,-159.36568_22.08649,0.158891716144
18328,-159.36673_22.08768,0.158891716144
18329,-159.36426_22.08798,0.158891716144
18330,-159.46232_21.91282,0.325132657984
18331,-159.48851_21.92517,0.290842872008
18332,-159.36915_22.05435,0.287937743191
18333,-159.50563_21.93822,0.272592592593
18334,-159.50860_21.92711,0.272592592593
18335,-159.50907_21.92792,0.272592592593
18336,-159.45178_21.87877,0.09289617486339999
18337,-159.32435_22.07835,0.0489130434783
18338,-159.32395_22.06165,0.0489130434783
18339,-159.51969_21.91785,0.250513347023
18340,-159.51743_21.91805,0.250513347023
18341,-159.52060_21.92899,0.200589970501
18342,-159.51137_21.92536,0.272592592593
18343,-159.51285_21.92740,0.272592592593
18344,-159.51276_21.93419,0.272592592593
18345,-159.52364_21.90896,0.19120458891
18346,-159.51238_21.91538,0.19120458891
18347,-159.51485_21.90499,0.250513347023
18348,-159.49044_21.88598,0.08333333333330001
18349,-159.36490_21.94758,0.0839895013123
18350,-159.36420_21.95036,0.0839895013123
18351,-159.36309_21.94803,0.0839895013123
18352,-159.35393_21.95998,0.0392042129901
18353,-159.35785_22.07418,0.0489130434783
18354,-159.37659_22.06918,0.158891716144
18355,-159.52108_21.92994,0.200589970501
18356,-159.52211_21.93017,0.200589970501
18357,-159.52383_21.92715,0.200589970501
18358,-159.47181_21.88018,0.08333333333330001
18359,-159.36144_22.10157,0.285899094437
18360,-159.32743_22.09185,0.168415529906
18361,-159.40381_22.21048,0.19399185336
18362,-159.48436_21.92456,0.290842872008
18363,-159.46714_21.89858,0.491666666667
18364,-159.46494_21.90012,0.325132657984
18365,-159.46344_21.90027,0.325132657984
18366,-159.39134_22.05605,0.11412213740499999
18367,-159.37396_22.06129,0.158891716144
18368,-159.36495_22.10279,0.285899094437
18369,-159.36751_22.10419,0.285899094437
18370,-159.36276_22.10787,0.285899094437
18371,-159.36289_22.10575,0.285899094437
18372,-159.36973_22.09991,0.285899094437
18373,-159.35676_22.10269,0.285899094437
18374,-159.40473_22.20737,0.19399185336
18375,-159.40482_22.20722,0.19399185336
18376,-159.39599_22.20453,0.19399185336
18377,-159.38909_22.21267,0.16336996336999998
18378,-159.43049_22.18194,0.16336996336999998
18379,-159.50172_22.20279,0.38356164383599994
18380,-159.50393_22.20260,0.38356164383599994
18381,-159.50419_22.20199,0.38356164383599994
18382,-159.50299_22.20236,0.38356164383599994
18383,-159.50156_21.91945,0.290842872008
18384,-159.50160_21.92060,0.290842872008
18385,-159.50145_21.92043,0.290842872008
18386,-159.50154_21.91979,0.290842872008
18387,-159.46287_21.90719,0.325132657984
18388,-159.32646_22.09993,0.25141149119899997
18389,-159.32320_22.10348,0.25141149119899997
18390,-159.34220_22.10350,0.25141149119899997
18391,-159.49561_22.21184,0.38356164383599994
18392,-159.49757_22.20522,0.38356164383599994
18393,-159.36856_21.96840,0.0392042129901
18394,-159.36758_21.96849,0.0392042129901
18395,-159.37243_21.97010,0.0392042129901
18396,-159.36646_22.08285,0.158891716144
18397,-159.36136_22.07390,0.158891716144
18398,-159.36848_22.07784,0.158891716144
18399,-159.36969_22.07914,0.158891716144
18400,-159.35840_22.08517,0.158891716144
18401,-159.35817_22.08298,0.158891716144
18402,-159.30624_22.13421,0.264615384615
18403,-159.30563_22.13498,0.264615384615
18404,-159.30600_22.13575,0.264615384615
18405,-159.30504_22.13445,0.264615384615
18406,-159.30616_22.13385,0.264615384615
18407,-159.30603_22.13330,0.264615384615
18408,-159.50805_21.91822,0.19120458891
18409,-159.52639_21.92312,0.166784953868
18410,-159.52726_21.92074,0.166784953868
18411,-159.52602_21.92237,0.166784953868
18412,-159.52837_21.92296,0.166784953868
18413,-159.51837_21.90645,0.250513347023
18414,-159.52228_21.91597,0.250513347023
18415,-159.51737_21.91125,0.250513347023
18416,-159.51988_21.91270,0.250513347023
18417,-159.51910_21.91086,0.250513347023
18418,-159.51527_21.90739,0.250513347023
18419,-159.52389_21.91623,0.250513347023
18420,-159.52344_21.91814,0.250513347023
18421,-159.52207_21.91654,0.250513347023
18422,-159.52164_21.91810,0.250513347023
18423,-159.51712_21.91766,0.250513347023
18424,-159.51650_21.91688,0.250513347023
18425,-159.51685_21.91807,0.250513347023
18426,-159.51535_21.92922,0.272592592593
18427,-159.51323_21.92932,0.272592592593
18428,-159.52020_21.93758,0.272592592593
18429,-159.52135_21.93676,0.272592592593
18430,-159.51698_21.93474,0.200589970501
18431,-159.52078_21.93083,0.200589970501
18432,-159.52590_21.92894,0.200589970501
18433,-159.51942_21.93041,0.200589970501
18434,-159.52473_21.93083,0.200589970501
18435,-159.46594_21.91586,0.325132657984
18436,-159.52652_21.93333,0.200589970501
18437,-159.52943_21.92773,0.200589970501
18438,-159.52934_21.92725,0.200589970501
18439,-159.52838_21.92902,0.200589970501
18440,-159.53007_21.92769,0.200589970501
18441,-159.52809_21.92695,0.200589970501
18442,-159.52307_21.92641,0.200589970501
18443,-159.52260_21.92655,0.200589970501
18444,-159.52271_21.92701,0.200589970501
18445,-159.49589_21.92003,0.290842872008
18446,-159.49373_21.92132,0.290842872008
18447,-159.50787_21.92727,0.272592592593
18448,-159.50662_21.92472,0.290842872008
18449,-159.50625_21.92519,0.290842872008
18450,-159.50443_21.92203,0.290842872008
18451,-159.50548_21.92206,0.290842872008
18452,-159.50568_21.92249,0.290842872008
18453,-159.50576_21.92207,0.290842872008
18454,-159.50659_21.92356,0.290842872008
18455,-159.50614_21.92371,0.290842872008
18456,-159.50737_21.92363,0.290842872008
18457,-159.50389_21.91424,0.491666666667
18458,-159.50436_21.91314,0.491666666667
18459,-159.50492_21.91590,0.19120458891
18460,-159.47079_21.87872,0.08333333333330001
18461,-159.46622_21.89723,0.491666666667
18462,-159.49843_21.91552,0.491666666667
18463,-159.49927_21.91506,0.491666666667
18464,-159.49810_21.91732,0.491666666667
18465,-159.49966_21.91580,0.491666666667
18466,-159.50108_21.91744,0.491666666667
18467,-159.47992_21.88227,0.08333333333330001
18468,-159.48247_21.88227,0.08333333333330001
18469,-159.48185_21.88220,0.08333333333330001
18470,-159.50079_21.91386,0.491666666667
18471,-159.47749_21.91511,0.290842872008
18472,-159.48157_21.91630,0.290842872008
18473,-159.47246_21.91412,0.290842872008
18474,-159.48299_21.93132,0.290842872008
18475,-159.48532_21.92681,0.290842872008
18476,-159.46333_21.90557,0.325132657984
18477,-159.46493_21.90786,0.325132657984
18478,-159.46164_21.90120,0.325132657984
18479,-159.46063_21.89805,0.325132657984
18480,-159.46026_21.89852,0.325132657984
18481,-159.45776_21.89299,0.09289617486339999
18482,-159.46587_21.91200,0.325132657984
18483,-159.46284_21.90886,0.325132657984
18484,-159.46771_21.90389,0.290842872008
18485,-159.46698_21.90195,0.491666666667
18486,-159.45515_21.87358,0.165120593692
18487,-159.45120_21.87411,0.165120593692
18488,-159.45126_21.87390,0.165120593692
18489,-159.44876_21.87130,0.165120593692
18490,-159.44905_21.87138,0.165120593692
18491,-159.44686_21.87097,0.165120593692
18492,-159.44718_21.87288,0.165120593692
18493,-159.45065_21.88728,0.09289617486339999
18494,-159.36728_21.95182,0.0839895013123
18495,-159.43021_21.88094,0.165120593692
18496,-159.35317_21.95924,0.46835443038
18497,-159.41472_22.19736,0.16336996336999998
18498,-159.39823_21.96318,0.154603643525
18499,-159.39023_21.97079,0.154603643525
18500,-159.36462_21.96842,0.414376321353
18501,-159.36812_21.96980,0.0392042129901
18502,-159.37073_21.96949,0.0392042129901
18503,-159.36344_21.99130,0.17943628424
18504,-159.52405_21.90711,0.19120458891
18505,-159.33711_22.04677,0.287937743191
18506,-159.33475_22.05224,0.218692730605
18507,-159.34067_22.05509,0.35049833887000004
18508,-159.34006_22.05420,0.218692730605
18509,-159.37932_22.06004,0.11412213740499999
18510,-159.34831_22.05725,0.218692730605
18511,-159.34372_22.05778,0.218692730605
18512,-159.34574_22.05894,0.218692730605
18513,-159.34453_22.05933,0.218692730605
18514,-159.34185_22.05227,0.218692730605
18515,-159.38437_22.05902,0.11412213740499999
18516,-159.34830_22.04897,0.287937743191
18517,-159.36708_22.05531,0.0489130434783
18518,-159.36560_22.05997,0.158891716144
18519,-159.36498_22.05847,0.0489130434783
18520,-159.37357_22.05312,0.11412213740499999
18521,-159.37275_22.05478,0.158891716144
18522,-159.37483_22.05544,0.158891716144
18523,-159.37673_22.05688,0.158891716144
18524,-159.39088_22.05931,0.11412213740499999
18525,-159.36145_22.04647,0.287937743191
18526,-159.36758_22.04915,0.287937743191
18527,-159.34093_22.05745,0.218692730605
18528,-159.38753_22.05847,0.11412213740499999
18529,-159.38660_22.05806,0.11412213740499999
18530,-159.39306_22.06148,0.11412213740499999
18531,-159.38244_22.05785,0.11412213740499999
