,Uid,CESSPOOL_Density_perAcre
13306,-156.35905_20.73835,0.327094376087
13307,-156.35995_20.73757,0.277534604073
13308,-156.36035_20.73676,0.307270467281
13309,-156.35964_20.73656,0.33700633049
13310,-156.35875_20.73638,0.396478027105
13311,-156.35827_20.73620,0.43612581491499997
13312,-156.35872_20.73751,0.356830209494
13313,-156.35595_20.73626,0.376654118299
13314,-156.35504_20.73543,0.455949723721
13315,-156.35436_20.73523,0.406389981508
13316,-156.35103_20.73376,0.376654118299
13317,-156.35621_20.73544,0.46586167812299994
13318,-156.35679_20.73568,0.446037769318
13319,-156.36020_20.73559,0.317182421684
13320,-156.35979_20.73546,0.346918255091
13321,-156.35885_20.73522,0.406389981508
13322,-156.35833_20.73515,0.46586167812299994
13323,-156.35662_20.73497,0.535245299339
13324,-156.35555_20.73437,0.515421450138
13325,-156.35502_20.73415,0.515421450138
13326,-156.35423_20.73402,0.455949723721
13327,-156.35371_20.73391,0.446037769318
13328,-156.35316_20.73371,0.455949723721
13329,-156.35270_20.73333,0.455949723721
13330,-156.35236_20.73303,0.47577363252599997
13331,-156.35623_20.73137,0.574893116951
13332,-156.35547_20.73220,0.5550692081449999
13333,-156.35494_20.73230,0.535245299339
13334,-156.35390_20.73222,0.505509495735
13335,-156.35340_20.73206,0.505509495735
13336,-156.35280_20.73257,0.48568558692900005
13337,-156.35367_20.73294,0.515421450138
13338,-156.35460_20.73312,0.505509495735
13339,-156.35531_20.73285,0.525333344936
13340,-156.35684_20.73232,0.535245299339
13341,-156.35730_20.73269,0.515421450138
13342,-156.35804_20.73404,0.47577363252599997
13343,-156.35855_20.73245,0.43612581491499997
13344,-156.35751_20.73158,0.525333344936
13345,-156.35605_20.73022,0.564981162548
13346,-156.35418_20.73075,0.584805071354
13347,-156.35333_20.73052,0.535245299339
13348,-156.35380_20.72983,0.564981162548
13349,-156.35530_20.72986,0.60462898016
13350,-156.35673_20.72900,0.416301906109
13351,-156.35719_20.72868,0.317182421684
13352,-156.35750_20.72946,0.47577363252599997
13353,-156.35835_20.73140,0.43612581491499997
13354,-156.36174_20.73226,0.109031453729
13355,-156.35942_20.73157,0.317182421684
13356,-156.35972_20.73130,0.317182421684
13357,-156.35944_20.73022,0.287446558475
13358,-156.35891_20.73094,0.36674216389700004
13359,-156.35869_20.72991,0.406389981508
13360,-156.35861_20.72959,0.376654118299
13361,-156.35798_20.72830,0.29735851287799997
13362,-156.35739_20.72811,0.277534604073
13363,-156.35680_20.72799,0.287446558475
13364,-156.35600_20.72857,0.396478027105
13365,-156.35577_20.72820,0.396478027105
13366,-156.35558_20.72782,0.356830209494
13367,-156.35497_20.72865,0.416301906109
13368,-156.35520_20.72901,0.49559751153
13369,-156.35448_20.72914,0.47577363252599997
13370,-156.34969_20.72644,0.327094376087
13371,-156.35064_20.72626,0.277534604073
13372,-156.35101_20.72605,0.26762264967
13373,-156.35245_20.72612,0.21806290745700002
13374,-156.35259_20.72650,0.29735851287799997
13375,-156.35299_20.72653,0.287446558475
13376,-156.35384_20.72660,0.257710725069
13377,-156.35422_20.72757,0.346918255091
13378,-156.35445_20.72791,0.346918255091
13379,-156.35451_20.72690,0.23788681626299998
13380,-156.35428_20.72649,0.23788681626299998
13381,-156.35360_20.72600,0.21806290745700002
13382,-156.35327_20.72584,0.23788681626299998
13383,-156.35298_20.72573,0.14867925643899998
13384,-156.35061_20.72570,0.23788681626299998
13385,-156.34961_20.72573,0.26762264967
13386,-156.34911_20.72602,0.26762264967
13387,-156.34911_20.72639,0.327094376087
13388,-156.34847_20.72564,0.208150953054
13389,-156.34816_20.72590,0.307270467281
13390,-156.34788_20.72568,0.19823901355300003
13391,-156.34716_20.72561,0.22797486186000002
13392,-156.34671_20.72560,0.22797486186000002
13393,-156.34685_20.72610,0.247798755765
13394,-156.34709_20.72650,0.277534604073
13395,-156.32076_20.76861,0.128855362535
13396,-156.31530_20.76481,0.0892075523734
13397,-156.31200_20.76345,0.11894340813200001
13398,-156.31542_20.76811,0.0892075523734
13399,-156.31416_20.76774,0.09911950677629999
13400,-156.31509_20.76909,0.09911950677629999
13401,-156.31613_20.77026,0.07929560542110001
13402,-156.31673_20.77126,0.07929560542110001
13403,-156.32581_20.77794,0.257710725069
13404,-156.32569_20.77825,0.257710725069
13405,-156.32585_20.78071,0.257710725069
13406,-156.32454_20.77978,0.178415104747
13407,-156.31710_20.76778,0.0892075523734
13408,-156.31734_20.77054,0.0892075523734
13409,-156.31677_20.76914,0.0892075523734
13410,-156.31305_20.76390,0.128855362535
13411,-156.31016_20.76127,0.158591210842
13412,-156.30740_20.76232,0.21806290745700002
13413,-156.31332_20.76888,0.0892075523734
13414,-156.31721_20.76567,0.059471704065800005
13415,-156.31376_20.76294,0.0892075523734
13416,-156.30871_20.76269,0.178415104747
13417,-156.31343_20.76958,0.0892075523734
13418,-156.32830_20.77374,0.21806290745700002
13419,-156.32748_20.77562,0.22797486186000002
13420,-156.32965_20.76734,0.128855362535
13421,-156.33083_20.76808,0.029735852032900002
13422,-156.32994_20.76853,0.0892075523734
13423,-156.32906_20.76793,0.18832705915
13424,-156.34097_20.78388,0.109031453729
13425,-156.32884_20.77021,0.19823901355300003
13426,-156.32888_20.77090,0.208150953054
13427,-156.32864_20.77164,0.208150953054
13428,-156.32960_20.77126,0.19823901355300003
13429,-156.33015_20.77187,0.14867925643899998
13430,-156.33222_20.77235,0.0198239013553
13431,-156.33453_20.77454,0.0892075523734
13432,-156.33553_20.77398,0.059471704065800005
13433,-156.33602_20.77508,0.07929560542110001
13434,-156.34388_20.78498,0.029735852032900002
13435,-156.33700_20.78852,0.0198239013553
13436,-156.33265_20.78886,0.029735852032900002
13437,-156.33071_20.79450,0.06938365101810001
13438,-156.32844_20.78908,0.14867925643899998
13439,-156.33059_20.79249,0.059471704065800005
13440,-156.33416_20.79053,0.0396478027105
13441,-156.32591_20.79326,0.47577363252599997
13442,-156.32883_20.79386,0.07929560542110001
13443,-156.32983_20.79525,0.07929560542110001
13444,-156.32600_20.79464,0.406389981508
13445,-156.34008_20.79214,0.0198239013553
13446,-156.34327_20.79196,0.00991195067763
13447,-156.33013_20.78994,0.04955975338819999
13448,-156.33079_20.79027,0.0198239013553
13449,-156.34530_20.79349,0.0
13450,-156.34210_20.79293,0.00991195067763
13451,-156.33248_20.79019,0.0198239013553
13452,-156.34935_20.79528,0.0
13453,-156.30821_20.75977,0.21806290745700002
13454,-156.30805_20.76074,0.23788681626299998
13455,-156.31115_20.75334,0.406389981508
13456,-156.31054_20.75492,0.416301906109
13457,-156.30960_20.75596,0.307270467281
13458,-156.30810_20.75602,0.277534604073
13459,-156.30154_20.76603,0.21806290745700002
13460,-156.30321_20.76712,0.29735851287799997
13461,-156.30172_20.76968,0.257710725069
13462,-156.30308_20.76823,0.386566072702
13463,-156.30296_20.77007,0.356830209494
13464,-156.30299_20.77088,0.376654118299
13465,-156.29537_20.76980,0.178415104747
13466,-156.29865_20.77114,0.168503165245
13467,-156.29504_20.76757,0.11894340813200001
13468,-156.30446_20.76780,0.396478027105
13469,-156.29524_20.76900,0.168503165245
13470,-156.30380_20.77085,0.386566072702
13471,-156.30389_20.76998,0.376654118299
13472,-156.29610_20.76987,0.19823901355300003
13473,-156.29703_20.76956,0.19823901355300003
13474,-156.29684_20.76741,0.178415104747
13475,-156.29861_20.76659,0.208150953054
13476,-156.31152_20.78118,0.327094376087
13477,-156.31401_20.78080,0.317182421684
13478,-156.31425_20.78307,0.257710725069
13479,-156.31398_20.78383,0.18832705915
13480,-156.31335_20.78318,0.208150953054
13481,-156.31149_20.78249,0.23788681626299998
13482,-156.30891_20.78126,0.36674216389700004
13483,-156.30885_20.77968,0.60462898016
13484,-156.30930_20.77956,0.60462898016
13485,-156.30982_20.77989,0.624452888966
13486,-156.31033_20.78012,0.564981162548
13487,-156.31030_20.78052,0.564981162548
13488,-156.30911_20.78014,0.5550692081449999
13489,-156.30916_20.78037,0.5550692081449999
13490,-156.30970_20.78022,0.564981162548
13491,-156.31271_20.78281,0.26762264967
13492,-156.31032_20.77966,0.614540934563
13493,-156.31223_20.78232,0.26762264967
13494,-156.31352_20.78228,0.287446558475
13495,-156.31090_20.78147,0.346918255091
13496,-156.30861_20.77932,0.683924555779
13497,-156.31108_20.78232,0.26762264967
13498,-156.31303_20.78350,0.18832705915
13499,-156.31184_20.77995,0.48568558692900005
13500,-156.31214_20.78007,0.426213860512
13501,-156.31264_20.78007,0.376654118299
13502,-156.31288_20.77956,0.426213860512
13503,-156.31258_20.77942,0.426213860512
13504,-156.31220_20.77942,0.46586167812299994
13505,-156.31181_20.77935,0.545157253742
13506,-156.31139_20.77924,0.545157253742
13507,-156.31367_20.78127,0.317182421684
13508,-156.31409_20.78166,0.317182421684
13509,-156.31034_20.77934,0.644276797771
13510,-156.30964_20.77934,0.67401266098
13511,-156.30931_20.77889,0.6938365101809999
13512,-156.31009_20.77895,0.644276797771
13513,-156.31084_20.77899,0.594717025757
13514,-156.31598_20.78264,0.287446558475
13515,-156.31924_20.78587,0.307270467281
13516,-156.31873_20.78460,0.18832705915
13517,-156.31695_20.78477,0.09911950677629999
13518,-156.31479_20.78408,0.208150953054
13519,-156.32071_20.78475,0.19823901355300003
13520,-156.32228_20.78500,0.26762264967
13521,-156.32119_20.78388,0.158591210842
13522,-156.31689_20.78351,0.247798755765
13523,-156.31643_20.78431,0.13876730203600002
13524,-156.31496_20.78462,0.158591210842
13525,-156.32269_20.78573,0.317182421684
13526,-156.32493_20.78694,0.307270467281
13527,-156.32479_20.78948,0.644276797771
13528,-156.32382_20.78879,0.773132145405
13529,-156.32409_20.78773,0.574893116951
13530,-156.32330_20.78752,0.683924555779
13531,-156.32054_20.78663,0.594717025757
13532,-156.32281_20.78840,0.9218114018440001
13533,-156.32123_20.78562,0.386566072702
13534,-156.32202_20.78583,0.346918255091
13535,-156.32268_20.78739,0.72357237339
13536,-156.32169_20.78801,0.9812830686570001
13537,-156.32134_20.78788,0.94163531065
13538,-156.32086_20.78768,0.8623396754260001
13539,-156.32486_20.78833,0.564981162548
13540,-156.32308_20.78778,0.8226919174189999
13541,-156.32600_20.78880,0.386566072702
13542,-156.32592_20.79033,0.446037769318
13543,-156.32620_20.78618,0.19823901355300003
13544,-156.32588_20.78665,0.208150953054
13545,-156.32648_20.78686,0.158591210842
13546,-156.30547_20.77736,0.535245299339
13547,-156.30203_20.77797,0.346918255091
13548,-156.30247_20.77847,0.29735851287799997
13549,-156.30550_20.77951,0.327094376087
13550,-156.30532_20.77596,0.515421450138
13551,-156.30701_20.77611,0.773132145405
13552,-156.30680_20.77852,0.505509495735
13553,-156.30725_20.77869,0.584805071354
13554,-156.30512_20.77885,0.356830209494
13555,-156.30525_20.77650,0.545157253742
13556,-156.30478_20.77969,0.287446558475
13557,-156.30665_20.77546,0.664100706577
13558,-156.29946_20.77506,0.327094376087
13559,-156.30244_20.77346,0.426213860512
13560,-156.30681_20.77480,0.624452888966
13561,-156.30224_20.77492,0.5550692081449999
13562,-156.30185_20.77632,0.515421450138
13563,-156.30515_20.77529,0.535245299339
13564,-156.30406_20.77274,0.48568558692900005
13565,-156.30444_20.77395,0.446037769318
13566,-156.30411_20.77413,0.46586167812299994
13567,-156.30361_20.77442,0.46586167812299994
13568,-156.30314_20.77479,0.535245299339
13569,-156.30123_20.77740,0.416301906109
13570,-156.30171_20.77437,0.535245299339
13571,-156.29485_20.77341,0.109031453729
13572,-156.29804_20.77421,0.247798755765
13573,-156.29920_20.77663,0.317182421684
13574,-156.30798_20.77387,0.545157253742
13575,-156.31278_20.77745,0.36674216389700004
13576,-156.31014_20.77861,0.733484327793
13577,-156.31185_20.77896,0.46586167812299994
13578,-156.31135_20.77855,0.574893116951
13579,-156.30900_20.77397,0.505509495735
13580,-156.30928_20.77401,0.505509495735
13581,-156.31060_20.77456,0.535245299339
13582,-156.31150_20.77640,0.60462898016
13583,-156.31140_20.77693,0.60462898016
13584,-156.31065_20.77805,0.703748464584
13585,-156.31011_20.77704,0.763220191002
13586,-156.30997_20.77664,0.812779963017
13587,-156.30896_20.77550,0.703748464584
13588,-156.30905_20.77520,0.664100706577
13589,-156.30902_20.77456,0.614540934563
13590,-156.30854_20.77438,0.644276797771
13591,-156.30792_20.77469,0.624452888966
13592,-156.30855_20.77601,0.842515766621
13593,-156.30788_20.77617,0.783044099808
13594,-156.30805_20.77713,0.8226919174189999
13595,-156.30788_20.77701,0.852427721024
13596,-156.31035_20.77789,0.7533082365989999
13597,-156.30815_20.77805,0.733484327793
13598,-156.31045_20.77747,0.773132145405
13599,-156.30913_20.77553,0.703748464584
13600,-156.30932_20.77558,0.703748464584
13601,-156.30853_20.77532,0.6938365101809999
13602,-156.30821_20.77533,0.703748464584
13603,-156.31041_20.77654,0.763220191002
13604,-156.31063_20.77649,0.713660418987
13605,-156.31080_20.77635,0.6938365101809999
13606,-156.31077_20.77689,0.6938365101809999
13607,-156.31054_20.77690,0.763220191002
13608,-156.30931_20.77647,0.783044099808
13609,-156.30979_20.77712,0.852427721024
13610,-156.31237_20.77900,0.46586167812299994
13611,-156.31294_20.77894,0.426213860512
13612,-156.31786_20.78091,0.257710725069
13613,-156.32119_20.78238,0.128855362535
13614,-156.31901_20.78134,0.22797486186000002
13615,-156.31768_20.78286,0.277534604073
13616,-156.31896_20.78296,0.23788681626299998
13617,-156.32160_20.78270,0.13876730203600002
13618,-156.32171_20.78300,0.109031453729
13619,-156.32146_20.78325,0.11894340813200001
13620,-156.32126_20.78316,0.11894340813200001
13621,-156.32106_20.78288,0.13876730203600002
13622,-156.32086_20.78275,0.14867925643899998
13623,-156.32066_20.78267,0.14867925643899998
13624,-156.32041_20.78287,0.14867925643899998
13625,-156.31967_20.78275,0.22797486186000002
13626,-156.31996_20.78253,0.19823901355300003
13627,-156.32032_20.78250,0.19823901355300003
13628,-156.31987_20.78230,0.18832705915
13629,-156.32056_20.78198,0.168503165245
13630,-156.32079_20.78216,0.168503165245
13631,-156.32100_20.78226,0.128855362535
13632,-156.31926_20.78144,0.21806290745700002
13633,-156.31951_20.78152,0.21806290745700002
13634,-156.31972_20.78168,0.21806290745700002
13635,-156.31903_20.78183,0.22797486186000002
13636,-156.31897_20.78162,0.22797486186000002
13637,-156.31870_20.78295,0.23788681626299998
13638,-156.31843_20.78304,0.22797486186000002
13639,-156.31806_20.78314,0.22797486186000002
13640,-156.31820_20.78259,0.26762264967
13641,-156.31852_20.78254,0.26762264967
13642,-156.31861_20.78223,0.23788681626299998
13643,-156.31938_20.78231,0.208150953054
13644,-156.31914_20.78278,0.23788681626299998
13645,-156.31787_20.78049,0.23788681626299998
13646,-156.32079_20.78128,0.128855362535
13647,-156.32064_20.78104,0.128855362535
13648,-156.32006_20.78062,0.18832705915
13649,-156.31985_20.78045,0.18832705915
13650,-156.32024_20.78127,0.178415104747
13651,-156.31997_20.78111,0.178415104747
13652,-156.31973_20.78103,0.21806290745700002
13653,-156.31933_20.78087,0.21806290745700002
13654,-156.31655_20.77966,0.257710725069
13655,-156.31704_20.77933,0.21806290745700002
13656,-156.31730_20.77940,0.21806290745700002
13657,-156.31758_20.77949,0.21806290745700002
13658,-156.31780_20.77962,0.23788681626299998
13659,-156.31801_20.77977,0.21806290745700002
13660,-156.31822_20.77990,0.21806290745700002
13661,-156.31844_20.78000,0.21806290745700002
13662,-156.31895_20.78024,0.21806290745700002
13663,-156.31836_20.78053,0.22797486186000002
13664,-156.31747_20.78005,0.23788681626299998
13665,-156.31549_20.78071,0.346918255091
13666,-156.31552_20.78008,0.317182421684
13667,-156.31613_20.77976,0.257710725069
13668,-156.31602_20.78031,0.317182421684
13669,-156.31581_20.78048,0.317182421684
13670,-156.31623_20.78092,0.307270467281
13671,-156.31613_20.78123,0.307270467281
13672,-156.31556_20.78105,0.317182421684
13673,-156.31680_20.78021,0.247798755765
13674,-156.31697_20.78045,0.247798755765
13675,-156.31711_20.78070,0.277534604073
13676,-156.31803_20.78128,0.26762264967
13677,-156.31729_20.78124,0.277534604073
13678,-156.31706_20.78121,0.277534604073
13679,-156.31692_20.78218,0.29735851287799997
13680,-156.31660_20.78193,0.317182421684
13681,-156.31714_20.78167,0.29735851287799997
13682,-156.30728_20.76710,0.346918255091
13683,-156.30897_20.76864,0.247798755765
13684,-156.30667_20.76763,0.416301906109
13685,-156.31219_20.76769,0.11894340813200001
13686,-156.31071_20.76717,0.21806290745700002
13687,-156.30955_20.76640,0.287446558475
13688,-156.30886_20.76504,0.21806290745700002
13689,-156.30779_20.76483,0.208150953054
13690,-156.32182_20.79159,1.31828939915
13691,-156.32103_20.79275,1.0506666898700001
13692,-156.32088_20.79299,0.901987493038
13693,-156.32157_20.79351,0.8226919174189999
13694,-156.32190_20.79374,0.8226919174189999
13695,-156.32287_20.79434,0.634364843369
13696,-156.32432_20.79492,0.47577363252599997
13697,-156.32222_20.79468,0.5550692081449999
13698,-156.32109_20.79380,0.733484327793
13699,-156.32231_20.79192,1.2389937639200002
13700,-156.32274_20.79288,1.1200504303
13701,-156.32483_20.79341,0.713660418987
13702,-156.32239_20.78987,1.19934594631
13703,-156.32057_20.79176,1.10022652149
13704,-156.32136_20.78983,1.25881767273
13705,-156.32109_20.78971,1.25881767273
13706,-156.31917_20.78826,0.802868008614
13707,-156.31853_20.79000,0.8623396754260001
13708,-156.31931_20.78898,0.911899447441
13709,-156.31945_20.78996,1.00110697746
13710,-156.31905_20.79058,0.94163531065
13711,-156.31956_20.79117,0.94163531065
13712,-156.31984_20.79105,1.10022652149
13713,-156.32067_20.78961,1.17952215672
13714,-156.32034_20.79039,1.20925796032
13715,-156.31952_20.79199,0.852427721024
13716,-156.31939_20.79172,0.852427721024
13717,-156.31852_20.79096,0.8623396754260001
13718,-156.32727_20.76289,0.505509495735
13719,-156.32717_20.76581,0.29735851287799997
13720,-156.32631_20.76631,0.277534604073
13721,-156.32617_20.76296,0.49559751153
13722,-156.32835_20.76357,0.535245299339
13723,-156.30419_20.75946,0.178415104747
13724,-156.30547_20.76006,0.22797486186000002
13725,-156.30651_20.76119,0.247798755765
13726,-156.30616_20.76274,0.21806290745700002
13727,-156.30459_20.76092,0.19823901355300003
13728,-156.29796_20.76185,0.0892075523734
13729,-156.29905_20.75786,0.06938365101810001
13730,-156.30046_20.76029,0.168503165245
13731,-156.29978_20.76134,0.11894340813200001
13732,-156.29899_20.76136,0.0892075523734
13733,-156.30525_20.76385,0.208150953054
13734,-156.30594_20.76450,0.208150953054
13735,-156.30432_20.76571,0.22797486186000002
13736,-156.30526_20.76539,0.21806290745700002
13737,-156.30140_20.76497,0.168503165245
13738,-156.30411_20.76205,0.178415104747
13739,-156.30265_20.76347,0.158591210842
13740,-156.30230_20.76417,0.168503165245
13741,-156.30332_20.76469,0.168503165245
13742,-156.30417_20.76658,0.26762264967
13743,-156.30103_20.76417,0.178415104747
13744,-156.30271_20.76556,0.257710725069
13745,-156.31923_20.76933,0.13876730203600002
13746,-156.32003_20.76987,0.18832705915
13747,-156.32161_20.77240,0.19823901355300003
13748,-156.31982_20.77127,0.208150953054
13749,-156.31760_20.77210,0.09911950677629999
13750,-156.31884_20.77216,0.14867925643899998
13751,-156.32140_20.77075,0.22797486186000002
13752,-156.31744_20.77149,0.09911950677629999
13753,-156.32258_20.78896,1.1398743391
13754,-156.32469_20.79101,0.703748464584
13755,-156.32536_20.79082,0.574893116951
13756,-156.32531_20.79117,0.574893116951
13757,-156.32583_20.79069,0.43612581491499997
13758,-156.32537_20.79161,0.654188752174
13759,-156.32585_20.79211,0.505509495735
13760,-156.32469_20.79166,0.773132145405
13761,-156.32298_20.79171,1.26872968674
13762,-156.32264_20.79169,1.28855359554
13763,-156.32262_20.79101,1.29846549034
13764,-156.32303_20.79025,1.1398743391
13765,-156.32427_20.79081,0.901987493038
13766,-156.32787_20.77006,0.22797486186000002
13767,-156.32757_20.77189,0.247798755765
13768,-156.32711_20.77244,0.29735851287799997
13769,-156.32692_20.77138,0.26762264967
13770,-156.32495_20.77157,0.317182421684
13771,-156.32506_20.77402,0.26762264967
13772,-156.32396_20.77307,0.257710725069
13773,-156.32361_20.77456,0.19823901355300003
13774,-156.32260_20.77434,0.178415104747
13775,-156.32694_20.77358,0.287446558475
13776,-156.32663_20.77387,0.29735851287799997
13777,-156.30546_20.76962,0.48568558692900005
13778,-156.30613_20.77046,0.46586167812299994
13779,-156.30710_20.76962,0.455949723721
13780,-156.33529_20.77703,0.21806290745700002
13781,-156.34287_20.78009,0.07929560542110001
13782,-156.33225_20.77708,0.19823901355300003
13783,-156.33667_20.77900,0.247798755765
13784,-156.33917_20.78032,0.208150953054
13785,-156.34036_20.78146,0.168503165245
13786,-156.34119_20.78204,0.14867925643899998
13787,-156.34131_20.78263,0.11894340813200001
13788,-156.33863_20.78268,0.18832705915
13789,-156.33786_20.78256,0.178415104747
13790,-156.33714_20.78225,0.208150953054
13791,-156.33433_20.78240,0.168503165245
13792,-156.33320_20.78141,0.178415104747
13793,-156.33339_20.78078,0.22797486186000002
13794,-156.33812_20.78168,0.22797486186000002
13795,-156.33726_20.78045,0.287446558475
13796,-156.33473_20.78139,0.247798755765
13797,-156.32829_20.77861,0.23788681626299998
13798,-156.32803_20.77846,0.247798755765
13799,-156.33441_20.77687,0.19823901355300003
13800,-156.32601_20.77618,0.21806290745700002
13801,-156.32663_20.77952,0.26762264967
13802,-156.32722_20.78035,0.257710725069
13803,-156.32675_20.78119,0.247798755765
13804,-156.32681_20.78193,0.18832705915
13805,-156.32675_20.78340,0.158591210842
13806,-156.32672_20.78485,0.168503165245
13807,-156.32608_20.78444,0.168503165245
13808,-156.32638_20.78241,0.178415104747
13809,-156.32569_20.78324,0.13876730203600002
13810,-156.51140_20.79072,0.0396478027105
13811,-156.51651_20.78539,0.04955975338819999
13812,-156.51575_20.78684,0.059471704065800005
13813,-156.51553_20.78789,0.059471704065800005
13814,-156.45446_20.77644,0.0
13815,-156.45347_20.74803,0.535245299339
13816,-156.44828_20.73115,0.158591210842
13817,-156.45996_20.77793,0.0
13818,-156.44261_20.72728,0.128855362535
13819,-156.45513_20.77784,0.0
13820,-156.45491_20.77748,0.0
13821,-156.44942_20.77506,0.029735852032900002
13822,-156.45360_20.77098,0.0
13823,-156.45068_20.73986,0.04955975338819999
13824,-156.93407_20.80016,0.0
13825,-156.89495_20.74221,0.0
13826,-156.88808_20.74232,0.0
13827,-156.02890_20.78444,0.0198239013553
13828,-156.03332_20.78118,0.0
13829,-156.00204_20.77669,0.00991195067763
13830,-156.00285_20.78740,0.0198239013553
13831,-156.02073_20.78100,0.09911950677629999
13832,-156.01981_20.78646,0.06938365101810001
13833,-156.01940_20.78503,0.0892075523734
13834,-156.02174_20.78823,0.04955975338819999
13835,-155.99497_20.73743,0.0
13836,-155.98461_20.75145,0.07929560542110001
13837,-155.98384_20.75381,0.257710725069
13838,-155.98784_20.75893,0.94163531065
13839,-156.33441_20.72665,0.07929560542110001
13840,-156.33297_20.72550,0.029735852032900002
13841,-156.33098_20.74114,0.247798755765
13842,-156.32778_20.74069,0.178415104747
13843,-156.31294_20.74593,0.09911950677629999
13844,-156.31521_20.74321,0.09911950677629999
13845,-156.30846_20.74663,0.208150953054
13846,-156.30607_20.74773,0.11894340813200001
13847,-156.32988_20.75901,0.36674216389700004
13848,-156.33483_20.76348,0.0198239013553
13849,-156.33042_20.76379,0.346918255091
13850,-156.35202_20.76203,0.0396478027105
13851,-156.35303_20.76283,0.059471704065800005
13852,-156.34391_20.75656,0.07929560542110001
13853,-156.34511_20.75915,0.128855362535
13854,-156.34911_20.76176,0.11894340813200001
13855,-156.31650_20.75500,0.49559751153
13856,-156.31673_20.75513,0.515421450138
13857,-156.32043_20.75590,0.406389981508
13858,-156.31884_20.75344,0.574893116951
13859,-156.32115_20.75383,0.60462898016
13860,-156.34458_20.73160,0.14867925643899998
13861,-156.34986_20.72850,0.406389981508
13862,-156.35009_20.73044,0.346918255091
13863,-156.35491_20.73612,0.36674216389700004
13864,-156.35226_20.73303,0.47577363252599997
13865,-156.35374_20.72660,0.257710725069
13866,-156.35441_20.72690,0.23788681626299998
13867,-156.32066_20.76861,0.128855362535
13868,-156.31190_20.76345,0.11894340813200001
13869,-156.32444_20.77978,0.178415104747
13870,-156.32874_20.77021,0.19823901355300003
13871,-156.32854_20.77164,0.208150953054
13872,-156.32950_20.77126,0.19823901355300003
13873,-156.33443_20.77454,0.0892075523734
13874,-156.33543_20.77398,0.059471704065800005
13875,-156.33592_20.77508,0.07929560542110001
13876,-156.33690_20.78852,0.0198239013553
13877,-156.32973_20.79525,0.07929560542110001
13878,-156.33998_20.79214,0.0198239013553
13879,-156.34925_20.79528,0.0
13880,-156.30795_20.76074,0.23788681626299998
13881,-156.30800_20.75602,0.277534604073
13882,-156.30144_20.76603,0.21806290745700002
13883,-156.30162_20.76968,0.257710725069
13884,-156.29674_20.76741,0.178415104747
13885,-156.30960_20.78022,0.564981162548
13886,-156.31293_20.78350,0.168503165245
13887,-156.31248_20.77942,0.426213860512
13888,-156.31399_20.78166,0.317182421684
13889,-156.31024_20.77934,0.644276797771
13890,-156.31588_20.78264,0.287446558475
13891,-156.31685_20.78477,0.09911950677629999
13892,-156.32109_20.78388,0.158591210842
13893,-156.31633_20.78431,0.13876730203600002
13894,-156.32483_20.78694,0.307270467281
13895,-156.32469_20.78948,0.644276797771
13896,-156.32271_20.78840,0.9812830686570001
13897,-156.32582_20.79033,0.446037769318
13898,-156.30691_20.77611,0.664100706577
13899,-156.30502_20.77885,0.327094376087
13900,-156.30515_20.77650,0.545157253742
13901,-156.29936_20.77506,0.327094376087
13902,-156.30671_20.77480,0.624452888966
13903,-156.30434_20.77395,0.446037769318
13904,-156.30918_20.77401,0.505509495735
13905,-156.31050_20.77456,0.535245299339
13906,-156.30782_20.77469,0.624452888966
13907,-156.30805_20.77805,0.733484327793
13908,-156.30921_20.77647,0.783044099808
13909,-156.31284_20.77894,0.426213860512
13910,-156.31776_20.78091,0.257710725069
13911,-156.31891_20.78134,0.22797486186000002
13912,-156.31737_20.78005,0.23788681626299998
13913,-156.31843_20.79000,0.8623396754260001
13914,-156.30584_20.76450,0.208150953054
13915,-156.30261_20.76556,0.257710725069
13916,-156.31750_20.77210,0.09911950677629999
13917,-156.31874_20.77216,0.14867925643899998
13918,-156.32527_20.79161,0.654188752174
13919,-156.32777_20.77006,0.22797486186000002
13920,-156.32485_20.77157,0.317182421684
13921,-156.32684_20.77358,0.287446558475
13922,-156.33657_20.77900,0.247798755765
13923,-156.34109_20.78204,0.14867925643899998
13924,-156.34121_20.78263,0.128855362535
13925,-156.33776_20.78256,0.178415104747
13926,-156.32665_20.78119,0.247798755765
13927,-156.45350_20.77098,0.0
13928,-156.45058_20.73986,0.04955975338819999
13929,-156.00473_20.76961,0.00991195067763
13930,-156.00493_20.76961,0.00991195067763
13931,-155.99624_20.76799,0.128855362535
13932,-155.99644_20.76799,0.14867925643899998
13933,-155.98486_20.75344,0.287446558475
13934,-155.98506_20.75344,0.327094376087
13935,-156.38534_20.73015,0.0
13936,-156.38554_20.73015,0.0
13937,-156.43053_20.73327,0.0
13938,-156.43073_20.73327,0.0
13939,-156.33004_20.73445,0.158591210842
13940,-156.33024_20.73445,0.158591210842
13941,-156.32778_20.75996,0.505509495735
13942,-156.32798_20.75996,0.505509495735
13943,-156.34249_20.73042,0.158591210842
13944,-156.34269_20.73042,0.158591210842
13945,-156.31700_20.76778,0.0892075523734
13946,-156.31720_20.76778,0.0892075523734
13947,-156.33073_20.76808,0.029735852032900002
13948,-156.33093_20.76808,0.029735852032900002
13949,-156.31022_20.77966,0.614540934563
13950,-156.31042_20.77966,0.614540934563
13951,-156.32320_20.78752,0.683924555779
